36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:13:31 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20211117
Launch Time (UT)                  : 07:36:31
Burst Pressure (hPa)              : 8.45
Integrated O3 to end of data (DU) : 210.21
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5030183
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z36887
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.60    1.790   21.60   68.0    2.5330    0.0308    0.00  100.00   14.00   34.08    0.6575   -1.30173   36.75935    1.779
     1  822.70    1.799   20.55   67.0    2.5373    0.0308    0.02   76.05    5.79   34.09    0.6585   -1.30179   36.75919    1.786
     2  822.46    1.802   20.42   67.0    2.5340    0.0308    0.03   41.89    3.99   34.10    0.6577   -1.30184   36.75911    1.790
     3  822.20    1.804   20.28   67.0    2.5340    0.0308    0.03   26.39    4.06   34.10    0.6577   -1.30188   36.75905    1.794
     4  821.87    1.808   20.20   67.0    2.5341    0.0308    0.04   26.89    4.33   34.11    0.6577   -1.30192   36.75901    1.797
     5  821.43    1.813   20.15   67.0    2.5341    0.0309    0.05   30.72    4.63   34.11    0.6577   -1.30198   36.75898    1.802
     6  820.89    1.818   20.10   68.0    2.5342    0.0309    0.07   33.40    4.93   34.12    0.6577   -1.30205   36.75894    1.807
     7  820.38    1.824   20.03   68.0    2.5263    0.0308    0.08   34.49    5.20   34.12    0.6558   -1.30213   36.75891    1.812
     8  819.95    1.828   19.95   68.0    2.5250    0.0308    0.09   34.76    5.45   34.12    0.6555   -1.30221   36.75889    1.818
     9  819.39    1.834   19.86   67.0    2.5251    0.0308    0.10   35.08    5.69   34.13    0.6555   -1.30228   36.75886    1.823
    10  818.87    1.840   19.76   67.0    2.5251    0.0308    0.12   35.43    5.92   34.13    0.6555   -1.30233   36.75882    1.829
    11  818.41    1.844   19.64   67.0    2.5251    0.0309    0.13   35.83    6.14   34.13    0.6555   -1.30237   36.75876    1.834
    12  817.89    1.850   19.55   67.0    2.5260    0.0309    0.14   36.27    6.35   34.13    0.6557   -1.30240   36.75870    1.839
    13  817.34    1.856   19.49   67.0    2.5339    0.0310    0.15   36.76    6.55   34.13    0.6576   -1.30244   36.75864    1.845
    14  816.87    1.861   19.46   67.0    2.5485    0.0312    0.16   37.30    6.73   34.13    0.6611   -1.30250   36.75859    1.850
    15  816.49    1.865   19.41   67.0    2.5527    0.0313    0.17   37.87    6.90   34.13    0.6621   -1.30258   36.75856    1.854
    16  816.17    1.868   19.34   68.0    2.5552    0.0313    0.18   38.48    7.06   34.13    0.6627   -1.30267   36.75854    1.857
    17  815.84    1.872   19.29   68.0    2.5656    0.0314    0.19   39.13    7.21   34.13    0.6652   -1.30276   36.75854    1.861
    18  815.50    1.875   19.26   68.0    2.5885    0.0317    0.20   39.79    7.34   34.13    0.6707   -1.30283   36.75854    1.864
    19  815.12    1.879   19.23   68.0    2.6194    0.0321    0.21   40.47    7.47   34.13    0.6781   -1.30288   36.75854    1.868
    20  814.70    1.884   19.19   68.0    2.6436    0.0324    0.22   41.16    7.59   34.13    0.6839   -1.30291   36.75853    1.873
    21  814.22    1.889   19.15   68.0    2.6586    0.0327    0.23   41.84    7.69   34.13    0.6875   -1.30293   36.75850    1.878
    22  813.78    1.893   19.11   69.0    2.6632    0.0327    0.24   42.51    7.79   34.13    0.6886   -1.30295   36.75846    1.882
    23  813.33    1.898   19.07   70.0    2.6644    0.0328    0.25   43.17    7.87   34.13    0.6889   -1.30297   36.75840    1.887
    24  812.89    1.903   19.02   71.0    2.6653    0.0328    0.26   43.80    7.95   34.13    0.6891   -1.30302   36.75832    1.892
    25  812.44    1.908   18.98   71.0    2.6765    0.0329    0.28   44.41    8.01   34.13    0.6918   -1.30307   36.75824    1.897
    26  811.88    1.913   18.93   71.0    2.6832    0.0330    0.29   44.99    8.07   34.13    0.6934   -1.30314   36.75817    1.903
    27  811.20    1.921   18.89   70.0    2.6907    0.0332    0.31   45.54    8.12   34.13    0.6952   -1.30321   36.75809    1.910
    28  810.49    1.928   18.85   71.0    2.6987    0.0333    0.33   46.06    8.15   34.13    0.6971   -1.30328   36.75803    1.917
    29  810.04    1.933   18.80   71.0    2.7004    0.0333    0.34   46.54    8.18   34.14    0.6975   -1.30333   36.75798    1.922
    30  809.66    1.937   18.76   71.0    2.7008    0.0334    0.35   46.98    8.20   34.14    0.6976   -1.30337   36.75792    1.927
    31  809.27    1.941   18.70   71.0    2.7017    0.0334    0.36   47.38    8.21   34.14    0.6978   -1.30341   36.75786    1.930
    32  808.90    1.945   18.65   71.0    2.7063    0.0335    0.37   47.73    8.21   34.15    0.6989   -1.30344   36.75777    1.934
    33  808.61    1.948   18.61   71.0    2.7118    0.0335    0.38   48.04    8.20   34.15    0.7002   -1.30347   36.75768    1.937
    34  808.31    1.951   18.58   71.0    2.7172    0.0336    0.39   48.30    8.18   34.15    0.7015   -1.30352   36.75758    1.941
    35  807.94    1.955   18.54   71.0    2.7289    0.0338    0.39   48.53    8.15   34.16    0.7043   -1.30358   36.75748    1.945
    36  807.47    1.960   18.49   72.0    2.7506    0.0341    0.41   48.73    8.11   34.16    0.7095   -1.30365   36.75740    1.949
    37  806.98    1.965   18.44   72.0    2.7577    0.0342    0.42   48.90    8.07   34.16    0.7112   -1.30373   36.75734    1.954
    38  806.55    1.970   18.40   72.0    2.7578    0.0342    0.43   49.07    8.01   34.17    0.7112   -1.30381   36.75731    1.959
    39  806.15    1.974   18.35   72.0    2.7603    0.0342    0.44   49.23    7.95   34.17    0.7118   -1.30388   36.75728    1.963
    40  805.74    1.979   18.31   73.0    2.7708    0.0344    0.45   49.39    7.89   34.18    0.7143   -1.30394   36.75728    1.968
    41  805.34    1.983   18.27   73.0    2.7774    0.0345    0.47   49.56    7.82   34.18    0.7159   -1.30399   36.75727    1.972
    42  804.87    1.988   18.24   72.0    2.7775    0.0345    0.48   49.73    7.75   34.18    0.7159   -1.30403   36.75726    1.977
    43  804.35    1.994   18.22   71.0    2.7742    0.0345    0.49   49.91    7.68   34.19    0.7151   -1.30406   36.75724    1.983
    44  803.81    1.999   18.18   71.0    2.7692    0.0345    0.51   50.10    7.61   34.19    0.7139   -1.30407   36.75720    1.988
    45  803.38    2.004   18.13   71.0    2.7700    0.0345    0.52   50.33    7.54   34.19    0.7141   -1.30409   36.75715    1.993
    46  803.05    2.007   18.08   71.0    2.7751    0.0346    0.53   50.58    7.47   34.19    0.7153   -1.30410   36.75708    1.997
    47  802.68    2.011   18.05   71.0    2.7780    0.0346    0.54   50.89    7.41   34.20    0.7160   -1.30412   36.75699    2.001
    48  802.30    2.015   18.02   71.0    2.7785    0.0346    0.55   51.23    7.34   34.20    0.7161   -1.30415   36.75690    2.005
    49  801.90    2.020   17.99   72.0    2.7786    0.0346    0.56   51.61    7.29   34.21    0.7161   -1.30420   36.75681    2.009
    50  801.48    2.024   17.96   72.0    2.7869    0.0348    0.57   52.03    7.24   34.21    0.7181   -1.30426   36.75673    2.013
    51  801.08    2.029   17.93   72.0    2.7945    0.0349    0.58   52.47    7.20   34.21    0.7199   -1.30432   36.75667    2.018
    52  800.69    2.033   17.91   73.0    2.8012    0.0350    0.59   52.92    7.17   34.22    0.7215   -1.30440   36.75663    2.022
    53  800.33    2.037   17.88   73.0    2.8062    0.0351    0.60   53.37    7.14   34.22    0.7227   -1.30447   36.75661    2.026
    54  800.02    2.040   17.84   73.0    2.8079    0.0351    0.61   53.83    7.13   34.22    0.7231   -1.30453   36.75661    2.029
    55  799.68    2.044   17.80   73.0    2.8117    0.0352    0.62   54.27    7.12   34.23    0.7240   -1.30458   36.75660    2.033
    56  799.27    2.048   17.76   73.0    2.8151    0.0352    0.63   54.69    7.13   34.23    0.7248   -1.30461   36.75659    2.037
    57  798.87    2.052   17.71   74.0    2.8239    0.0353    0.64   55.08    7.14   34.24    0.7269   -1.30462   36.75657    2.041
    58  798.51    2.056   17.65   74.0    2.8335    0.0355    0.65   55.42    7.15   34.24    0.7292   -1.30463   36.75653    2.045
    59  798.07    2.061   17.60   74.0    2.8365    0.0355    0.67   55.71    7.18   34.25    0.7299   -1.30464   36.75647    2.050
    60  797.55    2.066   17.55   74.0    2.8365    0.0356    0.68   55.94    7.21   34.25    0.7299   -1.30465   36.75640    2.055
    61  797.02    2.072   17.49   75.0    2.8370    0.0356    0.69   56.10    7.24   34.25    0.7300   -1.30466   36.75632    2.061
    62  796.46    2.078   17.43   75.0    2.8379    0.0356    0.71   56.18    7.27   34.26    0.7302   -1.30470   36.75623    2.067
    63  795.84    2.085   17.39   76.0    2.8387    0.0357    0.73   56.20    7.31   34.26    0.7304   -1.30474   36.75615    2.074
    64  795.18    2.092   17.35   76.0    2.8379    0.0357    0.75   56.15    7.34   34.26    0.7302   -1.30478   36.75608    2.081
    65  794.48    2.099   17.29   75.0    2.8354    0.0357    0.77   56.04    7.38   34.26    0.7296   -1.30483   36.75602    2.089
    66  793.78    2.107   17.22   76.0    2.8321    0.0357    0.79   55.87    7.42   34.27    0.7288   -1.30486   36.75596    2.096
    67  793.14    2.114   17.15   76.0    2.8292    0.0357    0.80   55.64    7.45   34.27    0.7281   -1.30488   36.75592    2.103
