36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:13:46 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20211222
Launch Time (UT)                  : 08:29:10
Burst Pressure (hPa)              : 6.83
Integrated O3 to end of data (DU) : 193.94
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5020546
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37074
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.55    1.790   19.00   81.0    1.4759    0.0179    0.00   80.00   14.00   35.01    0.3986   -1.30173   36.75935    1.779
     1  823.61    1.799   19.96   76.0    1.4747    0.0179    0.01   65.84    6.14   35.01    0.3983   -1.30179   36.75924    1.787
     2  823.29    1.803   19.72   76.0    1.4731    0.0179    0.02   44.79    3.75   35.02    0.3979   -1.30182   36.75917    1.791
     3  823.25    1.803   19.63   76.0    1.4727    0.0179    0.02   32.24    3.36   35.02    0.3978   -1.30184   36.75913    1.793
     4  823.07    1.805   19.48   76.0    1.4736    0.0179    0.02   32.84    3.61   35.03    0.3980   -1.30187   36.75909    1.795
     5  822.77    1.808   19.28   77.0    1.4752    0.0179    0.03   36.35    4.00   35.03    0.3984   -1.30191   36.75905    1.797
     6  822.53    1.811   19.12   77.0    1.4798    0.0180    0.03   38.68    4.37   35.04    0.3995   -1.30197   36.75903    1.799
     7  822.40    1.812   18.96   76.0    1.4909    0.0181    0.03   39.94    4.90   35.04    0.4022   -1.30214   36.75896    1.802
     8  821.87    1.818   18.87   76.0    1.4967    0.0182    0.04   40.28    5.13   35.05    0.4036   -1.30222   36.75892    1.807
     9  821.28    1.824   18.77   76.0    1.5148    0.0184    0.05   40.65    5.36   35.05    0.4080   -1.30229   36.75887    1.812
    10  820.83    1.829   18.65   76.0    1.5313    0.0187    0.05   41.06    5.58   35.05    0.4120   -1.30234   36.75882    1.818
    11  820.34    1.834   18.54   76.0    1.5355    0.0187    0.06   41.50    5.79   35.06    0.4130   -1.30237   36.75877    1.823
    12  819.77    1.840   18.47   76.0    1.5384    0.0188    0.07   41.96    6.00   35.06    0.4137   -1.30239   36.75873    1.829
    13  819.26    1.845   18.43   76.0    1.5413    0.0188    0.08   42.43    6.20   35.06    0.4144   -1.30240   36.75870    1.834
    14  818.76    1.850   18.41   76.0    1.5433    0.0188    0.08   42.93    6.39   35.07    0.4149   -1.30243   36.75868    1.840
    15  818.24    1.856   18.39   77.0    1.5528    0.0190    0.09   43.44    6.57   35.07    0.4172   -1.30246   36.75866    1.845
    16  817.91    1.859   18.37   77.0    1.5668    0.0192    0.10   43.97    6.74   35.07    0.4206   -1.30249   36.75863    1.848
    17  817.60    1.863   18.32   78.0    1.5845    0.0194    0.10   44.52    6.91   35.07    0.4249   -1.30252   36.75859    1.851
    18  817.32    1.865   18.24   79.0    1.6142    0.0197    0.11   45.07    7.08   35.08    0.4321   -1.30255   36.75854    1.855
    19  816.96    1.869   18.18   80.0    1.6369    0.0200    0.11   45.64    7.23   35.08    0.4376   -1.30258   36.75850    1.860
    20  816.24    1.877   18.13   80.0    1.6562    0.0203    0.12   46.21    7.38   35.08    0.4423   -1.30263   36.75845    1.866
    21  815.49    1.885   18.09   80.0    1.6670    0.0204    0.13   46.77    7.53   35.09    0.4449   -1.30269   36.75841    1.873
    22  815.09    1.889   18.05   79.0    1.6719    0.0205    0.14   47.33    7.68   35.09    0.4461   -1.30276   36.75838    1.878
    23  814.84    1.892   18.04   78.0    1.6793    0.0206    0.15   47.88    7.82   35.09    0.4479   -1.30283   36.75834    1.881
    24  814.58    1.894   18.05   78.0    1.6823    0.0207    0.15   48.41    7.96   35.10    0.4486   -1.30291   36.75830    1.884
    25  814.34    1.897   18.06   79.0    1.6847    0.0207    0.15   48.92    8.10   35.10    0.4492   -1.30299   36.75824    1.886
    26  814.02    1.900   18.07   79.0    1.6905    0.0208    0.16   49.41    8.24   35.10    0.4506   -1.30306   36.75816    1.889
    27  813.63    1.904   18.04   79.0    1.6996    0.0209    0.17   49.88    8.37   35.11    0.4528   -1.30311   36.75807    1.893
    28  813.18    1.909   17.95   79.0    1.7157    0.0211    0.17   50.31    8.51   35.11    0.4567   -1.30315   36.75797    1.898
    29  812.75    1.914   17.84   79.0    1.7231    0.0212    0.18   50.71    8.65   35.11    0.4585   -1.30317   36.75788    1.903
    30  812.33    1.918   17.75   80.0    1.7240    0.0212    0.19   51.07    8.78   35.12    0.4587   -1.30319   36.75779    1.907
    31  811.90    1.923   17.70   80.0    1.7256    0.0213    0.19   51.39    8.91   35.12    0.4591   -1.30321   36.75771    1.911
    32  811.63    1.926   17.66   80.0    1.7289    0.0213    0.20   51.67    9.04   35.12    0.4599   -1.30322   36.75766    1.914
    33  811.45    1.927   17.63   80.0    1.7326    0.0214    0.20   51.91    9.16   35.12    0.4608   -1.30324   36.75762    1.917
    34  811.19    1.930   17.59   80.0    1.7487    0.0216    0.21   52.10    9.28   35.13    0.4647   -1.30326   36.75759    1.919
    35  810.89    1.933   17.54   81.0    1.7804    0.0220    0.21   52.26    9.39   35.13    0.4724   -1.30331   36.75757    1.923
    36  810.45    1.938   17.48   81.0    1.7973    0.0222    0.22   52.38    9.50   35.13    0.4765   -1.30336   36.75755    1.927
