36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:13:22 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20211021
Launch Time (UT)                  : 07:53:32
Burst Pressure (hPa)              : 6.30
Integrated O3 to end of data (DU) : 229.46
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5030146
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z36884
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.95    1.790   20.80   69.0    2.5918    0.0314    0.00  140.00    8.00   34.69    0.6824   -1.30173   36.75935    1.779
     1  824.95    1.800   20.53   65.0    2.5914    0.0314    0.02  113.85    4.11   34.70    0.6823   -1.30179   36.75920    1.787
     2  824.78    1.802   20.49   65.0    2.5902    0.0314    0.03   89.56    3.38   34.70    0.6820   -1.30180   36.75911    1.790
     3  824.66    1.803   20.43   65.0    2.5895    0.0314    0.03   80.05    3.46   34.71    0.6818   -1.30180   36.75905    1.793
     4  824.40    1.806   20.35   65.0    2.5858    0.0314    0.04   80.12    3.68   34.71    0.6809   -1.30180   36.75898    1.796
     5  823.96    1.811   20.22   64.0    2.5797    0.0313    0.05   82.24    3.91   34.72    0.6794   -1.30180   36.75892    1.800
     6  823.42    1.816   20.07   65.0    2.5711    0.0312    0.06   83.69    4.13   34.72    0.6773   -1.30182   36.75886    1.805
     7  822.88    1.822   19.92   65.0    2.5638    0.0312    0.08   84.19    4.33   34.72    0.6755   -1.30184   36.75879    1.810
     8  822.52    1.826   19.81   65.0    2.5572    0.0311    0.08   84.23    4.51   34.72    0.6739   -1.30185   36.75872    1.815
     9  822.24    1.829   19.72   65.0    2.5564    0.0311    0.09   84.31    4.67   34.72    0.6737   -1.30185   36.75865    1.818
    10  821.97    1.831   19.63   65.0    2.5556    0.0311    0.10   84.46    4.82   34.72    0.6735   -1.30184   36.75857    1.821
    11  821.62    1.835   19.52   66.0    2.5535    0.0311    0.11   84.66    4.96   34.72    0.6730   -1.30181   36.75850    1.825
    12  821.15    1.840   19.39   66.0    2.5494    0.0310    0.12   84.94    5.09   34.72    0.6720   -1.30180   36.75844    1.829
    13  820.78    1.844   19.27   66.0    2.5494    0.0311    0.13   85.28    5.20   34.72    0.6720   -1.30180   36.75838    1.833
    14  820.38    1.848   19.16   67.0    2.5502    0.0311    0.14   85.68    5.30   34.72    0.6722   -1.30182   36.75834    1.837
    15  819.99    1.852   19.04   67.0    2.5556    0.0312    0.15   86.16    5.39   34.72    0.6735   -1.30187   36.75830    1.841
    16  819.62    1.856   18.92   67.0    2.5564    0.0312    0.16   86.70    5.47   34.72    0.6737   -1.30192   36.75826    1.845
    17  819.26    1.860   18.82   67.0    2.5658    0.0313    0.16   87.31    5.53   34.72    0.6760   -1.30196   36.75822    1.849
    18  818.81    1.865   18.77   67.0    2.5773    0.0315    0.18   87.98    5.59   34.72    0.6788   -1.30199   36.75818    1.854
    19  818.39    1.869   18.71   67.0    2.5863    0.0316    0.19   88.71    5.64   34.72    0.6810   -1.30200   36.75814    1.858
    20  818.02    1.873   18.64   68.0    2.5990    0.0318    0.20   89.48    5.69   34.72    0.6841   -1.30199   36.75811    1.862
    21  817.53    1.878   18.59   68.0    2.6125    0.0320    0.21   90.28    5.73   34.72    0.6874   -1.30198   36.75807    1.867
    22  816.98    1.884   18.53   68.0    2.6355    0.0323    0.22   91.11    5.76   34.72    0.6930   -1.30196   36.75803    1.873
    23  816.46    1.889   18.47   68.0    2.6502    0.0325    0.24   91.94    5.79   34.71    0.6966   -1.30196   36.75798    1.879
    24  815.91    1.895   18.42   68.0    2.6731    0.0328    0.25   92.77    5.83   34.71    0.7022   -1.30196   36.75792    1.884
    25  815.42    1.900   18.36   68.0    2.6744    0.0328    0.26   93.59    5.85   34.71    0.7025   -1.30197   36.75785    1.889
    26  815.11    1.904   18.32   68.0    2.6776    0.0329    0.27   94.40    5.88   34.71    0.7033   -1.30197   36.75779    1.893
    27  814.67    1.908   18.29   68.0    2.6812    0.0329    0.28   95.19    5.91   34.70    0.7042   -1.30197   36.75773    1.897
    28  814.37    1.911   18.27   68.0    2.6866    0.0330    0.29   95.94    5.93   34.70    0.7055   -1.30196   36.75768    1.900
    29  814.21    1.913   18.24   68.0    2.6890    0.0330    0.29   96.64    5.95   34.70    0.7061   -1.30193   36.75763    1.903
