36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:13:43 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20211208
Launch Time (UT)                  : 08:15:46
Burst Pressure (hPa)              : 7.33
Integrated O3 to end of data (DU) : 199.37
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5030249
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37079
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.10    1.790   21.30   71.0    2.3259    0.0282    0.00   30.00   12.00   34.24    0.6111   -1.30173   36.75935    1.779
     1  824.57    1.795   22.23   64.0    2.3367    0.0283    0.01   36.06    5.60   34.24    0.6137   -1.30181   36.75922    1.784
     2  824.25    1.799   21.79   65.0    2.3505    0.0285    0.02   44.71    3.39   34.25    0.6170   -1.30186   36.75917    1.788
     3  823.89    1.803   21.41   65.0    2.3609    0.0287    0.03   50.70    2.84   34.25    0.6195   -1.30191   36.75913    1.791
     4  823.57    1.806   21.02   66.0    2.3837    0.0289    0.03   50.94    3.02   34.26    0.6250   -1.30195   36.75910    1.795
     5  823.30    1.809   20.66   68.0    2.3953    0.0291    0.04   49.72    3.37   34.26    0.6278   -1.30200   36.75907    1.798
     6  822.93    1.812   20.35   69.0    2.3971    0.0291    0.05   49.02    3.67   34.27    0.6282   -1.30205   36.75902    1.802
     7  822.46    1.818   20.23   69.0    2.3958    0.0291    0.06   48.97    3.87   34.27    0.6279   -1.30209   36.75897    1.807
     8  821.88    1.824   20.16   69.0    2.3905    0.0291    0.07   49.23    4.00   34.28    0.6266   -1.30213   36.75892    1.813
     9  821.21    1.831   20.03   68.0    2.3818    0.0290    0.09   49.49    4.12   34.28    0.6245   -1.30215   36.75888    1.820
    10  820.53    1.838   19.91   68.0    2.3810    0.0290    0.10   49.74    4.22   34.28    0.6243   -1.30218   36.75883    1.827
    11  819.99    1.844   19.81   69.0    2.3877    0.0291    0.12   50.00    4.30   34.29    0.6259   -1.30220   36.75878    1.833
    12  819.53    1.848   19.71   69.0    2.3972    0.0293    0.13   50.24    4.37   34.29    0.6282   -1.30223   36.75872    1.837
    13  819.25    1.851   19.63   69.0    2.3985    0.0293    0.13   50.48    4.42   34.30    0.6285   -1.30228   36.75866    1.840
    14  819.00    1.854   19.58   70.0    2.3985    0.0293    0.14   50.71    4.46   34.30    0.6285   -1.30233   36.75860    1.843
    15  818.67    1.857   19.54   70.0    2.4048    0.0294    0.15   50.93    4.48   34.30    0.6300   -1.30238   36.75856    1.847
    16  818.24    1.862   19.48   70.0    2.4355    0.0298    0.16   51.13    4.49   34.30    0.6374   -1.30242   36.75854    1.851
    17  817.76    1.867   19.44   69.0    2.4724    0.0302    0.17   51.33    4.49   34.31    0.6463   -1.30245   36.75854    1.856
    18  817.30    1.872   19.39   70.0    2.4757    0.0303    0.18   51.52    4.47   34.31    0.6471   -1.30246   36.75854    1.861
    19  816.85    1.877   19.33   70.0    2.4795    0.0304    0.19   51.70    4.45   34.31    0.6480   -1.30246   36.75853    1.866
    20  816.39    1.882   19.28   70.0    2.4829    0.0304    0.20   51.89    4.41   34.32    0.6488   -1.30245   36.75851    1.870
    21  815.96    1.886   19.23   71.0    2.4841    0.0304    0.21   52.09    4.37   34.32    0.6491   -1.30244   36.75846    1.875
    22  815.50    1.891   19.18   71.0    2.4892    0.0305    0.22   52.31    4.33   34.33    0.6503   -1.30243   36.75840    1.880
    23  814.95    1.897   19.13   71.0    2.5033    0.0307    0.24   52.56    4.28   34.33    0.6537   -1.30245   36.75834    1.886
    24  814.44    1.902   19.08   71.0    2.5257    0.0310    0.25   52.84    4.23   34.33    0.6591   -1.30248   36.75828    1.891
    25  814.12    1.906   19.05   71.0    2.5411    0.0312    0.26   53.16    4.18   34.34    0.6628   -1.30253   36.75823    1.894
    26  813.85    1.908   19.01   71.0    2.5453    0.0313    0.26   53.52    4.13   34.34    0.6638   -1.30259   36.75821    1.898
    27  813.53    1.912   18.98   71.0    2.5523    0.0314    0.27   53.92    4.09   34.34    0.6655   -1.30263   36.75821    1.901
