36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:13:18 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20211012
Launch Time (UT)                  : 07:40:24
Burst Pressure (hPa)              : 6.83
Integrated O3 to end of data (DU) : 223.13
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5030139
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37005
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.55    1.790   22.20   48.0    3.5337    0.0428    0.00  170.00    5.00   35.02    0.8743   -1.30173   36.75935    1.779
     1  824.56    1.800   23.23   42.0    3.5358    0.0429    0.03  162.75    2.91   35.02    0.8748   -1.30176   36.75921    1.787
     2  824.27    1.803   23.11   42.0    3.5799    0.0434    0.04  156.63    2.28   35.03    0.8852   -1.30176   36.75915    1.792
     3  823.94    1.807   23.04   42.0    3.6139    0.0439    0.05  154.18    2.22   35.03    0.8932   -1.30176   36.75911    1.796
     4  823.60    1.810   22.94   42.0    3.6186    0.0439    0.07  154.64    2.42   35.04    0.8943   -1.30176   36.75908    1.800
     5  823.22    1.814   22.82   42.0    3.6242    0.0440    0.08  155.65    2.68   35.04    0.8956   -1.30174   36.75906    1.804
     6  822.76    1.819   22.68   42.0    3.6293    0.0441    0.10  156.40    2.93   35.05    0.8968   -1.30172   36.75905    1.809
     7  822.16    1.826   22.51   43.0    3.6315    0.0442    0.12  156.85    3.15   35.05    0.8973   -1.30169   36.75905    1.815
     8  821.49    1.833   22.32   43.0    3.6316    0.0442    0.14  157.14    3.35   35.06    0.8973   -1.30165   36.75905    1.821
     9  820.90    1.839   22.14   43.0    3.6290    0.0442    0.16  157.41    3.54   35.06    0.8967   -1.30161   36.75905    1.828
    10  820.39    1.844   21.99   44.0    3.6239    0.0442    0.18  157.64    3.73   35.06    0.8955   -1.30156   36.75905    1.834
