36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060705
Launch Time (UT)                  : 09:45:00
Burst Pressure (hPa)              : 8.43
Integrated O3 to end of data (DU) : 237.22
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 510100400
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4667
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.480
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.75    1.800   16.60   64.0    1.6480    0.0199    0.00 9000.00 9000.00   32.37    0.5000 9000.00000 9000.00000 9000.000
    10  825.91    1.809   17.00   63.0    1.6480    0.0200    0.01 9000.00 9000.00   32.37    0.5000 9000.00000 9000.00000 9000.000
    20  825.93    1.809   17.20   62.0    1.6486    0.0200    0.01 9000.00 9000.00   32.47    0.5000 9000.00000 9000.00000 9000.000
    30  825.87    1.809   17.50   62.0    1.6486    0.0200    0.01 9000.00 9000.00   32.47    0.5000 9000.00000 9000.00000 9000.000
    40  826.07    1.807   18.20   61.0    1.6852    0.0204    0.01 9000.00 9000.00   32.47    0.5100 9000.00000 9000.00000 9000.000
    50  822.70    1.842   16.40   61.0    1.6858    0.0205    0.07 9000.00 9000.00   32.57    0.5100 9000.00000 9000.00000 9000.000
    60  817.24    1.898   14.90   65.0    1.7224    0.0211    0.15 9000.00 9000.00   32.57    0.5200 9000.00000 9000.00000 9000.000
    70  812.74    1.945   14.40   69.0    1.7596    0.0217    0.23 9000.00 9000.00   32.67    0.5300 9000.00000 9000.00000 9000.000
    80  807.52    2.000   14.00   72.0    1.7963    0.0222    0.32 9000.00 9000.00   32.67    0.5400 9000.00000 9000.00000 9000.000
    90  801.68    2.061   13.40   74.0    1.7964    0.0224    0.42 9000.00 9000.00   32.68    0.5400 9000.00000 9000.00000 9000.000
   100  797.06    2.110   13.00   76.0    1.8330    0.0230    0.51 9000.00 9000.00   32.68    0.5500 9000.00000 9000.00000 9000.000
   110  791.49    2.169   12.50   78.0    1.8324    0.0232    0.61 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
   120  786.01    2.227   12.20   78.0    1.8690    0.0238    0.71 9000.00 9000.00   32.58    0.5600 9000.00000 9000.00000 9000.000
   130  781.57    2.275   11.80   79.0    1.8691    0.0239    0.79 9000.00 9000.00   32.59    0.5600 9000.00000 9000.00000 9000.000
   140  777.46    2.319   11.40   81.0    1.9425    0.0250    0.87 9000.00 9000.00   32.59    0.5800 9000.00000 9000.00000 9000.000
   150  772.83    2.369   11.30   80.0    1.9425    0.0251    0.96 9000.00 9000.00   32.59    0.5800 9000.00000 9000.00000 9000.000
   160  768.48    2.416   11.10   80.0    1.9790    0.0258    1.05 9000.00 9000.00   32.59    0.5900 9000.00000 9000.00000 9000.000
   170  764.50    2.460   10.90   81.0    2.0157    0.0264    1.13 9000.00 9000.00   32.59    0.6000 9000.00000 9000.00000 9000.000
   180  760.46    2.504   11.40   78.0    2.1251    0.0279    1.22 9000.00 9000.00   32.50    0.6300 9000.00000 9000.00000 9000.000
   190  756.03    2.553   13.00   69.0    2.1983    0.0291    1.32 9000.00 9000.00   32.50    0.6500 9000.00000 9000.00000 9000.000
   200  751.97    2.598   14.10   59.0    2.2716    0.0302    1.42 9000.00 9000.00   32.50    0.6700 9000.00000 9000.00000 9000.000
   210  747.49    2.649   14.00   56.0    2.3449    0.0314    1.52 9000.00 9000.00   32.50    0.6900 9000.00000 9000.00000 9000.000
   220  742.70    2.703   13.70   55.0    2.4181    0.0326    1.64 9000.00 9000.00   32.50    0.7100 9000.00000 9000.00000 9000.000
   230  737.70    2.760   13.50   54.0    2.4915    0.0338    1.78 9000.00 9000.00   32.51    0.7300 9000.00000 9000.00000 9000.000
   240  732.38    2.821   13.20   54.0    2.6014    0.0355    1.92 9000.00 9000.00   32.51    0.7600 9000.00000 9000.00000 9000.000
   250  727.34    2.879   12.80   52.0    2.6748    0.0368    2.07 9000.00 9000.00   32.51    0.7800 9000.00000 9000.00000 9000.000
   260  722.47    2.935   12.50   49.0    2.8212    0.0391    2.21 9000.00 9000.00   32.51    0.8200 9000.00000 9000.00000 9000.000
   270  717.46    2.994   12.10   47.0    2.9679    0.0414    2.37 9000.00 9000.00   32.52    0.8600 9000.00000 9000.00000 9000.000
