36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060712
Launch Time (UT)                  : 08:42:00
Burst Pressure (hPa)              : 4.32
Integrated O3 to end of data (DU) : 260.47
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 508501201
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4689
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.510
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.85    1.800   14.90   65.0    2.1117    0.0255    0.00 9000.00 9000.00   30.27    0.6300 9000.00000 9000.00000 9000.000
    10  827.60    1.803   15.20   67.0    2.1125    0.0255    0.01 9000.00 9000.00   30.37    0.6300 9000.00000 9000.00000 9000.000
    20  827.49    1.804   15.60   67.0    2.0760    0.0251    0.01 9000.00 9000.00   30.37    0.6200 9000.00000 9000.00000 9000.000
    30  826.78    1.811   15.20   68.0    2.1125    0.0256    0.02 9000.00 9000.00   30.37    0.6300 9000.00000 9000.00000 9000.000
    40  822.31    1.857   13.90   72.0    2.1489    0.0261    0.11 9000.00 9000.00   30.37    0.6400 9000.00000 9000.00000 9000.000
    50  816.92    1.912   13.20   76.0    2.1846    0.0267    0.23 9000.00 9000.00   30.27    0.6500 9000.00000 9000.00000 9000.000
    60  811.91    1.964   12.90   78.0    2.1838    0.0269    0.33 9000.00 9000.00   30.17    0.6500 9000.00000 9000.00000 9000.000
    70  806.38    2.022   12.30   81.0    2.1831    0.0271    0.45 9000.00 9000.00   30.07    0.6500 9000.00000 9000.00000 9000.000
    80  800.25    2.086   11.70   84.0    2.1832    0.0273    0.58 9000.00 9000.00   30.08    0.6500 9000.00000 9000.00000 9000.000
    90  794.56    2.145   11.20   86.0    2.1461    0.0270    0.70 9000.00 9000.00   29.98    0.6400 9000.00000 9000.00000 9000.000
   100  788.09    2.214   10.80   87.0    2.1461    0.0272    0.84 9000.00 9000.00   29.98    0.6400 9000.00000 9000.00000 9000.000
   110  782.82    2.270   10.40   87.0    2.1455    0.0274    0.95 9000.00 9000.00   29.89    0.6400 9000.00000 9000.00000 9000.000
   120  778.16    2.320    9.90   86.0    2.1455    0.0276    1.06 9000.00 9000.00   29.89    0.6400 9000.00000 9000.00000 9000.000
   130  774.02    2.364    9.50   87.0    2.2175    0.0286    1.15 9000.00 9000.00   29.79    0.6600 9000.00000 9000.00000 9000.000
   140  768.93    2.419    9.30   87.0    2.2538    0.0293    1.26 9000.00 9000.00   29.79    0.6700 9000.00000 9000.00000 9000.000
   150  763.87    2.474    8.90   87.0    2.2538    0.0295    1.38 9000.00 9000.00   29.79    0.6700 9000.00000 9000.00000 9000.000
   160  759.07    2.526    8.70   86.0    2.2539    0.0297    1.49 9000.00 9000.00   29.80    0.6700 9000.00000 9000.00000 9000.000
   170  753.95    2.582    8.30   87.0    2.2539    0.0299    1.61 9000.00 9000.00   29.80    0.6700 9000.00000 9000.00000 9000.000
   180  749.83    2.627    8.10   88.0    2.2903    0.0305    1.71 9000.00 9000.00   29.80    0.6800 9000.00000 9000.00000 9000.000
   190  745.53    2.675    7.90   88.0    2.2539    0.0302    1.82 9000.00 9000.00   29.80    0.6700 9000.00000 9000.00000 9000.000
   200  740.99    2.725    7.70   88.0    2.2539    0.0304    1.92 9000.00 9000.00   29.80    0.6700 9000.00000 9000.00000 9000.000
   210  737.48    2.765    7.60   88.0    2.2904    0.0311    2.01 9000.00 9000.00   29.81    0.6800 9000.00000 9000.00000 9000.000
   220  733.30    2.812    7.40   88.0    2.2540    0.0307    2.11 9000.00 9000.00   29.81    0.6700 9000.00000 9000.00000 9000.000
   230  729.65    2.853    7.30   88.0    2.2904    0.0314    2.20 9000.00 9000.00   29.81    0.6800 9000.00000 9000.00000 9000.000
   240  726.67    2.886    7.30   88.0    2.2904    0.0315    2.28 9000.00 9000.00   29.81    0.6800 9000.00000 9000.00000 9000.000
   250  722.55    2.933    7.00   87.0    2.3267    0.0322    2.38 9000.00 9000.00   29.81    0.6900 9000.00000 9000.00000 9000.000
   260  718.24    2.983    6.70   84.0    2.3274    0.0324    2.49 9000.00 9000.00   29.91    0.6900 9000.00000 9000.00000 9000.000
   270  714.40    3.027    6.80   79.0    2.4003    0.0336    2.59 9000.00 9000.00   29.92    0.7100 9000.00000 9000.00000 9000.000
   280  710.57    3.071    6.70   78.0    2.4367    0.0343    2.69 9000.00 9000.00   29.92    0.7200 9000.00000 9000.00000 9000.000
   290  706.22    3.121    6.60   79.0    2.4367    0.0345    2.81 9000.00 9000.00   29.92    0.7200 9000.00000 9000.00000 9000.000
   300  702.72    3.162    6.30   79.0    2.5093    0.0357    2.91 9000.00 9000.00   29.92    0.7400 9000.00000 9000.00000 9000.000
   310  698.66    3.210    6.20   79.0    2.5457    0.0364    3.02 9000.00 9000.00   29.92    0.7500 9000.00000 9000.00000 9000.000
   320  695.06    3.252    6.50   77.0    2.5822    0.0372    3.13 9000.00 9000.00   29.93    0.7600 9000.00000 9000.00000 9000.000
   330  691.19    3.298    6.90   77.0    2.5822    0.0374    3.24 9000.00 9000.00   29.93    0.7600 9000.00000 9000.00000 9000.000
   340  687.56    3.342    7.00   77.0    2.5822    0.0376    3.35 9000.00 9000.00   29.93    0.7600 9000.00000 9000.00000 9000.000
   350  684.19    3.382    6.90   74.0    2.5822    0.0377    3.45 9000.00 9000.00   29.93    0.7600 9000.00000 9000.00000 9000.000
   360  680.91    3.421    6.60   74.0    2.6186    0.0385    3.55 9000.00 9000.00   29.93    0.7700 9000.00000 9000.00000 9000.000
   370  677.31    3.465    6.40   74.0    2.5823    0.0381    3.66 9000.00 9000.00   29.94    0.7600 9000.00000 9000.00000 9000.000
   380  673.64    3.510    6.20   73.0    2.5468    0.0378    3.77 9000.00 9000.00   30.04    0.7500 9000.00000 9000.00000 9000.000
   390  669.63    3.559    5.80   73.0    2.5104    0.0375    3.89 9000.00 9000.00   30.04    0.7400 9000.00000 9000.00000 9000.000
   400  665.44    3.610    5.40   72.0    2.4740    0.0372    4.01 9000.00 9000.00   30.04    0.7300 9000.00000 9000.00000 9000.000
   410  661.32    3.661    5.10   70.0    2.4740    0.0374    4.13 9000.00 9000.00   30.04    0.7300 9000.00000 9000.00000 9000.000
   420  657.03    3.714    4.80   68.0    2.3649    0.0360    4.25 9000.00 9000.00   30.05    0.7000 9000.00000 9000.00000 9000.000
   430  653.44    3.759    4.70   65.0    2.3285    0.0356    4.36 9000.00 9000.00   30.05    0.6900 9000.00000 9000.00000 9000.000
   440  649.71    3.805    4.80   61.0    2.2921    0.0353    4.46 9000.00 9000.00   30.05    0.6800 9000.00000 9000.00000 9000.000
   450  646.31    3.848    4.60   59.0    2.2921    0.0355    4.56 9000.00 9000.00   30.05    0.6800 9000.00000 9000.00000 9000.000
   460  642.83    3.892    4.40   59.0    2.2921    0.0357    4.65 9000.00 9000.00   30.05    0.6800 9000.00000 9000.00000 9000.000
   470  639.41    3.936    4.20   60.0    2.2551    0.0353    4.75 9000.00 9000.00   29.96    0.6700 9000.00000 9000.00000 9000.000
   480  636.46    3.973    3.90   60.0    2.2188    0.0349    4.83 9000.00 9000.00   29.96    0.6600 9000.00000 9000.00000 9000.000
