36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060118
Launch Time (UT)                  : 08:24:00
Burst Pressure (hPa)              : 7.59
Integrated O3 to end of data (DU) : 193.09
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 588501514
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4673
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.170
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.72    1.800   21.30   43.0    1.8830    0.0229    0.00 9000.00 9000.00   32.27    0.5700 9000.00000 9000.00000 9000.000
    10  821.79    1.799   21.30   44.0    1.9199    0.0234   -0.00 9000.00 9000.00   32.37    0.5800 9000.00000 9000.00000 9000.000
    20  821.66    1.801   21.80   44.0    1.8843    0.0229    0.00 9000.00 9000.00   32.47    0.5700 9000.00000 9000.00000 9000.000
    30  821.60    1.801   22.00   43.0    1.8849    0.0229    0.00 9000.00 9000.00   32.57    0.5700 9000.00000 9000.00000 9000.000
    40  821.52    1.802   22.10   42.0    1.8849    0.0229    0.00 9000.00 9000.00   32.57    0.5700 9000.00000 9000.00000 9000.000
    50  821.64    1.801   22.60   43.0    1.8492    0.0225    0.00 9000.00 9000.00   32.67    0.5600 9000.00000 9000.00000 9000.000
    60  821.74    1.800   22.90   42.0    1.7768    0.0216   -0.00 9000.00 9000.00   32.67    0.5400 9000.00000 9000.00000 9000.000
    70  821.53    1.802   22.90   41.0    1.7405    0.0212    0.00 9000.00 9000.00   32.67    0.5300 9000.00000 9000.00000 9000.000
    80  821.74    1.800   22.70   41.0    1.7773    0.0216   -0.00 9000.00 9000.00   32.77    0.5400 9000.00000 9000.00000 9000.000
    90  821.67    1.801   21.90   41.0    1.7779    0.0216    0.00 9000.00 9000.00   32.87    0.5400 9000.00000 9000.00000 9000.000
   100  821.64    1.801   21.30   43.0    1.8142    0.0221    0.00 9000.00 9000.00   32.87    0.5500 9000.00000 9000.00000 9000.000
   110  821.92    1.798   21.00   45.0    1.8505    0.0225   -0.00 9000.00 9000.00   32.87    0.5600 9000.00000 9000.00000 9000.000
   120  821.54    1.802   21.40   46.0    1.8505    0.0225    0.00 9000.00 9000.00   32.87    0.5600 9000.00000 9000.00000 9000.000
