36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060405
Launch Time (UT)                  : 09:28:00
Burst Pressure (hPa)              : 9.78
Integrated O3 to end of data (DU) : 212.25
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 508501307
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4680
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.370
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.020
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.55    1.800   21.40   63.0    1.8581    0.0226    0.00 9000.00 9000.00   31.17    0.5500 9000.00000 9000.00000 9000.000
    10  821.55    1.800   21.60   59.0    1.8581    0.0226    0.00 9000.00 9000.00   31.17    0.5500 9000.00000 9000.00000 9000.000
    20  821.57    1.800   21.40   57.0    1.8236    0.0222   -0.00 9000.00 9000.00   31.27    0.5400 9000.00000 9000.00000 9000.000
    30  821.46    1.801   21.30   57.0    1.8592    0.0226    0.00 9000.00 9000.00   31.37    0.5500 9000.00000 9000.00000 9000.000
    40  821.50    1.801   21.50   60.0    1.8242    0.0222    0.00 9000.00 9000.00   31.37    0.5400 9000.00000 9000.00000 9000.000
    50  821.45    1.801   21.60   58.0    1.8248    0.0222    0.00 9000.00 9000.00   31.47    0.5400 9000.00000 9000.00000 9000.000
    60  821.40    1.802   21.70   60.0    1.8248    0.0222    0.00 9000.00 9000.00   31.47    0.5400 9000.00000 9000.00000 9000.000
    70  818.35    1.834   19.90   60.0    1.8605    0.0227    0.06 9000.00 9000.00   31.57    0.5500 9000.00000 9000.00000 9000.000
    80  813.00    1.890   18.60   64.0    1.8962    0.0233    0.15 9000.00 9000.00   31.67    0.5600 9000.00000 9000.00000 9000.000
    90  808.51    1.938   18.10   66.0    1.9665    0.0243    0.24 9000.00 9000.00   31.67    0.5800 9000.00000 9000.00000 9000.000
   100  802.69    2.000   17.50   69.0    2.0023    0.0249    0.35 9000.00 9000.00   31.78    0.5900 9000.00000 9000.00000 9000.000
   110  797.22    2.058   17.00   70.0    2.0374    0.0256    0.46 9000.00 9000.00   31.78    0.6000 9000.00000 9000.00000 9000.000
   120  792.10    2.113   16.50   72.0    2.1077    0.0266    0.57 9000.00 9000.00   31.78    0.6200 9000.00000 9000.00000 9000.000
   130  785.76    2.182   16.00   73.0    2.0381    0.0259    0.70 9000.00 9000.00   31.88    0.6000 9000.00000 9000.00000 9000.000
   140  780.50    2.239   15.40   76.0    2.0382    0.0261    0.81 9000.00 9000.00   31.89    0.6000 9000.00000 9000.00000 9000.000
   150  776.10    2.287   15.00   79.0    2.0382    0.0263    0.90 9000.00 9000.00   31.89    0.6000 9000.00000 9000.00000 9000.000
   160  771.31    2.339   14.60   77.0    2.0036    0.0260    1.00 9000.00 9000.00   31.99    0.5900 9000.00000 9000.00000 9000.000
   170  766.58    2.392   14.30   77.0    2.0036    0.0261    1.09 9000.00 9000.00   31.99    0.5900 9000.00000 9000.00000 9000.000
   180  762.05    2.442   14.20   72.0    2.0388    0.0268    1.19 9000.00 9000.00   31.99    0.6000 9000.00000 9000.00000 9000.000
   190  756.39    2.505   13.60   76.0    2.0395    0.0270    1.31 9000.00 9000.00   32.10    0.6000 9000.00000 9000.00000 9000.000
   200  750.85    2.567   13.10   75.0    2.0044    0.0267    1.42 9000.00 9000.00   32.10    0.5900 9000.00000 9000.00000 9000.000
   210  745.90    2.622   13.00   72.0    2.0748    0.0278    1.53 9000.00 9000.00   32.10    0.6100 9000.00000 9000.00000 9000.000
   220  740.60    2.682   12.60   73.0    2.0754    0.0280    1.65 9000.00 9000.00   32.20    0.6100 9000.00000 9000.00000 9000.000
   230  735.15    2.745   12.10   75.0    2.0754    0.0282    1.77 9000.00 9000.00   32.21    0.6100 9000.00000 9000.00000 9000.000
   240  729.89    2.805   11.60   77.0    2.0754    0.0284    1.89 9000.00 9000.00   32.21    0.6100 9000.00000 9000.00000 9000.000
   250  725.06    2.860   11.30   77.0    2.0403    0.0281    1.99 9000.00 9000.00   32.21    0.6000 9000.00000 9000.00000 9000.000
   260  720.22    2.917   11.00   76.0    2.0403    0.0283    2.10 9000.00 9000.00   32.21    0.6000 9000.00000 9000.00000 9000.000
   270  714.80    2.980   10.80   74.0    2.1114    0.0295    2.23 9000.00 9000.00   32.32    0.6200 9000.00000 9000.00000 9000.000
   280  709.33    3.044   10.30   75.0    2.0762    0.0293    2.35 9000.00 9000.00   32.32    0.6100 9000.00000 9000.00000 9000.000
   290  704.50    3.101    9.80   76.0    2.0762    0.0295    2.47 9000.00 9000.00   32.32    0.6100 9000.00000 9000.00000 9000.000
   300  698.96    3.166    9.40   77.0    2.0411    0.0292    2.59 9000.00 9000.00   32.32    0.6000 9000.00000 9000.00000 9000.000
   310  693.81    3.228    9.20   76.0    2.0763    0.0299    2.71 9000.00 9000.00   32.33    0.6100 9000.00000 9000.00000 9000.000
   320  689.16    3.283    8.80   77.0    2.0770    0.0301    2.82 9000.00 9000.00   32.43    0.6100 9000.00000 9000.00000 9000.000
   330  684.62    3.338    8.50   77.0    2.0770    0.0303    2.93 9000.00 9000.00   32.43    0.6100 9000.00000 9000.00000 9000.000
   340  679.45    3.401    8.20   74.0    2.0417    0.0300    3.06 9000.00 9000.00   32.43    0.6000 9000.00000 9000.00000 9000.000
   350  674.11    3.466    7.90   71.0    2.0771    0.0308    3.18 9000.00 9000.00   32.44    0.6100 9000.00000 9000.00000 9000.000
   360  668.78    3.532    7.30   73.0    2.0771    0.0311    3.31 9000.00 9000.00   32.44    0.6100 9000.00000 9000.00000 9000.000
   370  663.11    3.602    6.80   75.0    2.0771    0.0313    3.45 9000.00 9000.00   32.44    0.6100 9000.00000 9000.00000 9000.000
   380  657.17    3.676    6.20   77.0    2.0771    0.0316    3.60 9000.00 9000.00   32.45    0.6100 9000.00000 9000.00000 9000.000
   390  651.68    3.745    5.60   80.0    2.1130    0.0324    3.74 9000.00 9000.00   32.55    0.6200 9000.00000 9000.00000 9000.000
   400  645.69    3.820    5.10   81.0    2.0426    0.0316    3.89 9000.00 9000.00   32.55    0.6000 9000.00000 9000.00000 9000.000
   410  640.02    3.892    4.80   78.0    2.0778    0.0325    4.04 9000.00 9000.00   32.56    0.6100 9000.00000 9000.00000 9000.000
