36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060125
Launch Time (UT)                  : 08:11:00
Burst Pressure (hPa)              : 7.66
Integrated O3 to end of data (DU) : 194.31
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 508501403
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4731
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.480
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.95    1.800   19.00   56.0    2.1116    0.0256    0.00 9000.00 9000.00   30.57    0.6300 9000.00000 9000.00000 9000.000
    10  824.87    1.801   18.90   55.0    2.0759    0.0252    0.00 9000.00 9000.00   30.67    0.6200 9000.00000 9000.00000 9000.000
    20  824.88    1.801   18.60   56.0    1.9673    0.0238    0.00 9000.00 9000.00   30.77    0.5900 9000.00000 9000.00000 9000.000
    30  824.92    1.800   18.40   57.0    1.8222    0.0221    0.00 9000.00 9000.00   30.87    0.5500 9000.00000 9000.00000 9000.000
    40  824.92    1.800   18.70   57.0    1.7857    0.0216    0.00 9000.00 9000.00   30.87    0.5400 9000.00000 9000.00000 9000.000
    50  824.92    1.800   19.00   57.0    1.7499    0.0212    0.00 9000.00 9000.00   30.97    0.5300 9000.00000 9000.00000 9000.000
    60  824.64    1.803   18.80   56.0    1.7863    0.0217    0.01 9000.00 9000.00   30.97    0.5400 9000.00000 9000.00000 9000.000
    70  821.17    1.839   17.10   60.0    1.8598    0.0226    0.07 9000.00 9000.00   31.07    0.5600 9000.00000 9000.00000 9000.000
    80  816.46    1.888   16.40   63.0    1.8970    0.0232    0.15 9000.00 9000.00   31.17    0.5700 9000.00000 9000.00000 9000.000
    90  810.86    1.947   15.50   66.0    1.9699    0.0243    0.26 9000.00 9000.00   31.17    0.5900 9000.00000 9000.00000 9000.000
   100  804.88    2.010   14.90   69.0    2.0800    0.0258    0.37 9000.00 9000.00   31.28    0.6200 9000.00000 9000.00000 9000.000
   110  798.08    2.082   14.30   71.0    2.1165    0.0265    0.52 9000.00 9000.00   31.28    0.6300 9000.00000 9000.00000 9000.000
   120  791.69    2.149   12.00   75.0    2.1531    0.0272    0.65 9000.00 9000.00   31.28    0.6400 9000.00000 9000.00000 9000.000
