36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060823
Launch Time (UT)                  : 09:19:00
Burst Pressure (hPa)              : 7.51
Integrated O3 to end of data (DU) : 225.82
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 510106409
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4663
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.650
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.25    1.800   21.90   43.0    2.6692    0.0323    0.00 9000.00 9000.00   30.07    0.7800 9000.00000 9000.00000 9000.000
    10  825.16    1.801   21.00   36.0    2.6692    0.0323    0.00 9000.00 9000.00   30.07    0.7800 9000.00000 9000.00000 9000.000
    20  825.14    1.801   20.60   40.0    2.7432    0.0332    0.00 9000.00 9000.00   30.17    0.8000 9000.00000 9000.00000 9000.000
    30  825.25    1.800   21.80   39.0    2.6700    0.0324   -0.00 9000.00 9000.00   30.17    0.7800 9000.00000 9000.00000 9000.000
    40  825.24    1.800   21.90   38.0    2.6343    0.0319    0.00 9000.00 9000.00   30.27    0.7700 9000.00000 9000.00000 9000.000
    50  825.17    1.801   22.10   38.0    2.6343    0.0319    0.00 9000.00 9000.00   30.27    0.7700 9000.00000 9000.00000 9000.000
    60  825.18    1.801   22.00   37.0    2.6352    0.0319    0.00 9000.00 9000.00   30.37    0.7700 9000.00000 9000.00000 9000.000
    70  825.28    1.800   22.20   37.0    2.6719    0.0324   -0.00 9000.00 9000.00   30.37    0.7800 9000.00000 9000.00000 9000.000
    80  824.48    1.808   21.80   36.0    2.6727    0.0324    0.02 9000.00 9000.00   30.47    0.7800 9000.00000 9000.00000 9000.000
    90  819.49    1.860   17.50   43.0    2.7093    0.0331    0.15 9000.00 9000.00   30.47    0.7900 9000.00000 9000.00000 9000.000
   100  814.24    1.915   16.90   47.0    2.7834    0.0342    0.29 9000.00 9000.00   30.57    0.8100 9000.00000 9000.00000 9000.000
   110  808.87    1.972   16.30   49.0    2.8567    0.0353    0.44 9000.00 9000.00   30.57    0.8300 9000.00000 9000.00000 9000.000
   120  801.97    2.044   15.60   51.0    2.8577    0.0356    0.63 9000.00 9000.00   30.68    0.8300 9000.00000 9000.00000 9000.000
   130  795.91    2.109   14.70   53.0    2.8944    0.0364    0.80 9000.00 9000.00   30.68    0.8400 9000.00000 9000.00000 9000.000
   140  790.12    2.170   14.10   55.0    2.8944    0.0366    0.97 9000.00 9000.00   30.68    0.8400 9000.00000 9000.00000 9000.000
   150  785.31    2.222   13.60   54.0    2.8954    0.0369    1.11 9000.00 9000.00   30.78    0.8400 9000.00000 9000.00000 9000.000
   160  781.57    2.262   13.20   54.0    2.9687    0.0380    1.22 9000.00 9000.00   30.79    0.8600 9000.00000 9000.00000 9000.000
   170  776.96    2.312   12.70   56.0    3.0054    0.0387    1.36 9000.00 9000.00   30.79    0.8700 9000.00000 9000.00000 9000.000
