36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060503
Launch Time (UT)                  : 08:44:00
Burst Pressure (hPa)              : 6.86
Integrated O3 to end of data (DU) : 229.42
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 508501611
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4678
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.460
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.06    1.800   20.50   61.0    1.0568    0.0128    0.00 9000.00 9000.00   31.07    0.3400 9000.00000 9000.00000 9000.000
    10  823.35    1.818   19.00   59.0    1.0932    0.0133    0.02 9000.00 9000.00   31.07    0.3500 9000.00000 9000.00000 9000.000
    20  818.56    1.868   17.00   66.0    1.1300    0.0138    0.07 9000.00 9000.00   31.17    0.3600 9000.00000 9000.00000 9000.000
    30  813.59    1.920   16.40   71.0    1.1669    0.0143    0.12 9000.00 9000.00   31.27    0.3700 9000.00000 9000.00000 9000.000
    40  807.99    1.979   15.80   74.0    1.2034    0.0149    0.19 9000.00 9000.00   31.27    0.3800 9000.00000 9000.00000 9000.000
    50  802.00    2.042   15.20   77.0    1.2034    0.0150    0.26 9000.00 9000.00   31.28    0.3800 9000.00000 9000.00000 9000.000
    60  796.20    2.104   14.70   80.0    1.2038    0.0151    0.33 9000.00 9000.00   31.38    0.3800 9000.00000 9000.00000 9000.000
    70  791.14    2.158   14.00   82.0    1.2403    0.0157    0.39 9000.00 9000.00   31.38    0.3900 9000.00000 9000.00000 9000.000
    80  786.65    2.206   13.90   77.0    1.2407    0.0158    0.45 9000.00 9000.00   31.48    0.3900 9000.00000 9000.00000 9000.000
    90  782.55    2.250   13.60   81.0    1.2772    0.0163    0.50 9000.00 9000.00   31.49    0.4000 9000.00000 9000.00000 9000.000
   100  778.10    2.298   13.60   73.0    1.2772    0.0164    0.56 9000.00 9000.00   31.49    0.4000 9000.00000 9000.00000 9000.000
   110  772.97    2.354   13.40   73.0    1.3141    0.0170    0.62 9000.00 9000.00   31.59    0.4100 9000.00000 9000.00000 9000.000
   120  768.28    2.405   13.00   73.0    1.3506    0.0176    0.69 9000.00 9000.00   31.59    0.4200 9000.00000 9000.00000 9000.000
   130  763.39    2.459   12.60   75.0    1.3506    0.0177    0.75 9000.00 9000.00   31.59    0.4200 9000.00000 9000.00000 9000.000
   140  758.68    2.511   12.40   77.0    1.3877    0.0183    0.82 9000.00 9000.00   31.70    0.4300 9000.00000 9000.00000 9000.000
   150  754.42    2.558   12.10   78.0    1.4242    0.0189    0.88 9000.00 9000.00   31.70    0.4400 9000.00000 9000.00000 9000.000
   160  749.40    2.614   11.70   78.0    1.4606    0.0195    0.96 9000.00 9000.00   31.70    0.4500 9000.00000 9000.00000 9000.000
   170  744.79    2.666   11.40   78.0    1.4972    0.0201    1.03 9000.00 9000.00   31.70    0.4600 9000.00000 9000.00000 9000.000
   180  740.19    2.718   11.10   79.0    1.4977    0.0202    1.11 9000.00 9000.00   31.80    0.4600 9000.00000 9000.00000 9000.000
   190  735.14    2.775   10.60   81.0    1.4977    0.0204    1.19 9000.00 9000.00   31.81    0.4600 9000.00000 9000.00000 9000.000
   200  730.18    2.831   10.10   83.0    1.4612    0.0200    1.27 9000.00 9000.00   31.81    0.4500 9000.00000 9000.00000 9000.000
   210  725.67    2.883    9.80   84.0    1.4612    0.0201    1.34 9000.00 9000.00   31.81    0.4500 9000.00000 9000.00000 9000.000
   220  720.83    2.939    9.70   77.0    1.4617    0.0203    1.41 9000.00 9000.00   31.91    0.4500 9000.00000 9000.00000 9000.000
   230  715.78    2.997   10.40   69.0    1.4983    0.0209    1.50 9000.00 9000.00   31.92    0.4600 9000.00000 9000.00000 9000.000
   240  710.78    3.056   10.30   69.0    1.5348    0.0216    1.58 9000.00 9000.00   31.92    0.4700 9000.00000 9000.00000 9000.000
   250  705.24    3.121    9.80   65.0    1.5348    0.0218    1.68 9000.00 9000.00   31.92    0.4700 9000.00000 9000.00000 9000.000
   260  699.84    3.185    9.50   66.0    1.4983    0.0214    1.77 9000.00 9000.00   31.92    0.4600 9000.00000 9000.00000 9000.000
   270  695.10    3.241    9.20   67.0    1.5348    0.0221    1.85 9000.00 9000.00   31.93    0.4700 9000.00000 9000.00000 9000.000
   280  689.75    3.305    8.80   68.0    1.5353    0.0223    1.94 9000.00 9000.00   32.03    0.4700 9000.00000 9000.00000 9000.000
   290  685.06    3.362    8.30   68.0    1.5353    0.0224    2.03 9000.00 9000.00   32.03    0.4700 9000.00000 9000.00000 9000.000
   300  680.46    3.417    7.80   71.0    1.4988    0.0220    2.11 9000.00 9000.00   32.03    0.4600 9000.00000 9000.00000 9000.000
   310  675.44    3.479    7.80   69.0    1.4988    0.0222    2.19 9000.00 9000.00   32.04    0.4600 9000.00000 9000.00000 9000.000
   320  670.99    3.533    7.50   70.0    1.4988    0.0223    2.27 9000.00 9000.00   32.04    0.4600 9000.00000 9000.00000 9000.000
   330  666.76    3.585    7.10   71.0    1.4623    0.0219    2.35 9000.00 9000.00   32.04    0.4500 9000.00000 9000.00000 9000.000
   340  662.11    3.643    6.70   72.0    1.4628    0.0221    2.43 9000.00 9000.00   32.14    0.4500 9000.00000 9000.00000 9000.000
   350  657.03    3.706    6.50   71.0    1.4628    0.0223    2.52 9000.00 9000.00   32.15    0.4500 9000.00000 9000.00000 9000.000
   360  652.90    3.758    6.50   68.0    1.4263    0.0218    2.59 9000.00 9000.00   32.15    0.4400 9000.00000 9000.00000 9000.000
   370  648.33    3.816    6.10   71.0    1.4628    0.0226    2.67 9000.00 9000.00   32.15    0.4500 9000.00000 9000.00000 9000.000
   380  643.64    3.875    5.80   70.0    1.4994    0.0233    2.75 9000.00 9000.00   32.15    0.4600 9000.00000 9000.00000 9000.000
   390  639.45    3.929    5.40   70.0    1.5726    0.0246    2.83 9000.00 9000.00   32.16    0.4800 9000.00000 9000.00000 9000.000
   400  634.77    3.989    5.00   69.0    1.5360    0.0242    2.92 9000.00 9000.00   32.16    0.4700 9000.00000 9000.00000 9000.000
   410  630.44    4.045    4.70   70.0    1.4994    0.0238    3.00 9000.00 9000.00   32.16    0.4600 9000.00000 9000.00000 9000.000
   420  626.35    4.098    4.30   72.0    1.4994    0.0239    3.08 9000.00 9000.00   32.16    0.4600 9000.00000 9000.00000 9000.000
   430  621.92    4.156    3.80   70.0    1.5361    0.0247    3.17 9000.00 9000.00   32.17    0.4700 9000.00000 9000.00000 9000.000
   440  617.24    4.217    3.40   72.0    1.5727    0.0255    3.26 9000.00 9000.00   32.17    0.4800 9000.00000 9000.00000 9000.000
   450  613.27    4.269    3.20   69.0    1.6458    0.0268    3.34 9000.00 9000.00   32.17    0.5000 9000.00000 9000.00000 9000.000
   460  608.90    4.327    3.00   64.0    1.7556    0.0288    3.44 9000.00 9000.00   32.17    0.5300 9000.00000 9000.00000 9000.000
   470  604.61    4.385    2.70   67.0    1.8287    0.0302    3.54 9000.00 9000.00   32.17    0.5500 9000.00000 9000.00000 9000.000
   480  600.67    4.438    2.10   72.0    1.8287    0.0304    3.63 9000.00 9000.00   32.18    0.5500 9000.00000 9000.00000 9000.000
   490  596.61    4.492    1.70   75.0    1.7556    0.0294    3.73 9000.00 9000.00   32.18    0.5300 9000.00000 9000.00000 9000.000
   500  592.13    4.553    1.20   74.0    1.7556    0.0296    3.83 9000.00 9000.00   32.18    0.5300 9000.00000 9000.00000 9000.000
   510  587.73    4.613    0.90   77.0    1.7190    0.0292    3.93 9000.00 9000.00   32.18    0.5200 9000.00000 9000.00000 9000.000
   520  582.98    4.678    0.60   79.0    1.6459    0.0282    4.04 9000.00 9000.00   32.19    0.5000 9000.00000 9000.00000 9000.000
   530  578.68    4.738    0.10   80.0    1.6093    0.0278    4.14 9000.00 9000.00   32.19    0.4900 9000.00000 9000.00000 9000.000
   540  574.30    4.799   -0.30   80.0    1.5362    0.0267    4.23 9000.00 9000.00   32.19    0.4700 9000.00000 9000.00000 9000.000
   550  569.31    4.869   -0.70   79.0    1.4996    0.0263    4.34 9000.00 9000.00   32.20    0.4600 9000.00000 9000.00000 9000.000
   560  564.56    4.936   -1.10   79.0    1.4996    0.0266    4.44 9000.00 9000.00   32.20    0.4600 9000.00000 9000.00000 9000.000
   570  560.30    4.996   -1.50   81.0    1.4996    0.0268    4.52 9000.00 9000.00   32.20    0.4600 9000.00000 9000.00000 9000.000
   580  556.03    5.057   -1.90   81.0    1.4630    0.0263    4.61 9000.00 9000.00   32.20    0.4500 9000.00000 9000.00000 9000.000
   590  551.56    5.121   -2.20   79.0    1.4631    0.0265    4.71 9000.00 9000.00   32.21    0.4500 9000.00000 9000.00000 9000.000
   600  547.51    5.180   -2.40   76.0    1.4631    0.0267    4.79 9000.00 9000.00   32.21    0.4500 9000.00000 9000.00000 9000.000
   610  543.02    5.245   -2.50   82.0    1.4266    0.0263    4.89 9000.00 9000.00   32.21    0.4400 9000.00000 9000.00000 9000.000
   620  538.60    5.310   -2.70   85.0    1.3529    0.0251    4.98 9000.00 9000.00   32.11    0.4200 9000.00000 9000.00000 9000.000
   630  535.30    5.359   -2.70   84.0    1.2799    0.0239    5.04 9000.00 9000.00   32.12    0.4000 9000.00000 9000.00000 9000.000
   640  531.14    5.421   -3.00   84.0    1.2067    0.0227    5.12 9000.00 9000.00   32.12    0.3800 9000.00000 9000.00000 9000.000
   650  526.84    5.485   -3.40   83.0    1.1701    0.0222    5.19 9000.00 9000.00   32.12    0.3700 9000.00000 9000.00000 9000.000
   660  522.68    5.548   -3.70   81.0    1.1702    0.0224    5.27 9000.00 9000.00   32.13    0.3700 9000.00000 9000.00000 9000.000
   670  518.32    5.614   -4.00   78.0    1.1337    0.0219    5.34 9000.00 9000.00   32.13    0.3600 9000.00000 9000.00000 9000.000
   680  514.01    5.680   -4.30   79.0    1.1337    0.0221    5.42 9000.00 9000.00   32.13    0.3600 9000.00000 9000.00000 9000.000
   690  509.88    5.744   -4.40   76.0    1.1337    0.0222    5.49 9000.00 9000.00   32.13    0.3600 9000.00000 9000.00000 9000.000
   700  505.63    5.810   -4.70   74.0    1.1699    0.0231    5.57 9000.00 9000.00   32.04    0.3700 9000.00000 9000.00000 9000.000
   710  502.36    5.861   -4.90   74.0    1.2064    0.0240    5.63 9000.00 9000.00   32.04    0.3800 9000.00000 9000.00000 9000.000
   720  498.42    5.923   -5.20   75.0    1.2064    0.0242    5.70 9000.00 9000.00   32.04    0.3800 9000.00000 9000.00000 9000.000
   730  494.47    5.985   -5.50   76.0    1.2064    0.0244    5.78 9000.00 9000.00   32.04    0.3800 9000.00000 9000.00000 9000.000
   740  490.88    6.043   -5.80   75.0    1.2796    0.0261    5.85 9000.00 9000.00   32.05    0.4000 9000.00000 9000.00000 9000.000
   750  486.95    6.106   -6.30   76.0    1.3162    0.0270    5.93 9000.00 9000.00   32.05    0.4100 9000.00000 9000.00000 9000.000
   760  482.27    6.181   -7.00   78.0    1.2796    0.0265    6.03 9000.00 9000.00   32.05    0.4000 9000.00000 9000.00000 9000.000
   770  477.86    6.253   -7.60   80.0    1.2796    0.0268    6.12 9000.00 9000.00   32.06    0.4000 9000.00000 9000.00000 9000.000
   780  473.83    6.319   -8.10   81.0    1.2796    0.0270    6.21 9000.00 9000.00   32.06    0.4000 9000.00000 9000.00000 9000.000
   790  469.66    6.387   -8.20   80.0    1.2796    0.0272    6.30 9000.00 9000.00   32.06    0.4000 9000.00000 9000.00000 9000.000
   800  465.20    6.462   -7.70   64.0    1.2427    0.0267    6.39 9000.00 9000.00   31.97    0.3900 9000.00000 9000.00000 9000.000
