36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20060816
Launch Time (UT)                  : 09:36:00
Burst Pressure (hPa)              : 6.30
Integrated O3 to end of data (DU) : 239.00
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 509404810
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4713
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.440
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.98    1.800   19.40   48.0    1.4179    0.0172    0.00 9000.00 9000.00   30.57    0.4300 9000.00000 9000.00000 9000.000
    10  824.42    1.806   18.10   49.0    1.4906    0.0181    0.01 9000.00 9000.00   30.57    0.4500 9000.00000 9000.00000 9000.000
    20  818.45    1.868   16.00   56.0    1.5275    0.0187    0.09 9000.00 9000.00   30.67    0.4600 9000.00000 9000.00000 9000.000
    30  811.34    1.942   15.10   60.0    1.6002    0.0197    0.20 9000.00 9000.00   30.67    0.4800 9000.00000 9000.00000 9000.000
    40  804.65    2.012   14.40   63.0    1.6372    0.0203    0.31 9000.00 9000.00   30.78    0.4900 9000.00000 9000.00000 9000.000
    50  798.04    2.082   13.50   65.0    1.6736    0.0210    0.42 9000.00 9000.00   30.78    0.5000 9000.00000 9000.00000 9000.000
    60  792.98    2.135   12.70   68.0    1.7105    0.0216    0.50 9000.00 9000.00   30.88    0.5100 9000.00000 9000.00000 9000.000
    70  788.15    2.187   12.20   70.0    1.7105    0.0217    0.58 9000.00 9000.00   30.88    0.5100 9000.00000 9000.00000 9000.000
    80  783.42    2.237   11.70   72.0    1.7105    0.0218    0.66 9000.00 9000.00   30.88    0.5100 9000.00000 9000.00000 9000.000
    90  778.76    2.287   11.20   73.0    1.6741    0.0215    0.74 9000.00 9000.00   30.89    0.5000 9000.00000 9000.00000 9000.000
   100  774.51    2.333   10.90   74.0    1.6741    0.0216    0.82 9000.00 9000.00   30.89    0.5000 9000.00000 9000.00000 9000.000
   110  770.05    2.381   10.40   76.0    1.6741    0.0217    0.89 9000.00 9000.00   30.89    0.5000 9000.00000 9000.00000 9000.000
   120  764.95    2.436   10.00   75.0    1.6378    0.0214    0.98 9000.00 9000.00   30.89    0.4900 9000.00000 9000.00000 9000.000
   130  760.73    2.482    9.50   78.0    1.6742    0.0220    1.05 9000.00 9000.00   30.90    0.5000 9000.00000 9000.00000 9000.000
   140  755.62    2.538    9.10   78.0    1.7106    0.0226    1.14 9000.00 9000.00   30.90    0.5100 9000.00000 9000.00000 9000.000
   150  750.84    2.591    8.70   79.0    1.7470    0.0233    1.23 9000.00 9000.00   30.90    0.5200 9000.00000 9000.00000 9000.000
   160  746.16    2.643    8.20   81.0    1.7470    0.0234    1.32 9000.00 9000.00   30.90    0.5200 9000.00000 9000.00000 9000.000
   170  740.80    2.702    7.70   84.0    1.8204    0.0246    1.42 9000.00 9000.00   31.00    0.5400 9000.00000 9000.00000 9000.000
   180  735.65    2.760    7.40   85.0    1.8932    0.0257    1.52 9000.00 9000.00   31.01    0.5600 9000.00000 9000.00000 9000.000
   190  731.00    2.812    7.20   85.0    1.9661    0.0269    1.62 9000.00 9000.00   31.01    0.5800 9000.00000 9000.00000 9000.000
   200  726.09    2.868    6.90   81.0    2.0025    0.0276    1.72 9000.00 9000.00   31.01    0.5900 9000.00000 9000.00000 9000.000
   210  721.93    2.915    9.10   46.0    2.2937    0.0318    1.82 9000.00 9000.00   31.01    0.6700 9000.00000 9000.00000 9000.000
   220  718.12    2.959   11.40   37.0    2.5487    0.0355    1.92 9000.00 9000.00   31.02    0.7400 9000.00000 9000.00000 9000.000
   230  714.37    3.003   11.60   39.0    2.6943    0.0377    2.03 9000.00 9000.00   31.02    0.7800 9000.00000 9000.00000 9000.000
   240  711.00    3.042   11.30   41.0    2.8036    0.0394    2.13 9000.00 9000.00   31.02    0.8100 9000.00000 9000.00000 9000.000
