36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20111214
Launch Time (UT)                  : 07:02:41
Burst Pressure (hPa)              : 8.20
Integrated O3 to end of data (DU) : 202.66
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2143230
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z18384
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.850
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  819.42    1.800   19.14   70.0    1.6517    0.0202    0.00  352.00    1.50   37.76    0.4600   36.75900   -1.30200 9000.000
     2  819.14    1.803   18.87   70.0    1.6518    0.0202    0.00  348.00    1.50   37.77    0.4600   36.75900   -1.30200 9000.000
     4  818.86    1.806   18.61   71.0    1.6518    0.0202    0.01  352.00    1.70   37.78    0.4600   36.75900   -1.30200 9000.000
     6  818.16    1.813   17.95   71.0    1.6518    0.0202    0.02  355.00    1.90   37.78    0.4600   36.75900   -1.30200 9000.000
     8  816.97    1.826   17.17   72.0    1.6518    0.0202    0.04  358.00    2.10   37.78    0.4600   36.75900   -1.30200 9000.000
    10  815.61    1.840   17.04   73.0    1.6519    0.0203    0.06    1.00    2.30   37.79    0.4600   36.75900   -1.30200 9000.000
    12  814.10    1.856   16.88   74.0    1.6519    0.0203    0.08    5.00    2.50   37.79    0.4600   36.75900   -1.30200 9000.000
    14  812.56    1.872   16.71   75.0    1.6912    0.0208    0.11    8.00    2.70   37.79    0.4700   36.75900   -1.30200 9000.000
    16  811.13    1.887   16.54   75.0    1.6912    0.0208    0.13   12.00    2.90   37.79    0.4700   36.75900   -1.30200 9000.000
    18  809.97    1.899   16.47   76.0    1.6912    0.0209    0.15   15.00    3.10   37.79    0.4700   36.75900   -1.30200 9000.000
    20  809.02    1.909   16.46   76.0    1.6912    0.0209    0.17   18.00    3.30   37.79    0.4700   36.75900   -1.30200 9000.000
    22  808.07    1.919   16.36   76.0    1.6912    0.0209    0.18   20.00    3.60   37.79    0.4700   36.75900   -1.30200 9000.000
    24  806.96    1.931   16.24   73.0    1.7306    0.0214    0.20   23.00    3.80   37.80    0.4800   36.75900   -1.30200 9000.000
    26  805.85    1.943   16.22   69.0    1.7306    0.0215    0.22   24.00    4.00   37.81    0.4800   36.75900   -1.30200 9000.000
    28  804.77    1.954   16.20   68.0    1.7701    0.0220    0.24   26.00    4.30   37.83    0.4900   36.75900   -1.30300 9000.000
    30  803.60    1.967   16.08   69.0    1.7701    0.0220    0.26   27.00    4.50   37.84    0.4900   36.75900   -1.30300 9000.000
    32  802.33    1.980   15.92   69.0    1.8488    0.0230    0.28   29.00    4.70   37.84    0.5100   36.75900   -1.30300 9000.000
    34  801.04    1.994   15.81   69.0    1.8489    0.0231    0.31   30.00    5.00   37.85    0.5100   36.75900   -1.30300 9000.000
    36  799.73    2.008   15.70   69.0    1.8882    0.0236    0.33   30.00    5.20   37.85    0.5200   36.75900   -1.30300 9000.000
    38  798.52    2.020   15.60   70.0    1.9276    0.0241    0.35   31.00    5.30   37.86    0.5300   36.75900   -1.30300 9000.000
    40  797.51    2.031   15.57   70.0    1.9277    0.0242    0.37   32.00    5.50   37.87    0.5300   36.75900   -1.30300 9000.000
    42  796.51    2.042   15.49   70.0    1.9670    0.0247    0.39   33.00    5.60   37.87    0.5400   36.75900   -1.30300 9000.000
    44  795.32    2.055   15.33   69.0    2.0064    0.0252    0.42   33.00    5.70   37.88    0.5500   36.75900   -1.30300 9000.000
    46  793.98    2.069   15.19   69.0    2.0458    0.0258    0.44   34.00    5.80   37.88    0.5600   36.75900   -1.30300 9000.000
    48  792.65    2.083   15.08   70.0    2.0458    0.0258    0.47   35.00    5.80   37.89    0.5600   36.75900   -1.30300 9000.000
    50  791.45    2.096   14.96   70.0    2.0852    0.0263    0.49   36.00    5.80   37.90    0.5700   36.75800   -1.30300 9000.000
    52  790.30    2.108   14.87   70.0    2.1246    0.0269    0.52   37.00    5.80   37.90    0.5800   36.75800   -1.30400 9000.000
    54  789.11    2.121   14.79   70.0    2.1246    0.0269    0.54   38.00    5.80   37.91    0.5800   36.75800   -1.30400 9000.000
    56  787.82    2.135   14.64   70.0    2.2033    0.0280    0.57   39.00    5.70   37.91    0.6000   36.75800   -1.30400 9000.000
