36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20110921
Launch Time (UT)                  : 07:34:35
Burst Pressure (hPa)              : 5.30
Integrated O3 to end of data (DU) : 242.19
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2423192
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z18393
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.400
Flowrate Correction (%)           : 2.01
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.20    1.800   20.40   58.0    2.8672    0.0347    0.00  160.00    3.00   35.03    0.7700   36.75900   -1.30200 9000.000
     2  824.63    1.806   20.13   41.0    2.8674    0.0348    0.02   91.00    1.90   35.05    0.7700   36.75900   -1.30200 9000.000
     4  823.64    1.816   19.85   44.0    2.9868    0.0363    0.04   80.00    2.00   35.05    0.8000   36.75900   -1.30200 9000.000
     6  822.55    1.828   19.78   47.0    3.0666    0.0373    0.08   80.00    2.30   35.06    0.8200   36.75900   -1.30200 9000.000
     8  821.58    1.838   19.71   49.0    3.0666    0.0373    0.10   78.00    2.50   35.06    0.8200   36.75900   -1.30200 9000.000
    10  820.69    1.847   19.61   50.0    3.0667    0.0374    0.13   77.00    2.70   35.07    0.8200   36.75900   -1.30200 9000.000
    12  819.64    1.858   19.46   51.0    3.1065    0.0379    0.16   76.00    2.80   35.07    0.8300   36.75900   -1.30200 9000.000
    14  818.55    1.870   19.21   52.0    3.1862    0.0389    0.19   75.00    2.90   35.07    0.8500   36.75900   -1.30200 9000.000
    16  817.48    1.881   18.94   52.0    3.2261    0.0395    0.23   75.00    3.00   35.08    0.8600   36.75900   -1.30200 9000.000
    18  816.47    1.892   18.71   53.0    3.2261    0.0395    0.26   74.00    3.00   35.08    0.8600   36.75900   -1.30200 9000.000
    20  815.52    1.902   18.62   53.0    3.2660    0.0400    0.29   74.00    3.00   35.09    0.8700   36.75800   -1.30200 9000.000
    22  814.61    1.911   18.55   54.0    3.2661    0.0401    0.32   74.00    2.90   35.10    0.8700   36.75800   -1.30200 9000.000
    24  813.80    1.920   18.45   55.0    3.3060    0.0406    0.34   74.00    2.80   35.10    0.8800   36.75800   -1.30200 9000.000
