36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20110803
Launch Time (UT)                  : 06:42:38
Burst Pressure (hPa)              : 7.95
Integrated O3 to end of data (DU) : 204.96
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2424449
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z18362
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.570
Flowrate Correction (%)           : 1.47
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.70    1.800   14.20   87.0    2.4896    0.0302    0.00    0.00    0.00   33.50    0.7000   36.75900   -1.30200 9000.000
     2  824.07    1.806   13.95   82.0    2.5280    0.0307    0.02  161.00    2.60   33.51    0.7100   36.75900   -1.30200 9000.000
     4  823.19    1.816   13.81   80.0    2.5663    0.0312    0.04  167.00    3.00   33.51    0.7200   36.75900   -1.30200 9000.000
     6  822.22    1.826   13.76   81.0    2.5663    0.0312    0.06  160.00    3.10   33.51    0.7200   36.75900   -1.30200 9000.000
     8  821.22    1.836   13.68   82.0    2.6046    0.0317    0.09  160.00    3.30   33.51    0.7300   36.75900   -1.30100 9000.000
    10  820.12    1.847   13.55   83.0    2.6045    0.0318    0.11  160.00    3.50   33.50    0.7300   36.75900   -1.30100 9000.000
    12  818.89    1.860   13.40   84.0    2.6044    0.0318    0.14  160.00    3.60   33.49    0.7300   36.75900   -1.30100 9000.000
    14  817.71    1.872   13.29   84.0    2.6044    0.0319    0.17  159.00    3.70   33.49    0.7300   36.75900   -1.30100 9000.000
    16  816.71    1.882   13.22   85.0    2.6043    0.0319    0.20  158.00    3.70   33.48    0.7300   36.75900   -1.30100 9000.000
    18  815.62    1.893   13.14   85.0    2.6426    0.0324    0.23  157.00    3.70   33.48    0.7400   36.75900   -1.30100 9000.000
    20  814.45    1.906   13.00   86.0    2.6426    0.0324    0.26  155.00    3.70   33.48    0.7400   36.75900   -1.30100 9000.000
    22  813.35    1.917   12.89   86.0    2.6426    0.0325    0.28  153.00    3.70   33.47    0.7400   36.75900   -1.30100 9000.000
    24  812.36    1.927   12.82   86.0    2.6808    0.0330    0.31  150.00    3.70   33.46    0.7500   36.75900   -1.30100 9000.000
    26  811.32    1.938   12.73   87.0    2.6807    0.0330    0.34  148.00    3.70   33.45    0.7500   36.75900   -1.30100 9000.000
    28  810.21    1.949   12.60   87.0    2.6807    0.0331    0.37  145.00    3.70   33.45    0.7500   36.75900   -1.30100 9000.000
    30  809.10    1.961   12.47   88.0    2.6806    0.0331    0.40  143.00    3.70   33.44    0.7500   36.75900   -1.30100 9000.000
    32  808.01    1.972   12.36   89.0    2.6805    0.0332    0.42  141.00    3.80   33.43    0.7500   36.75900   -1.30100 9000.000
    34  806.84    1.985   12.23   89.0    2.6805    0.0332    0.45  139.00    3.80   33.43    0.7500   36.75900   -1.30100 9000.000
    36  805.75    1.996   12.09   90.0    2.6805    0.0333    0.48  137.00    3.80   33.43    0.7500   36.75800   -1.30100 9000.000
    38  804.86    2.005   12.01   90.0    2.6804    0.0333    0.51  137.00    3.80   33.42    0.7500   36.75800   -1.30100 9000.000
