36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20110517
Launch Time (UT)                  : 07:15:04
Burst Pressure (hPa)              : 7.48
Integrated O3 to end of data (DU) : 221.80
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : E1631999
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z15738
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.350
Flowrate Correction (%)           : 2.30
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.00    1.800   17.70   84.0    0.5554    0.0067    0.00    0.00    0.00   33.50    0.1900   36.75900   -1.30200 9000.000
     2  823.39    1.806   20.05   81.0    0.5554    0.0068    0.00  118.00    1.10   33.52    0.1900   36.75900   -1.30200 9000.000
     4  822.71    1.814   20.53   83.0    0.5554    0.0068    0.01  121.00    1.30   33.54    0.1900   36.75900   -1.30200 9000.000
     6  821.51    1.826   20.25   85.0    0.5555    0.0068    0.01  119.00    1.50   33.55    0.1900   36.75900   -1.30200 9000.000
     8  820.08    1.841   20.11   87.0    0.5555    0.0068    0.02  118.00    1.70   33.57    0.1900   36.75900   -1.30200 9000.000
    10  818.75    1.855   20.02   89.0    0.5555    0.0068    0.03  118.00    1.80   33.58    0.1900   36.75900   -1.30200 9000.000
    12  817.61    1.867   19.94   90.0    0.5555    0.0068    0.03  117.00    2.00   33.59    0.1900   36.75900   -1.30200 9000.000
    14  816.54    1.879   19.83   91.0    0.5555    0.0068    0.04  115.00    2.10   33.60    0.1900   36.75900   -1.30200 9000.000
    16  815.42    1.891   19.71   91.0    0.5556    0.0068    0.05  114.00    2.30   33.61    0.1900   36.75900   -1.30200 9000.000
    18  814.24    1.903   19.58   92.0    0.5953    0.0073    0.05  112.00    2.40   33.61    0.2000   36.75900   -1.30200 9000.000
    20  813.06    1.916   19.46   93.0    0.5953    0.0073    0.06  110.00    2.40   33.64    0.2000   36.75900   -1.30200 9000.000
    22  811.93    1.928   19.31   93.0    0.5953    0.0073    0.07  108.00    2.50   33.64    0.2000   36.75900   -1.30200 9000.000
    24  810.74    1.940   19.18   94.0    0.5953    0.0073    0.07  107.00    2.50   33.65    0.2000   36.75900   -1.30200 9000.000
    26  809.49    1.954   19.06   95.0    0.5953    0.0074    0.08  106.00    2.60   33.66    0.2000   36.75900   -1.30100 9000.000
    28  808.16    1.968   18.92   95.0    0.5954    0.0074    0.09  105.00    2.60   33.67    0.2000   36.75900   -1.30100 9000.000
    30  806.81    1.982   18.76   96.0    0.5954    0.0074    0.10  105.00    2.60   33.68    0.2000   36.75900   -1.30200 9000.000
