36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20110406
Launch Time (UT)                  : 06:39:26
Burst Pressure (hPa)              : 9.10
Integrated O3 to end of data (DU) : 211.49
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : F4650071
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z18355
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.410
Flowrate Correction (%)           : 1.87
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.30    1.800   16.80   87.0    1.5107    0.0184    0.00   90.00    2.00   34.84    0.4300   36.75900   -1.30200 9000.000
     2  821.87    1.804   16.20   79.0    1.5108    0.0184    0.01   74.00    3.30   34.86    0.4300   36.75900   -1.30200 9000.000
     4  821.26    1.811   16.00   76.0    1.5506    0.0189    0.02   72.00    3.70   34.87    0.4400   36.75900   -1.30200 9000.000
     6  820.26    1.821   15.83   78.0    1.5506    0.0189    0.03   72.00    3.90   34.87    0.4400   36.75900   -1.30200 9000.000
     8  819.12    1.833   15.73   79.0    1.5506    0.0189    0.05   71.00    4.10   34.86    0.4400   36.75900   -1.30200 9000.000
    10  817.87    1.846   15.61   81.0    1.5903    0.0194    0.07   71.00    4.30   34.86    0.4500   36.75800   -1.30200 9000.000
    12  816.71    1.858   15.48   82.0    1.5903    0.0195    0.08   70.00    4.40   34.86    0.4500   36.75800   -1.30200 9000.000
    14  815.52    1.870   15.35   83.0    1.6301    0.0200    0.10   69.00    4.40   34.85    0.4600   36.75800   -1.30200 9000.000
    16  814.29    1.883   15.19   84.0    1.6301    0.0200    0.12   68.00    4.40   34.85    0.4600   36.75800   -1.30200 9000.000
    18  813.08    1.896   15.08   85.0    1.6301    0.0200    0.14   66.00    4.40   34.85    0.4600   36.75800   -1.30200 9000.000
    20  811.94    1.908   14.99   85.0    1.6300    0.0201    0.16   65.00    4.30   34.84    0.4600   36.75800   -1.30200 9000.000
    22  810.80    1.920   14.88   86.0    1.6698    0.0206    0.18   64.00    4.30   34.84    0.4700   36.75800   -1.30200 9000.000
    24  809.60    1.932   14.74   86.0    1.6697    0.0206    0.20   63.00    4.30   34.83    0.4700   36.75800   -1.30200 9000.000
    26  808.59    1.943   14.63   87.0    1.6697    0.0206    0.21   62.00    4.30   34.83    0.4700   36.75800   -1.30200 9000.000
    28  807.53    1.954   14.54   87.0    1.6697    0.0207    0.23   60.00    4.30   34.83    0.4700   36.75800   -1.30200 9000.000
    30  806.30    1.967   14.38   88.0    1.7095    0.0212    0.25   60.00    4.40   34.84    0.4800   36.75800   -1.30200 9000.000
    32  805.18    1.979   14.28   88.0    1.6698    0.0207    0.27   59.00    4.40   34.85    0.4700   36.75800   -1.30200 9000.000
    34  804.08    1.990   14.22   89.0    1.7096    0.0213    0.29   58.00    4.50   34.86    0.4800   36.75800   -1.30200 9000.000
    36  803.00    2.002   14.09   89.0    1.7096    0.0213    0.31   57.00    4.70   34.86    0.4800   36.75800   -1.30200 9000.000
    38  801.95    2.013   13.95   90.0    1.6699    0.0208    0.32   56.00    4.80   34.86    0.4700   36.75800   -1.30200 9000.000
