36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170531
Launch Time (UT)                  : 07:08:47
Burst Pressure (hPa)              : 29.77
Integrated O3 to end of data (DU) : 75.17
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4253769
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28380
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.30    1.800   17.80   74.0    1.4309    0.0173    0.00    0.00    0.00   32.94    0.3900   -1.30180   36.75930 9000.000
     2  825.06    1.803   17.29   71.0    1.4718    0.0178    0.00   24.00    0.80   32.95    0.4000   -1.30180   36.75920 9000.000
     4  824.83    1.805   16.77   71.0    1.5127    0.0183    0.01   36.00    0.80   32.96    0.4100   -1.30180   36.75910 9000.000
     6  824.55    1.808   16.54   72.0    1.5127    0.0183    0.01   47.00    0.90   32.96    0.4100   -1.30180   36.75920 9000.000
     8  823.65    1.817   16.47   75.0    1.5127    0.0184    0.02   59.00    1.00   32.96    0.4100   -1.30190   36.75920 9000.000
    10  822.28    1.831   16.46   76.0    1.5127    0.0184    0.04   70.00    1.10   32.96    0.4100   -1.30190   36.75920 9000.000
    12  821.07    1.844   16.37   77.0    1.5127    0.0184    0.06   79.00    1.30   32.95    0.4100   -1.30200   36.75920 9000.000
    14  819.96    1.855   16.18   77.0    1.5535    0.0189    0.08   86.00    1.50   32.93    0.4200   -1.30190   36.75900 9000.000
    16  818.68    1.869   16.00   78.0    1.5534    0.0190    0.10   91.00    1.70   32.92    0.4200   -1.30190   36.75900 9000.000
    18  817.49    1.881   15.81   79.0    1.5943    0.0195    0.11   95.00    1.90   32.91    0.4300   -1.30190   36.75900 9000.000
    20  816.36    1.893   15.67   79.0    1.5943    0.0195    0.13   98.00    2.10   32.91    0.4300   -1.30200   36.75900 9000.000
    22  815.11    1.906   15.52   79.0    1.5942    0.0196    0.15  101.00    2.30   32.90    0.4300   -1.30200   36.75900 9000.000
    24  814.03    1.917   15.39   80.0    1.5942    0.0196    0.17  102.00    2.40   32.90    0.4300   -1.30190   36.75890 9000.000
    26  813.12    1.927   15.31   81.0    1.6351    0.0201    0.18  104.00    2.50   32.90    0.4400   -1.30170   36.75880 9000.000
    28  812.08    1.938   15.22   81.0    1.6350    0.0201    0.20  104.00    2.60   32.88    0.4400   -1.30180   36.75870 9000.000
    30  810.94    1.949   15.12   82.0    1.6759    0.0207    0.22  105.00    2.60   32.88    0.4500   -1.30180   36.75870 9000.000
    32  809.85    1.961   14.99   82.0    1.6758    0.0207    0.24  105.00    2.60   32.87    0.4500   -1.30180   36.75870 9000.000
    34  808.92    1.971   14.91   83.0    1.6758    0.0207    0.25  105.00    2.60   32.87    0.4500   -1.30180   36.75860 9000.000
    36  807.87    1.982   14.79   83.0    1.6758    0.0207    0.27  105.00    2.60   32.86    0.4500   -1.30170   36.75850 9000.000
    38  806.88    1.992   14.66   84.0    1.6757    0.0208    0.28  105.00    2.50   32.84    0.4500   -1.30170   36.75850 9000.000
    40  806.13    2.000   14.61   84.0    1.6757    0.0208    0.30  105.00    2.40   32.84    0.4500   -1.30180   36.75850 9000.000
    42  805.32    2.009   14.55   85.0    1.6756    0.0208    0.31  104.00    2.40   32.84    0.4500   -1.30190   36.75850 9000.000
    44  804.33    2.019   14.45   85.0    1.7164    0.0213    0.33  104.00    2.30   32.83    0.4600   -1.30190   36.75850 9000.000
    46  803.31    2.030   14.34   85.0    1.7164    0.0214    0.34  103.00    2.30   32.83    0.4600   -1.30180   36.75850 9000.000
    48  802.28    2.040   14.25   86.0    1.7164    0.0214    0.36  102.00    2.20   32.82    0.4600   -1.30170   36.75840 9000.000
    50  801.09    2.053   14.12   86.0    1.7164    0.0214    0.38  101.00    2.20   32.82    0.4600   -1.30170   36.75840 9000.000
    52  799.76    2.067   13.98   87.0    1.7164    0.0215    0.40  100.00    2.20   32.82    0.4600   -1.30170   36.75840 9000.000
    54  798.34    2.082   13.83   88.0    1.7164    0.0215    0.43   99.00    2.10   32.82    0.4600   -1.30170   36.75820 9000.000
    56  796.90    2.098   13.68   88.0    1.7164    0.0215    0.45   97.00    2.10   32.82    0.4600   -1.30180   36.75820 9000.000
    58  795.57    2.112   13.53   89.0    1.7163    0.0216    0.47   96.00    2.00   32.81    0.4600   -1.30180   36.75820 9000.000
    60  794.48    2.123   13.44   89.0    1.7163    0.0216    0.49   94.00    1.90   32.80    0.4600   -1.30170   36.75820 9000.000
    62  793.54    2.133   13.39   88.0    1.7163    0.0216    0.51   93.00    1.90   32.80    0.4600   -1.30160   36.75810 9000.000
    64  792.60    2.143   13.35   85.0    1.7162    0.0217    0.52   92.00    1.70   32.79    0.4600   -1.30160   36.75800 9000.000
    66  791.65    2.153   13.28   84.0    1.7162    0.0217    0.54   91.00    1.60   32.79    0.4600   -1.30170   36.75790 9000.000
    68  790.67    2.164   13.19   84.0    1.7162    0.0217    0.56   90.00    1.50   32.79    0.4600   -1.30180   36.75800 9000.000
    70  789.58    2.175   13.05   87.0    1.7163    0.0217    0.58   90.00    1.30   32.81    0.4600   -1.30180   36.75800 9000.000
    72  788.35    2.188   12.91   88.0    1.7163    0.0218    0.60   91.00    1.20   32.81    0.4600   -1.30170   36.75790 9000.000
    74  787.01    2.203   12.81   89.0    1.7164    0.0218    0.62   92.00    1.10   32.81    0.4600   -1.30170   36.75790 9000.000
