36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 16 January, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170906
Launch Time (UT)                  : 08:16:03
Burst Pressure (hPa)              : 10.30
Integrated O3 to end of data (DU) : 188.86
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : L1723415
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28386
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  828.00    1.800   18.40   64.0    3.1968    0.0386    0.00    0.00    0.00   31.18    0.8600   -1.30180   36.75930 9000.000
     2  826.25    1.818   16.84   64.0    3.2364    0.0392    0.05   71.00    2.70   31.19    0.8700   -1.30190   36.75900 9000.000
     4  825.12    1.830   16.70   65.0    3.2759    0.0397    0.09   85.00    3.40   31.19    0.8800   -1.30200   36.75890 9000.000
     6  824.06    1.841   16.72   66.0    3.2759    0.0398    0.12   85.00    3.60   31.19    0.8800   -1.30200   36.75880 9000.000
     8  823.04    1.851   16.78   66.0    3.2365    0.0393    0.15   87.00    3.90   31.20    0.8700   -1.30200   36.75870 9000.000
    10  821.86    1.864   16.78   66.0    3.2365    0.0394    0.19   90.00    4.10   31.20    0.8700   -1.30190   36.75860 9000.000
    12  820.56    1.877   16.73   66.0    3.1970    0.0390    0.23   93.00    4.30   31.20    0.8600   -1.30190   36.75860 9000.000
    14  819.38    1.889   16.59   66.0    3.1971    0.0390    0.27   95.00    4.50   31.20    0.8600   -1.30200   36.75850 9000.000
    16  818.29    1.901   16.40   66.0    3.1971    0.0391    0.30   98.00    4.60   31.20    0.8600   -1.30200   36.75840 9000.000
    18  817.17    1.912   16.27   65.0    3.1971    0.0391    0.34  100.00    4.70   31.20    0.8600   -1.30200   36.75820 9000.000
    20  815.99    1.925   16.09   65.0    3.1972    0.0392    0.37  102.00    4.70   31.21    0.8600   -1.30190   36.75810 9000.000
    22  814.77    1.937   15.91   65.0    3.2366    0.0397    0.41  103.00    4.70   31.21    0.8700   -1.30180   36.75820 9000.000
