36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 16 January, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20171101
Launch Time (UT)                  : 06:27:50
Burst Pressure (hPa)              : 9.02
Integrated O3 to end of data (DU) : 202.10
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4253797
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28394
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.40    1.800   18.30   74.0    1.9314    0.0234    0.00  150.00    2.30   34.06    0.5300   -1.30180   36.75930 9000.000
     2  824.28    1.812   17.97   64.0    1.9717    0.0239    0.02   72.00    3.60   34.07    0.5400   -1.30170   36.75910 9000.000
     4  823.24    1.822   17.66   62.0    2.0120    0.0244    0.04   69.00    4.10   34.07    0.5500   -1.30170   36.75890 9000.000
     6  822.14    1.834   17.33   64.0    2.0120    0.0245    0.06   71.00    4.50   34.08    0.5500   -1.30180   36.75880 9000.000
     8  821.11    1.845   16.99   66.0    2.0120    0.0245    0.08   70.00    4.90   34.08    0.5500   -1.30190   36.75870 9000.000
    10  820.08    1.855   16.81   66.0    2.0523    0.0250    0.10   70.00    5.20   34.08    0.5600   -1.30200   36.75850 9000.000
    12  819.02    1.866   16.59   67.0    2.0925    0.0255    0.12   70.00    5.50   34.08    0.5700   -1.30200   36.75840 9000.000
    14  818.08    1.876   16.42   68.0    2.0925    0.0256    0.14   70.00    5.70   34.08    0.5700   -1.30210   36.75830 9000.000
    16  817.08    1.887   16.34   69.0    2.1327    0.0261    0.16   70.00    5.80   34.08    0.5800   -1.30220   36.75830 9000.000
    18  816.01    1.898   16.28   70.0    2.1327    0.0261    0.18   69.00    5.90   34.08    0.5800   -1.30210   36.75820 9000.000
    20  814.92    1.909   16.28   70.0    2.1730    0.0267    0.21   69.00    5.90   34.08    0.5900   -1.30210   36.75810 9000.000
    22  813.77    1.921   16.22   70.0    2.1730    0.0267    0.23   69.00    5.80   34.08    0.5900   -1.30210   36.75790 9000.000
    24  812.66    1.933   16.15   70.0    2.1730    0.0267    0.26   68.00    5.80   34.08    0.5900   -1.30220   36.75780 9000.000
    26  811.51    1.945   15.98   71.0    2.2132    0.0273    0.28   68.00    5.70   34.08    0.6000   -1.30230   36.75770 9000.000
    28  810.21    1.959   15.72   72.0    2.2132    0.0273    0.31   67.00    5.60   34.08    0.6000   -1.30240   36.75760 9000.000
    30  808.81    1.973   15.54   73.0    2.2133    0.0274    0.34   66.00    5.50   34.09    0.6000   -1.30240   36.75760 9000.000
    32  807.51    1.987   15.44   74.0    2.2134    0.0274    0.37   65.00    5.50   34.10    0.6000   -1.30240   36.75750 9000.000
    34  806.31    2.000   15.40   74.0    2.2134    0.0275    0.39   65.00    5.40   34.10    0.6000   -1.30240   36.75740 9000.000
    36  805.09    2.012   15.34   73.0    2.2134    0.0275    0.42   64.00    5.40   34.11    0.6000   -1.30240   36.75720 9000.000
    38  803.67    2.027   15.12   74.0    2.2134    0.0275    0.45   63.00    5.40   34.11    0.6000   -1.30250   36.75710 9000.000
    40  802.15    2.043   14.88   75.0    2.2537    0.0281    0.48   63.00    5.40   34.11    0.6100   -1.30260   36.75710 9000.000
    42  800.58    2.060   14.74   75.0    2.2537    0.0282    0.52   63.00    5.40   34.11    0.6100   -1.30260   36.75710 9000.000
    44  798.91    2.078   14.55   76.0    2.2537    0.0282    0.55   63.00    5.40   34.11    0.6100   -1.30260   36.75700 9000.000
    46  797.29    2.095   14.37   78.0    2.2538    0.0283    0.59   64.00    5.40   34.12    0.6100   -1.30270   36.75700 9000.000
    48  795.80    2.111   14.27   78.0    2.2538    0.0283    0.62   64.00    5.40   34.12    0.6100   -1.30280   36.75680 9000.000
    50  794.22    2.128   14.15   79.0    2.2538    0.0284    0.66   65.00    5.40   34.12    0.6100   -1.30280   36.75670 9000.000
    52  792.65    2.144   14.03   79.0    2.2537    0.0284    0.69   66.00    5.40   34.11    0.6100   -1.30280   36.75660 9000.000
    54  791.08    2.161   13.87   80.0    2.2537    0.0285    0.73   68.00    5.40   34.11    0.6100   -1.30280   36.75650 9000.000
    56  789.60    2.177   13.72   81.0    2.2537    0.0285    0.76   70.00    5.40   34.11    0.6100   -1.30290   36.75640 9000.000
    58  788.14    2.193   13.69   81.0    2.2537    0.0286    0.80   72.00    5.50   34.11    0.6100   -1.30290   36.75630 9000.000
    60  786.57    2.209   13.63   82.0    2.2537    0.0287    0.83   74.00    5.50   34.11    0.6100   -1.30300   36.75610 9000.000
    62  784.80    2.228   13.41   82.0    2.2537    0.0287    0.87   76.00    5.50   34.11    0.6100   -1.30310   36.75610 9000.000
    64  783.00    2.248   13.07   83.0    2.2537    0.0288    0.91   78.00    5.60   34.11    0.6100   -1.30310   36.75600 9000.000
    66  781.40    2.265   12.87   84.0    2.2538    0.0288    0.95   80.00    5.70   34.12    0.6100   -1.30310   36.75600 9000.000
    68  779.99    2.280   12.80   84.0    2.2537    0.0289    0.98   82.00    5.70   34.11    0.6100   -1.30310   36.75590 9000.000
    70  778.61    2.295   12.70   84.0    2.2537    0.0289    1.01   84.00    5.80   34.11    0.6100   -1.30300   36.75580 9000.000
    72  777.18    2.311   12.56   85.0    2.2536    0.0290    1.05   85.00    5.90   34.10    0.6100   -1.30300   36.75570 9000.000
    74  775.89    2.325   12.48   85.0    2.2536    0.0290    1.07   86.00    6.10   34.10    0.6100   -1.30310   36.75550 9000.000
    76  774.76    2.337   12.43   85.0    2.2536    0.0291    1.10   87.00    6.20   34.10    0.6100   -1.30310   36.75540 9000.000
    78  773.55    2.350   12.26   86.0    2.2536    0.0291    1.13   88.00    6.20   34.10    0.6100   -1.30300   36.75520 9000.000
    80  772.27    2.364   12.05   86.0    2.2536    0.0292    1.16   89.00    6.30   34.10    0.6100   -1.30310   36.75520 9000.000
    82  770.77    2.380   11.84   87.0    2.2537    0.0292    1.19   89.00    6.40   34.11    0.6100   -1.30310   36.75520 9000.000
    84  769.11    2.398   11.67   88.0    2.2538    0.0293    1.23   90.00    6.40   34.12    0.6100   -1.30320   36.75510 9000.000
    86  767.68    2.414   11.49   88.0    2.2538    0.0294    1.26   90.00    6.50   34.13    0.6100   -1.30320   36.75490 9000.000
    88  766.48    2.427   11.35   87.0    2.2538    0.0294    1.29   91.00    6.50   34.13    0.6100   -1.30310   36.75470 9000.000
    90  765.30    2.440   11.16   86.0    2.2538    0.0295    1.32   92.00    6.50   34.13    0.6100   -1.30310   36.75450 9000.000
