36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 16 January, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20171018
Launch Time (UT)                  : 07:37:27
Burst Pressure (hPa)              : 7.69
Integrated O3 to end of data (DU) : 198.84
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4253771
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28396
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.80    1.800   23.30   57.0    1.5299    0.0186    0.00  161.00    1.30   35.24    0.4300   -1.30180   36.75930 9000.000
     2  822.46    1.814   22.64   49.0    1.5299    0.0186    0.02   87.00    1.80   35.25    0.4300   -1.30180   36.75910 9000.000
     4  821.49    1.824   22.34   49.0    1.5299    0.0186    0.03   80.00    2.10   35.25    0.4300   -1.30180   36.75910 9000.000
     6  820.63    1.834   22.27   51.0    1.5300    0.0186    0.05   82.00    2.30   35.26    0.4300   -1.30180   36.75900 9000.000
     8  819.77    1.843   22.25   52.0    1.5702    0.0192    0.06   79.00    2.50   35.26    0.4400   -1.30180   36.75890 9000.000
    10  818.93    1.852   22.20   53.0    1.5702    0.0192    0.07   77.00    2.80   35.26    0.4400   -1.30170   36.75880 9000.000
    12  818.07    1.861   22.09   54.0    1.5702    0.0192    0.09   75.00    3.00   35.26    0.4400   -1.30170   36.75870 9000.000
    14  817.21    1.870   21.99   54.0    1.6105    0.0197    0.10   74.00    3.10   35.26    0.4500   -1.30180   36.75870 9000.000
    16  816.24    1.880   21.93   55.0    1.6105    0.0197    0.11   73.00    3.20   35.26    0.4500   -1.30190   36.75870 9000.000
    18  815.41    1.889   21.84   56.0    1.6105    0.0198    0.13   72.00    3.30   35.26    0.4500   -1.30190   36.75860 9000.000
    20  814.73    1.896   21.72   56.0    1.6508    0.0203    0.14   72.00    3.40   35.27    0.4600   -1.30190   36.75850 9000.000
    22  814.09    1.903   21.64   56.0    1.6508    0.0203    0.15   72.00    3.40   35.27    0.4600   -1.30200   36.75840 9000.000
    24  813.27    1.912   21.55   56.0    1.6508    0.0203    0.16   72.00    3.40   35.27    0.4600   -1.30210   36.75840 9000.000
    26  812.25    1.923   21.47   57.0    1.6509    0.0203    0.18   73.00    3.40   35.28    0.4600   -1.30210   36.75850 9000.000
    28  811.30    1.933   21.46   57.0    1.6911    0.0208    0.19   75.00    3.40   35.28    0.4700   -1.30200   36.75830 9000.000
    30  810.24    1.944   21.37   56.0    1.6912    0.0209    0.21   76.00    3.40   35.29    0.4700   -1.30200   36.75820 9000.000
    32  809.11    1.956   21.17   57.0    1.6912    0.0209    0.23   78.00    3.40   35.29    0.4700   -1.30210   36.75810 9000.000
    34  808.18    1.966   21.04   57.0    1.7314    0.0214    0.24   79.00    3.40   35.29    0.4800   -1.30200   36.75810 9000.000
    36  807.25    1.976   20.95   58.0    1.7315    0.0214    0.26   80.00    3.40   35.30    0.4800   -1.30200   36.75820 9000.000
    38  806.23    1.987   20.85   58.0    1.7718    0.0220    0.28   81.00    3.50   35.30    0.4900   -1.30200   36.75810 9000.000
    40  805.22    1.998   20.78   58.0    1.7718    0.0220    0.29   81.00    3.50   35.31    0.4900   -1.30200   36.75790 9000.000
    42  804.20    2.009   20.66   58.0    1.8120    0.0225    0.31   81.00    3.60   35.30    0.5000   -1.30200   36.75780 9000.000
    44  803.11    2.021   20.54   59.0    1.8120    0.0226    0.33   81.00    3.70   35.30    0.5000   -1.30210   36.75780 9000.000
    46  801.89    2.034   20.41   60.0    1.8121    0.0226    0.35   81.00    3.80   35.31    0.5000   -1.30210   36.75780 9000.000
    48  800.74    2.046   20.32   60.0    1.8121    0.0226    0.37   80.00    3.80   35.31    0.5000   -1.30200   36.75780 9000.000
    50  799.87    2.056   20.27   60.0    1.8121    0.0227    0.39   80.00    3.90   35.31    0.5000   -1.30200   36.75760 9000.000
    52  799.17    2.063   20.19   60.0    1.8121    0.0227    0.40   80.00    3.90   35.31    0.5000   -1.30210   36.75750 9000.000
    54  798.29    2.073   20.07   60.0    1.8122    0.0227    0.42   80.00    3.90   35.32    0.5000   -1.30220   36.75750 9000.000
    56  797.32    2.083   19.95   60.0    1.8122    0.0227    0.44   81.00    3.90   35.33    0.5000   -1.30220   36.75740 9000.000
    58  796.31    2.094   19.87   60.0    1.8122    0.0228    0.45   82.00    3.80   35.33    0.5000   -1.30210   36.75720 9000.000
    60  795.09    2.108   19.72   61.0    1.8525    0.0233    0.48   83.00    3.70   35.34    0.5100   -1.30220   36.75720 9000.000
    62  793.86    2.121   19.58   61.0    1.8525    0.0233    0.50   84.00    3.60   35.34    0.5100   -1.30220   36.75720 9000.000
    64  792.72    2.133   19.46   62.0    1.8525    0.0234    0.52   86.00    3.40   35.34    0.5100   -1.30230   36.75710 9000.000
    66  791.74    2.144   19.43   62.0    1.8928    0.0239    0.54   88.00    3.30   35.34    0.5200   -1.30230   36.75700 9000.000
    68  790.77    2.155   19.35   62.0    1.9331    0.0244    0.56   90.00    3.20   35.35    0.5300   -1.30220   36.75690 9000.000
    70  789.74    2.166   19.18   62.0    1.9331    0.0245    0.58   92.00    3.00   35.35    0.5300   -1.30210   36.75690 9000.000
    72  788.73    2.177   19.06   63.0    1.9735    0.0250    0.60   95.00    2.90   35.36    0.5400   -1.30210   36.75690 9000.000
    74  787.58    2.190   18.95   63.0    1.9735    0.0251    0.62   97.00    2.80   35.36    0.5400   -1.30220   36.75690 9000.000
    76  786.46    2.202   18.87   63.0    2.0138    0.0256    0.64   99.00    2.70   35.36    0.5500   -1.30220   36.75680 9000.000
    78  785.38    2.214   18.75   64.0    2.0138    0.0256    0.66  101.00    2.70   35.36    0.5500   -1.30220   36.75670 9000.000
    80  784.47    2.224   18.64   64.0    2.0138    0.0257    0.68  102.00    2.70   35.37    0.5500   -1.30220   36.75670 9000.000
    82  783.43    2.235   18.52   65.0    2.0138    0.0257    0.70  103.00    2.60   35.37    0.5500   -1.30220   36.75680 9000.000
    84  782.31    2.247   18.32   66.0    2.0542    0.0263    0.73  103.00    2.60   35.38    0.5600   -1.30220   36.75670 9000.000
    86  781.46    2.257   18.25   66.0    2.0542    0.0263    0.74  103.00    2.60   35.38    0.5600   -1.30210   36.75660 9000.000
    88  780.53    2.267   18.17   66.0    2.0542    0.0263    0.76  103.00    2.70   35.38    0.5600   -1.30200   36.75650 9000.000
    90  779.49    2.278   18.05   66.0    2.0542    0.0264    0.78  102.00    2.70   35.39    0.5600   -1.30200   36.75640 9000.000
    92  778.60    2.288   17.96   66.0    2.0543    0.0264    0.80  102.00    2.70   35.40    0.5600   -1.30200   36.75640 9000.000
    94  777.78    2.297   17.87   66.0    2.0544    0.0264    0.82  101.00    2.70   35.41    0.5600   -1.30210   36.75640 9000.000
    96  776.83    2.307   17.81   66.0    2.0544    0.0264    0.84  101.00    2.80   35.42    0.5600   -1.30210   36.75640 9000.000
    98  775.78    2.319   17.75   66.0    2.0948    0.0270    0.86  101.00    2.80   35.43    0.5700   -1.30210   36.75630 9000.000
