36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 16 January, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20171108
Launch Time (UT)                  : 08:12:38
Burst Pressure (hPa)              : 7.76
Integrated O3 to end of data (DU) : 208.27
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1413177
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28392
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.40    1.800   19.20   81.0    2.1303    0.0258    0.00   70.00    3.50   35.57    0.5700   -1.30180   36.75930 9000.000
     2  822.93    1.815   18.71   74.0    2.1714    0.0264    0.03   67.00    2.70   35.58    0.5800   -1.30180   36.75910 9000.000
     4  821.46    1.831   18.57   73.0    2.1714    0.0264    0.06   66.00    2.80   35.59    0.5800   -1.30190   36.75900 9000.000
     6  819.80    1.848   18.48   75.0    2.1714    0.0265    0.10   65.00    3.20   35.59    0.5800   -1.30190   36.75890 9000.000
     8  818.10    1.866   18.16   75.0    2.1715    0.0265    0.13   65.00    3.60   35.60    0.5800   -1.30180   36.75880 9000.000
    10  816.60    1.882   17.92   75.0    2.1715    0.0266    0.16   64.00    3.90   35.60    0.5800   -1.30190   36.75880 9000.000
    12  815.47    1.894   17.77   76.0    2.1715    0.0266    0.19   63.00    4.10   35.60    0.5800   -1.30200   36.75870 9000.000
    14  814.36    1.905   17.65   77.0    2.1715    0.0267    0.21   62.00    4.40   35.60    0.5800   -1.30210   36.75870 9000.000
    16  813.15    1.918   17.51   77.0    2.1715    0.0267    0.24   61.00    4.60   35.60    0.5800   -1.30220   36.75860 9000.000
    18  811.81    1.932   17.35   78.0    2.2124    0.0273    0.26   60.00    4.70   35.59    0.5900   -1.30210   36.75860 9000.000
    20  810.42    1.947   17.19   79.0    2.2124    0.0273    0.29   59.00    4.90   35.59    0.5900   -1.30210   36.75850 9000.000
    22  809.04    1.961   17.03   79.0    2.2533    0.0279    0.32   58.00    5.00   35.58    0.6000   -1.30210   36.75830 9000.000
    24  807.64    1.976   16.90   80.0    2.2532    0.0279    0.35   57.00    5.10   35.57    0.6000   -1.30220   36.75820 9000.000
    26  806.19    1.992   16.75   80.0    2.2532    0.0279    0.39   57.00    5.10   35.57    0.6000   -1.30240   36.75810 9000.000
    28  804.64    2.008   16.61   81.0    2.2943    0.0285    0.42   56.00    5.20   35.58    0.6100   -1.30250   36.75810 9000.000
    30  803.03    2.025   16.45   82.0    2.2943    0.0286    0.46   55.00    5.20   35.58    0.6100   -1.30250   36.75800 9000.000
    32  801.49    2.042   16.29   82.0    2.2943    0.0286    0.49   54.00    5.30   35.58    0.6100   -1.30250   36.75810 9000.000
    34  800.12    2.056   16.08   82.0    2.2943    0.0287    0.52   53.00    5.30   35.58    0.6100   -1.30260   36.75800 9000.000
    36  798.92    2.069   15.81   83.0    2.2943    0.0287    0.55   52.00    5.40   35.58    0.6100   -1.30260   36.75790 9000.000
    38  797.69    2.082   15.57   84.0    2.2943    0.0288    0.58   51.00    5.40   35.58    0.6100   -1.30260   36.75770 9000.000
    40  796.36    2.096   15.53   85.0    2.2943    0.0288    0.61   50.00    5.50   35.58    0.6100   -1.30260   36.75760 9000.000
    42  795.00    2.111   15.45   86.0    2.3352    0.0294    0.64   49.00    5.60   35.58    0.6200   -1.30270   36.75760 9000.000
    44  793.67    2.125   15.13   85.0    2.3352    0.0294    0.67   48.00    5.60   35.58    0.6200   -1.30280   36.75750 9000.000
    46  792.35    2.139   14.91   86.0    2.3763    0.0300    0.70   48.00    5.70   35.59    0.6300   -1.30290   36.75740 9000.000
    48  790.99    2.154   14.76   87.0    2.3763    0.0300    0.73   48.00    5.70   35.59    0.6300   -1.30300   36.75730 9000.000
    50  789.65    2.168   14.61   87.0    2.4173    0.0306    0.77   47.00    5.80   35.59    0.6400   -1.30310   36.75720 9000.000
    52  788.42    2.181   14.51   88.0    2.4172    0.0307    0.80   47.00    5.80   35.58    0.6400   -1.30320   36.75730 9000.000
    54  787.40    2.192   14.47   88.0    2.4172    0.0307    0.82   48.00    5.90   35.58    0.6400   -1.30330   36.75730 9000.000
    56  786.34    2.204   14.43   88.0    2.4172    0.0307    0.85   48.00    5.90   35.58    0.6400   -1.30330   36.75720 9000.000
    58  785.13    2.217   14.36   87.0    2.4172    0.0308    0.88   48.00    6.00   35.58    0.6400   -1.30330   36.75710 9000.000
    60  783.96    2.229   14.22   88.0    2.4581    0.0314    0.90   49.00    6.00   35.57    0.6500   -1.30340   36.75690 9000.000
    62  782.97    2.240   14.10   88.0    2.4581    0.0314    0.93   50.00    6.00   35.58    0.6500   -1.30350   36.75680 9000.000
