36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 16 January, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170927
Launch Time (UT)                  : 08:10:05
Burst Pressure (hPa)              : 6.67
Integrated O3 to end of data (DU) : 222.45
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : L1733695
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28441
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.00    1.800   21.80   52.0    4.3880    0.0532    0.00  118.00    0.70   35.22    1.1400   -1.30180   36.75930 9000.000
     2  813.15    1.925   19.29   48.0    4.4284    0.0545    0.50   65.00    5.80   35.23    1.1500   -1.30280   36.75820 9000.000
     4  812.44    1.933   19.23   48.0    4.4286    0.0545    0.53   63.00    6.10   35.24    1.1500   -1.30300   36.75810 9000.000
     6  811.68    1.941   19.15   48.0    4.4286    0.0546    0.57   66.00    6.00   35.24    1.1500   -1.30300   36.75790 9000.000
     8  811.05    1.947   19.12   48.0    4.4287    0.0546    0.59   68.00    5.90   35.25    1.1500   -1.30300   36.75780 9000.000
    10  810.62    1.952   19.08   47.0    4.4287    0.0546    0.61   69.00    5.90   35.25    1.1500   -1.30290   36.75760 9000.000
    12  810.17    1.957   19.01   48.0    4.4287    0.0547    0.63   70.00    5.80   35.25    1.1500   -1.30290   36.75760 9000.000
    14  809.58    1.963   18.88   48.0    4.4288    0.0547    0.66   70.00    5.80   35.26    1.1500   -1.30290   36.75750 9000.000
    16  808.87    1.970   18.76   48.0    4.4692    0.0553    0.69   71.00    5.70   35.27    1.1600   -1.30290   36.75740 9000.000
    18  808.07    1.979   18.70   49.0    4.4694    0.0553    0.72   71.00    5.70   35.28    1.1600   -1.30300   36.75740 9000.000
    20  807.14    1.989   18.58   49.0    4.4695    0.0554    0.76   72.00    5.60   35.29    1.1600   -1.30310   36.75720 9000.000
    22  806.16    1.999   18.46   49.0    4.4697    0.0554    0.81   72.00    5.60   35.30    1.1600   -1.30320   36.75710 9000.000
