36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170315
Launch Time (UT)                  : 07:14:07
Burst Pressure (hPa)              : 7.03
Integrated O3 to end of data (DU) : 206.92
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4253556
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28367
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.50    1.800   20.50   71.0    1.7554    0.0213    0.00   90.00    3.00   37.62    0.5100   36.75930   -1.30180 9000.000
     2  821.83    1.818   19.74   68.0    1.7935    0.0218    0.03   45.00    2.30   37.62    0.5200   36.75910   -1.30190 9000.000
     4  820.50    1.832   19.71   68.0    1.8317    0.0223    0.05   41.00    2.40   37.62    0.5300   36.75910   -1.30200 9000.000
     6  819.06    1.847   19.63   69.0    1.8316    0.0224    0.08   45.00    2.60   37.61    0.5300   36.75910   -1.30210 9000.000
     8  817.75    1.860   19.50   70.0    1.8316    0.0224    0.10   48.00    2.80   37.61    0.5300   36.75910   -1.30210 9000.000
    10  816.74    1.871   19.28   70.0    1.8316    0.0224    0.12   50.00    3.00   37.61    0.5300   36.75900   -1.30210 9000.000
    12  815.73    1.882   19.05   69.0    1.8316    0.0225    0.14   52.00    3.10   37.60    0.5300   36.75890   -1.30210 9000.000
    14  814.48    1.895   18.91   70.0    1.8316    0.0225    0.16   54.00    3.30   37.60    0.5300   36.75890   -1.30210 9000.000
    16  813.10    1.910   18.74   71.0    1.8697    0.0230    0.18   55.00    3.40   37.59    0.5400   36.75890   -1.30220 9000.000
    18  811.83    1.923   18.54   72.0    1.9078    0.0235    0.21   56.00    3.60   37.59    0.5500   36.75880   -1.30230 9000.000
    20  810.57    1.936   18.33   72.0    1.9459    0.0240    0.23   58.00    3.70   37.58    0.5600   36.75860   -1.30230 9000.000
    22  809.04    1.953   18.02   72.0    1.9459    0.0241    0.26   59.00    3.80   37.57    0.5600   36.75850   -1.30220 9000.000
    24  807.44    1.970   17.91   73.0    1.9839    0.0246    0.29   60.00    3.90   37.56    0.5700   36.75850   -1.30230 9000.000
    26  805.98    1.985   17.80   74.0    1.9839    0.0246    0.32   61.00    4.00   37.56    0.5700   36.75850   -1.30240 9000.000
    28  804.55    2.000   17.70   74.0    2.0221    0.0251    0.35   61.00    4.10   37.56    0.5800   36.75850   -1.30250 9000.000
    30  803.16    2.015   17.51   75.0    2.0221    0.0252    0.37   63.00    4.20   37.56    0.5800   36.75850   -1.30240 9000.000
    32  801.78    2.030   17.31   76.0    2.0602    0.0257    0.40   64.00    4.30   37.55    0.5900   36.75840   -1.30250 9000.000
