36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:15:49 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240904
Launch Time (UT)                  : 08:44:55
Burst Pressure (hPa)              : 9.35
Integrated O3 to end of data (DU) : 206.29
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4250735
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z43024
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.15    1.790   16.00   94.0    1.9002    0.0230    0.00  140.00    2.00   30.94    0.5300   -1.30000   36.76000    1.780
     1  826.27    1.799   15.55   97.0    1.9391    0.0235    0.02  124.58    2.12   30.95    0.5400   -1.30000   36.76000    1.790
     2  825.90    1.803   15.44   97.0    1.9391    0.0235    0.02  118.78    2.30   30.95    0.5400   -1.30000   36.76000    1.790
     3  825.55    1.806   15.31   98.0    1.9392    0.0235    0.03  116.48    2.48   30.96    0.5400   -1.30000   36.76000    1.800
     4  825.25    1.809   15.20   98.0    1.9392    0.0235    0.04  115.53    2.66   30.96    0.5400   -1.30000   36.76000    1.800
     5  825.09    1.811   15.13   98.0    1.9392    0.0235    0.04  114.77    2.82   30.97    0.5400   -1.30000   36.76000    1.800
     6  824.87    1.813   15.09   99.0    1.9392    0.0235    0.04  113.83    2.99   30.97    0.5400   -1.30000   36.76000    1.800
     7  824.52    1.817   15.05   99.0    1.9393    0.0235    0.05  112.68    3.15   30.98    0.5400   -1.30000   36.76000    1.810
     8  824.11    1.821   15.01   99.0    1.9781    0.0240    0.06  111.40    3.31   30.98    0.5500   -1.30000   36.76000    1.810
     9  823.75    1.825   14.97   98.0    1.9781    0.0240    0.06  110.06    3.46   30.98    0.5500   -1.30000   36.76000    1.810
    10  823.37    1.829   14.94   98.0    1.9781    0.0240    0.07  108.67    3.60   30.98    0.5500   -1.30000   36.76000    1.820
    11  822.85    1.834   14.90   98.0    1.9781    0.0240    0.08  107.24    3.73   30.98    0.5500   -1.30000   36.76000    1.820
    12  822.29    1.840   14.86   98.0    1.9781    0.0241    0.09  105.78    3.84   30.98    0.5500   -1.30000   36.76000    1.830
    13  821.91    1.844   14.82   99.0    1.9781    0.0241    0.10  104.30    3.94   30.98    0.5500   -1.30000   36.76000    1.830
    14  821.50    1.848   14.78   99.0    2.0169    0.0246    0.11  102.80    4.03   30.98    0.5600   -1.30000   36.76000    1.840
    15  821.07    1.852   14.74   99.0    2.0169    0.0246    0.11  101.30    4.09   30.98    0.5600   -1.30000   36.76000    1.840
    16  820.63    1.857   14.71   99.0    2.0169    0.0246    0.12   99.79    4.15   30.98    0.5600   -1.30000   36.76000    1.850
    17  820.24    1.861   14.68   99.0    2.0169    0.0246    0.13   98.30    4.18   30.98    0.5600   -1.30000   36.76000    1.850
    18  819.92    1.864   14.64  100.0    2.0169    0.0246    0.14   96.84    4.20   30.98    0.5600   -1.30000   36.76000    1.850
    19  819.49    1.869   14.60  100.0    2.0169    0.0246    0.14   95.43    4.21   30.99    0.5600   -1.30000   36.76000    1.860
    20  819.01    1.874   14.57  100.0    2.0557    0.0251    0.15   94.09    4.20   30.99    0.5700   -1.30000   36.76000    1.860
    21  818.54    1.879   14.53  100.0    2.0557    0.0251    0.16   92.83    4.17   30.99    0.5700   -1.30000   36.76000    1.870
    22  818.06    1.884   14.49  100.0    2.0557    0.0251    0.17   91.67    4.13   30.99    0.5700   -1.30000   36.76000    1.870
    23  817.61    1.888   14.45  100.0    2.0557    0.0251    0.18   90.65    4.08   30.99    0.5700   -1.30000   36.76000    1.880
    24  817.21    1.892   14.41  100.0    2.0557    0.0252    0.19   89.77    4.01   30.99    0.5700   -1.30000   36.76000    1.880
    25  816.73    1.897   14.38  100.0    2.0557    0.0252    0.20   89.09    3.94   30.99    0.5700   -1.30000   36.76000    1.890
    26  816.26    1.902   14.34  100.0    2.0946    0.0257    0.21   88.61    3.86   31.00    0.5800   -1.30000   36.76000    1.890
    27  815.85    1.906   14.30  100.0    2.0946    0.0257    0.22   88.38    3.78   31.00    0.5800   -1.30000   36.76000    1.900
    28  815.48    1.910   14.27  100.0    2.0946    0.0257    0.22   88.43    3.69   31.00    0.5800   -1.30000   36.76000    1.900
    29  815.07    1.915   14.24  100.0    2.0946    0.0257    0.23   88.79    3.61   31.00    0.5800   -1.30000   36.76000    1.900
    30  814.62    1.919   14.22  100.0    2.0947    0.0257    0.24   89.49    3.53   31.01    0.5800   -1.30000   36.76000    1.910
    31  814.26    1.923   14.19  100.0    2.0947    0.0257    0.25   90.54    3.46   31.01    0.5800   -1.30000   36.76000    1.910
