36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:14:53 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240605
Launch Time (UT)                  : 07:53:05
Burst Pressure (hPa)              : 8.03
Integrated O3 to end of data (DU) : 218.33
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4310707
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z43032
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.80    1.790   19.80   83.0    2.3779    0.0288    0.00    0.00    0.00   33.55    0.6500   -1.30000   36.76000    1.780
     1  824.97    1.798   20.96   78.0    2.3779    0.0288    0.02  168.83    1.04   33.55    0.6500   -1.30000   36.76000    1.790
     2  824.82    1.800   20.36   80.0    2.3389    0.0284    0.02  168.24    1.48   33.55    0.6400   -1.30000   36.76000    1.790
     3  824.64    1.802   19.84   82.0    2.3390    0.0284    0.03  167.55    1.69   33.56    0.6400   -1.30000   36.76000    1.790
     4  824.49    1.804   19.42   84.0    2.3390    0.0284    0.03  166.71    1.77   33.56    0.6400   -1.30000   36.76000    1.790
     5  824.34    1.805   19.28   85.0    2.3390    0.0284    0.03  165.80    1.82   33.56    0.6400   -1.30000   36.76000    1.790
     6  824.21    1.806   19.29   85.0    2.3390    0.0284    0.04  164.88    1.87   33.57    0.6400   -1.30000   36.76000    1.800
     7  823.96    1.809   19.32   84.0    2.3390    0.0284    0.04  163.99    1.92   33.57    0.6400   -1.30000   36.76000    1.800
     8  823.62    1.813   19.33   84.0    2.3780    0.0289    0.05  163.15    1.96   33.57    0.6500   -1.30000   36.76000    1.800
     9  823.18    1.817   19.32   84.0    2.4171    0.0294    0.06  162.34    2.00   33.58    0.6600   -1.30000   36.76000    1.810
    10  822.67    1.822   19.32   84.0    2.4171    0.0294    0.07  161.58    2.02   33.58    0.6600   -1.30000   36.76000    1.810
    11  822.07    1.829   19.30   84.0    2.4561    0.0299    0.09  160.87    2.03   33.58    0.6700   -1.30000   36.76000    1.820
    12  821.47    1.835   19.18   84.0    2.4561    0.0299    0.10  160.21    2.02   33.58    0.6700   -1.30000   36.76000    1.820
    13  820.86    1.842   19.04   84.0    2.4561    0.0299    0.11  159.62    2.00   33.58    0.6700   -1.30000   36.76000    1.830
    14  820.25    1.848   18.92   84.0    2.4561    0.0299    0.13  159.11    1.97   33.58    0.6700   -1.30000   36.76000    1.840
    15  819.62    1.855   18.83   85.0    2.4561    0.0300    0.14  158.69    1.93   33.58    0.6700   -1.30000   36.76000    1.840
    16  819.00    1.861   18.79   85.0    2.4561    0.0300    0.16  158.38    1.88   33.58    0.6700   -1.30000   36.76000    1.850
    17  818.40    1.867   18.79   85.0    2.4561    0.0300    0.17  158.21    1.82   33.58    0.6700   -1.30000   36.76000    1.860
    18  817.77    1.874   18.76   85.0    2.4561    0.0300    0.19  158.21    1.74   33.58    0.6700   -1.30000   36.76000    1.860
    19  817.19    1.880   18.72   85.0    2.4561    0.0301    0.20  158.42    1.67   33.58    0.6700   -1.30000   36.76000    1.870
    20  816.69    1.885   18.67   85.0    2.4561    0.0301    0.21  158.88    1.58   33.58    0.6700   -1.30000   36.76000    1.870
    21  816.23    1.890   18.59   86.0    2.4951    0.0306    0.22  159.65    1.49   33.58    0.6800   -1.30000   36.76000    1.880
    22  815.76    1.895   18.53   86.0    2.4951    0.0306    0.23  160.77    1.40   33.58    0.6800   -1.30000   36.76000    1.880
    23  815.34    1.900   18.50   86.0    2.4951    0.0306    0.25  162.30    1.32   33.58    0.6800   -1.30000   36.76000    1.890
    24  815.01    1.903   18.49   86.0    2.4951    0.0306    0.25  164.32    1.23   33.58    0.6800   -1.30000   36.76000    1.890
    25  814.64    1.907   18.47   86.0    2.4951    0.0306    0.26  166.89    1.15   33.58    0.6800   -1.30000   36.76000    1.900
    26  814.21    1.912   18.44   87.0    2.5341    0.0311    0.27  170.04    1.07   33.58    0.6900   -1.30000   36.76000    1.900
    27  813.72    1.917   18.41   87.0    2.5341    0.0311    0.28  173.78    1.01   33.58    0.6900   -1.30000   36.76000    1.910
    28  813.21    1.922   18.34   88.0    2.5340    0.0312    0.30  178.04    0.96   33.57    0.6900   -1.30000   36.76000    1.910
    29  812.64    1.928   18.25   88.0    2.5340    0.0312    0.31  182.68    0.92   33.57    0.6900   -1.30000   36.76000    1.920
    30  812.03    1.935   18.17   89.0    2.5730    0.0317    0.33  187.47    0.90   33.57    0.7000   -1.30000   36.76000    1.920
    31  811.40    1.941   18.11   89.0    2.5730    0.0317    0.34  192.12    0.90   33.57    0.7000   -1.30000   36.76000    1.930
    32  810.77    1.948   18.05   88.0    2.5730    0.0317    0.36  196.38    0.91   33.57    0.7000   -1.30000   36.76000    1.940
    33  810.22    1.954   17.99   88.0    2.5730    0.0318    0.37  200.02    0.93   33.57    0.7000   -1.30000   36.76000    1.940
    34  809.75    1.959   17.93   88.0    2.5730    0.0318    0.38  202.93    0.96   33.57    0.7000   -1.30000   36.76000    1.950
    35  809.32    1.963   17.87   89.0    2.5730    0.0318    0.39  205.08    1.00   33.57    0.7000   -1.30000   36.76000    1.950
    36  808.88    1.968   17.83   90.0    2.5729    0.0318    0.41  206.49    1.04   33.56    0.7000   -1.30000   36.76000    1.960
    37  808.35    1.974   17.79   90.0    2.5729    0.0318    0.42  207.24    1.09   33.56    0.7000   -1.30000   36.76000    1.960
    38  807.78    1.980   17.73   90.0    2.5729    0.0319    0.43  207.43    1.14   33.56    0.7000   -1.30000   36.76000    1.970
    39  807.18    1.986   17.67   90.0    2.5729    0.0319    0.45  207.16    1.20   33.56    0.7000   -1.30000   36.76000    1.980
    40  806.57    1.993   17.59   90.0    2.5729    0.0319    0.46  206.52    1.26   33.56    0.7000   -1.30000   36.76000    1.980
    41  805.96    1.999   17.48   90.0    2.5729    0.0319    0.48  205.60    1.32   33.56    0.7000   -1.30000   36.76000    1.990
    42  805.35    2.006   17.38   91.0    2.5729    0.0319    0.49  204.46    1.39   33.57    0.7000   -1.30000   36.76000    1.990
    43  804.74    2.012   17.31   92.0    2.5729    0.0320    0.51  203.17    1.46   33.57    0.7000   -1.30000   36.76000    2.000
    44  804.09    2.019   17.24   93.0    2.5728    0.0320    0.53  201.81    1.53   33.56    0.7000   -1.30000   36.76000    2.010
    45  803.45    2.026   17.19   93.0    2.5728    0.0320    0.54  200.44    1.60   33.56    0.7000   -1.30000   36.76000    2.010
    46  802.89    2.032   17.13   93.0    2.5729    0.0320    0.56  199.13    1.68   33.56    0.7000   -1.30000   36.76000    2.020
    47  802.33    2.038   17.08   93.0    2.5729    0.0321    0.57  197.92    1.75   33.56    0.7000   -1.30000   36.76000    2.030
    48  801.77    2.044   17.02   93.0    2.5729    0.0321    0.58  196.84    1.83   33.56    0.7000   -1.30000   36.76000    2.030
    49  801.25    2.049   16.95   93.0    2.5729    0.0321    0.60  195.91    1.91   33.56    0.7000   -1.30000   36.76000    2.040
    50  800.72    2.055   16.88   94.0    2.5729    0.0321    0.61  195.13    1.99   33.56    0.7000   -1.30000   36.76000    2.040
    51  800.16    2.061   16.81   94.0    2.6118    0.0326    0.63  194.53    2.07   33.56    0.7100   -1.30000   36.76000    2.050
    52  799.58    2.067   16.75   94.0    2.6118    0.0327    0.64  194.11    2.15   33.56    0.7100   -1.30000   36.76000    2.060
    53  798.97    2.074   16.70   94.0    2.6118    0.0327    0.66  193.87    2.23   33.56    0.7100   -1.30000   36.76000    2.060
    54  798.36    2.080   16.66   94.0    2.6119    0.0327    0.67  193.81    2.30   33.56    0.7100   -1.30000   36.76000    2.070
    55  797.78    2.086   16.62   94.0    2.6119    0.0327    0.69  193.92    2.38   33.56    0.7100   -1.30000   36.76000    2.080
    56  797.19    2.093   16.59   95.0    2.6119    0.0328    0.70  194.19    2.45   33.56    0.7100   -1.30000   36.76000    2.080
    57  796.54    2.100   16.54   95.0    2.6119    0.0328    0.72  194.59    2.52   33.56    0.7100   -1.30000   36.76000    2.090
    58  795.87    2.107   16.45   95.0    2.6119    0.0328    0.74  195.11    2.59   33.56    0.7100   -1.30000   36.76000    2.100
    59  795.19    2.114   16.35   96.0    2.6119    0.0328    0.75  195.74    2.65   33.56    0.7100   -1.30000   36.76000    2.100
    60  794.52    2.122   16.27   96.0    2.6119    0.0329    0.77  196.46    2.71   33.56    0.7100   -1.30000   36.76000    2.110
    61  793.92    2.128   16.22   97.0    2.6119    0.0329    0.79  197.27    2.77   33.56    0.7100   -1.30000   36.76000    2.120
    62  793.40    2.134   16.18   97.0    2.6119    0.0329    0.80  198.15    2.83   33.56    0.7100   -1.30000   36.76000    2.120
    63  793.00    2.138   16.14   98.0    2.6119    0.0329    0.81  199.10    2.89   33.56    0.7100   -1.30000   36.76000    2.130
    64  792.65    2.142   16.10   98.0    2.6119    0.0330    0.82  200.07    2.95   33.56    0.7100   -1.30000   36.76000    2.130
    65  792.27    2.146   16.06   98.0    2.6119    0.0330    0.83  201.05    3.01   33.56    0.7100   -1.30000   36.76000    2.130
    66  791.80    2.151   16.00   99.0    2.6509    0.0335    0.84  201.99    3.07   33.56    0.7200   -1.30000   36.76000    2.140
    67  791.22    2.157   15.94   99.0    2.6509    0.0335    0.86  202.85    3.14   33.56    0.7200   -1.30000   36.76000    2.150
    68  790.53    2.164   15.88  100.0    2.6509    0.0335    0.88  203.61    3.21   33.56    0.7200   -1.30000   36.76000    2.150
    69  789.78    2.173   15.82  100.0    2.6509    0.0336    0.90  204.25    3.27   33.56    0.7200   -1.30000   36.76000    2.160
    70  788.96    2.181   15.77  100.0    2.6509    0.0336    0.92  204.74    3.34   33.56    0.7200   -1.30000   36.76000    2.170
    71  788.13    2.191   15.71  100.0    2.6119    0.0331    0.94  205.08    3.41   33.56    0.7100   -1.30000   36.76000    2.180
    72  787.34    2.199   15.65  100.0    2.6119    0.0332    0.96  205.28    3.49   33.56    0.7100   -1.30000   36.76000    2.190
    73  786.60    2.207   15.60  100.0    2.6119    0.0332    0.98  205.33    3.56   33.56    0.7100   -1.30000   36.76000    2.200
    74  785.94    2.214   15.55  100.0    2.6119    0.0332    1.00  205.23    3.63   33.56    0.7100   -1.30000   36.76000    2.200
    75  785.36    2.220   15.48  100.0    2.6120    0.0333    1.01  205.00    3.71   33.57    0.7100   -1.30000   36.76000    2.210
    76  784.79    2.227   15.40  100.0    2.6120    0.0333    1.03  204.65    3.78   33.57    0.7100   -1.30000   36.76000    2.220
    77  784.20    2.233   15.32  100.0    2.6120    0.0333    1.04  204.17    3.86   33.57    0.7100   -1.30000   36.76000    2.220
    78  783.58    2.240   15.27  100.0    2.5730    0.0328    1.06  203.59    3.93   33.57    0.7000   -1.30000   36.76000    2.230
    79  782.91    2.247   15.25  100.0    2.5730    0.0329    1.08  202.91    4.01   33.58    0.7000   -1.30000   36.76000    2.240
    80  782.21    2.255   15.24  100.0    2.5730    0.0329    1.09  202.15    4.08   33.58    0.7000   -1.30000   36.76000    2.240
    81  781.60    2.261   15.22  100.0    2.5730    0.0329    1.11  201.33    4.16   33.58    0.7000   -1.30000   36.76000    2.250
    82  781.10    2.267   15.20  100.0    2.5730    0.0329    1.12  200.47    4.22   33.58    0.7000   -1.30000   36.76000    2.260
    83  780.61    2.272   15.18  100.0    2.5730    0.0330    1.14  199.59    4.29   33.58    0.7000   -1.30000   36.76000    2.260
    84  780.10    2.278   15.14  100.0    2.5730    0.0330    1.15  198.70    4.35   33.58    0.7000   -1.30000   36.76000    2.270
    85  779.58    2.283   15.09  100.0    2.5730    0.0330    1.16  197.84    4.40   33.58    0.7000   -1.30000   36.76000    2.270
    86  779.09    2.289   15.01  100.0    2.5730    0.0330    1.18  197.02    4.44   33.58    0.7000   -1.30000   36.76000    2.280
    87  778.61    2.294   14.97  100.0    2.5730    0.0330    1.19  196.25    4.48   33.58    0.7000   -1.30000   36.76000    2.280
    88  778.17    2.299   14.97  100.0    2.5730    0.0331    1.20  195.56    4.50   33.58    0.7000   -1.30000   36.76000    2.290
    89  777.77    2.303   14.96  100.0    2.5730    0.0331    1.21  194.96    4.52   33.58    0.7000   -1.30000   36.76000    2.290
    90  777.35    2.308   14.91  100.0    2.5730    0.0331    1.22  194.48    4.52   33.58    0.7000   -1.30000   36.76000    2.300
    91  776.92    2.312   14.88  100.0    2.5731    0.0331    1.23  194.12    4.51   33.59    0.7000   -1.30000   36.76000    2.300
    92  776.51    2.317   14.93  100.0    2.5731    0.0331    1.24  193.91    4.49   33.59    0.7000   -1.30000   36.76000    2.310
    93  776.17    2.321   14.97  100.0    2.5731    0.0332    1.25  193.86    4.46   33.59    0.7000   -1.30000   36.76000    2.310
    94  775.81    2.325   14.96  100.0    2.5731    0.0332    1.26  193.98    4.41   33.59    0.7000   -1.30000   36.76000    2.310
    95  775.43    2.329   14.93  100.0    2.5731    0.0332    1.27  194.30    4.36   33.59    0.7000   -1.30000   36.76000    2.320
    96  775.02    2.333   14.91  100.0    2.5731    0.0332    1.28  194.83    4.30   33.59    0.7000   -1.30000   36.76000    2.320
    97  774.56    2.338   14.89  100.0    2.5731    0.0332    1.29  195.58    4.23   33.59    0.7000   -1.30000   36.76000    2.330
    98  774.11    2.343   14.87  100.0    2.5731    0.0332    1.31  196.58    4.15   33.59    0.7000   -1.30000   36.76000    2.330
    99  773.72    2.348   14.85  100.0    2.5732    0.0333    1.32  197.81    4.07   33.60    0.7000   -1.30000   36.76000    2.340
   100  773.36    2.352   14.81  100.0    2.5732    0.0333    1.33  199.30    4.00   33.60    0.7000   -1.30000   36.76000    2.340
   101  773.01    2.355   14.74  100.0    2.5732    0.0333    1.33  201.04    3.92   33.60    0.7000   -1.30000   36.76000    2.340
   102  772.63    2.359   14.66  100.0    2.5732    0.0333    1.34  203.01    3.85   33.60    0.7000   -1.30000   36.76000    2.350
   103  772.22    2.364   14.58  100.0    2.5732    0.0333    1.36  205.20    3.79   33.60    0.7000   -1.30000   36.76000    2.350
   104  771.88    2.368   14.53  100.0    2.5732    0.0333    1.36  207.58    3.74   33.60    0.7000   -1.30000   36.76000    2.360
   105  771.57    2.371   14.50   98.0    2.5732    0.0334    1.37  210.11    3.70   33.60    0.7000   -1.30000   36.76000    2.360
   106  771.27    2.374   14.48   97.0    2.5732    0.0334    1.38  212.75    3.67   33.60    0.7000   -1.30000   36.76000    2.360
   107  770.99    2.378   14.46  100.0    2.6122    0.0339    1.39  215.44    3.65   33.60    0.7100   -1.30000   36.76000    2.370
   108  770.72    2.381   14.44  100.0    2.6123    0.0339    1.39  218.13    3.65   33.61    0.7100   -1.30000   36.76000    2.370
   109  770.44    2.384   14.41  100.0    2.6123    0.0339    1.40  220.77    3.67   33.61    0.7100   -1.30000   36.76000    2.370
   110  770.15    2.387   14.37   99.0    2.6123    0.0339    1.41  223.30    3.69   33.61    0.7100   -1.30000   36.76000    2.380
   111  769.86    2.390   14.32   94.0    2.6513    0.0344    1.42  225.69    3.73   33.61    0.7200   -1.30000   36.76000    2.380
   112  769.56    2.393   14.26   94.0    2.6513    0.0345    1.43  227.91    3.77   33.61    0.7200   -1.30000   36.76000    2.380
   113  769.20    2.397   14.20   95.0    2.6513    0.0345    1.44  229.94    3.82   33.61    0.7200   -1.30000   36.76000    2.390
   114  768.82    2.401   14.13   96.0    2.6513    0.0345    1.45  231.77    3.87   33.61    0.7200   -1.30000   36.76000    2.390
   115  768.42    2.406   14.06   97.0    2.6513    0.0345    1.46  233.39    3.92   33.61    0.7200   -1.30000   36.76000    2.390
   116  767.97    2.411   13.99   98.0    2.6514    0.0345    1.47  234.81    3.97   33.62    0.7200   -1.30000   36.76000    2.400
   117  767.48    2.416   13.90   99.0    2.6514    0.0345    1.48  236.03    4.01   33.62    0.7200   -1.30000   36.76000    2.410
   118  767.01    2.421   13.84   99.0    2.6904    0.0351    1.50  237.07    4.05   33.62    0.7300   -1.30000   36.76000    2.410
   119  766.61    2.426   13.82  100.0    2.6904    0.0351    1.51  237.93    4.07   33.62    0.7300   -1.30000   36.76000    2.410
   120  766.29    2.429   13.86  100.0    2.6904    0.0351    1.52  238.64    4.09   33.62    0.7300   -1.30000   36.76000    2.420
   121  766.04    2.432   13.98  100.0    2.6904    0.0351    1.52  239.21    4.10   33.62    0.7300   -1.30000   36.76000    2.420
   122  765.84    2.434   14.13  100.0    2.6904    0.0351    1.53  239.64    4.11   33.62    0.7300   -1.30000   36.76000    2.420
   123  765.64    2.437   14.16  100.0    2.6904    0.0351    1.53  239.97    4.10   33.62    0.7300   -1.30000   36.76000    2.430
   124  765.40    2.439   14.12  100.0    2.6904    0.0352    1.54  240.19    4.07   33.62    0.7300   -1.30000   36.76000    2.430
   125  765.05    2.443   14.09  100.0    2.6904    0.0352    1.55  240.31    4.04   33.62    0.7300   -1.30000   36.76000    2.430
   126  764.67    2.447   14.06  100.0    2.6904    0.0352    1.56  240.32    4.00   33.62    0.7300   -1.30000   36.76000    2.440
   127  764.35    2.451   14.02  100.0    2.7294    0.0357    1.57  240.24    3.95   33.62    0.7400   -1.30000   36.76000    2.440
   128  764.09    2.454   13.97   99.0    2.7295    0.0357    1.58  240.06    3.90   33.63    0.7400   -1.30000   36.76000    2.440
   129  763.84    2.457   13.92   97.0    2.7295    0.0357    1.58  239.76    3.83   33.63    0.7400   -1.30000   36.76000    2.450
   130  763.54    2.460   13.86   97.0    2.7295    0.0357    1.59  239.36    3.77   33.63    0.7400   -1.30000   36.76000    2.450
   131  763.17    2.464   13.79   97.0    2.7295    0.0358    1.60  238.84    3.69   33.63    0.7400   -1.30000   36.76000    2.450
   132  762.79    2.468   13.72   97.0    2.7295    0.0358    1.61  238.21    3.62   33.63    0.7400   -1.30000   36.76000    2.460
   133  762.42    2.472   13.64   97.0    2.7296    0.0358    1.62  237.47    3.54   33.64    0.7400   -1.30000   36.76000    2.460
   134  762.06    2.476   13.57   98.0    2.7296    0.0358    1.63  236.62    3.47   33.64    0.7400   -1.30000   36.76000    2.470
   135  761.68    2.480   13.51   99.0    2.7296    0.0358    1.65  235.68    3.39   33.64    0.7400   -1.30000   36.76000    2.470
   136  761.26    2.485   13.48  100.0    2.7296    0.0359    1.66  234.65    3.31   33.64    0.7400   -1.30000   36.76000    2.470
   137  760.82    2.490   13.48  100.0    2.7296    0.0359    1.67  233.54    3.23   33.64    0.7400   -1.30000   36.76000    2.480
   138  760.32    2.496   13.49  100.0    2.7686    0.0364    1.68  232.38    3.15   33.65    0.7500   -1.30000   36.76000    2.480
   139  759.79    2.501   13.51  100.0    2.7687    0.0364    1.70  231.18    3.07   33.66    0.7500   -1.30000   36.76000    2.490
   140  759.27    2.507   13.51  100.0    2.7687    0.0365    1.71  229.95    3.00   33.66    0.7500   -1.30000   36.76000    2.500
   141  758.81    2.512   13.50  100.0    2.7687    0.0365    1.73  228.73    2.92   33.66    0.7500   -1.30000   36.76000    2.500
   142  758.34    2.518   13.48  100.0    2.7687    0.0365    1.74  227.52    2.85   33.66    0.7500   -1.30000   36.76000    2.510
   143  757.85    2.523   13.43   99.0    2.7688    0.0365    1.75  226.34    2.78   33.67    0.7500   -1.30000   36.76000    2.510
   144  757.42    2.528   13.33   98.0    2.7688    0.0366    1.77  225.22    2.72   33.67    0.7500   -1.30000   36.76000    2.520
   145  757.06    2.532   13.23   97.0    2.7688    0.0366    1.78  224.17    2.65   33.67    0.7500   -1.30000   36.76000    2.520
   146  756.78    2.535   13.18   97.0    2.7688    0.0366    1.79  223.20    2.59   33.67    0.7500   -1.30000   36.76000    2.520
   147  756.56    2.537   13.15   98.0    2.7688    0.0366    1.79  222.33    2.53   33.67    0.7500   -1.30000   36.76000    2.530
   148  756.36    2.540   13.11   98.0    2.7688    0.0366    1.80  221.57    2.47   33.67    0.7500   -1.30000   36.76000    2.530
   149  756.09    2.543   13.05   98.0    2.7688    0.0366    1.81  220.92    2.41   33.67    0.7500   -1.30000   36.76000    2.530
   150  755.77    2.546   13.08   99.0    2.8079    0.0372    1.81  220.40    2.35   33.68    0.7600   -1.30000   36.76000    2.540
   151  755.41    2.550   13.16  100.0    2.8079    0.0372    1.83  220.02    2.29   33.68    0.7600   -1.30000   36.76000    2.540
   152  754.98    2.555   13.18  100.0    2.8469    0.0377    1.84  219.76    2.23   33.68    0.7700   -1.30000   36.76000    2.540
   153  754.50    2.560   13.17  100.0    2.8469    0.0377    1.85  219.64    2.18   33.68    0.7700   -1.30000   36.76000    2.550
   154  753.98    2.566   13.16  100.0    2.8470    0.0378    1.87  219.62    2.12   33.69    0.7700   -1.30000   36.76000    2.560
   155  753.47    2.572   13.14  100.0    2.8470    0.0378    1.88  219.72    2.07   33.69    0.7700   -1.30000   36.76000    2.560
   156  752.96    2.578   13.12  100.0    2.8470    0.0378    1.90  219.90    2.02   33.69    0.7700   -1.30000   36.76000    2.570
   157  752.47    2.583   13.09  100.0    2.8470    0.0378    1.91  220.15    1.98   33.69    0.7700   -1.30000   36.76000    2.570
   158  751.95    2.589   13.07   99.0    2.8470    0.0379    1.93  220.43    1.93   33.69    0.7700   -1.30000   36.76000    2.580
   159  751.40    2.595   13.08   98.0    2.8470    0.0379    1.95  220.73    1.90   33.69    0.7700   -1.30000   36.76000    2.580
   160  750.88    2.601   13.05   98.0    2.8470    0.0379    1.96  220.98    1.86   33.69    0.7700   -1.30000   36.76000    2.590
   161  750.35    2.607   12.99   98.0    2.8470    0.0379    1.98  221.17    1.82   33.69    0.7700   -1.30000   36.76000    2.600
   162  749.87    2.612   12.97   99.0    2.8470    0.0380    1.99  221.25    1.79   33.69    0.7700   -1.30000   36.76000    2.600
   163  749.43    2.617   12.96  100.0    2.8080    0.0375    2.00  221.19    1.76   33.69    0.7600   -1.30000   36.76000    2.610
   164  748.96    2.623   12.88   99.0    2.8081    0.0375    2.02  220.96    1.73   33.70    0.7600   -1.30000   36.76000    2.610
   165  748.50    2.628   12.76   97.0    2.8081    0.0375    2.03  220.55    1.69   33.70    0.7600   -1.30000   36.76000    2.620
   166  748.10    2.632   12.67   95.0    2.8081    0.0375    2.04  219.92    1.66   33.70    0.7600   -1.30000   36.76000    2.620
   167  747.72    2.637   12.61   94.0    2.8081    0.0376    2.05  219.04    1.62   33.70    0.7600   -1.30000   36.76000    2.630
   168  747.29    2.641   12.55   95.0    2.8471    0.0381    2.07  217.90    1.58   33.70    0.7700   -1.30000   36.76000    2.630
   169  746.80    2.647   12.48   96.0    2.8472    0.0381    2.08  216.44    1.53   33.71    0.7700   -1.30000   36.76000    2.640
   170  746.27    2.653   12.42   98.0    2.8472    0.0382    2.10  214.63    1.48   33.71    0.7700   -1.30000   36.76000    2.640
   171  745.75    2.659   12.40   99.0    2.8862    0.0387    2.11  212.41    1.42   33.71    0.7800   -1.30000   36.76000    2.650
   172  745.26    2.664   12.42  100.0    2.8862    0.0387    2.13  209.73    1.36   33.71    0.7800   -1.30000   36.76000    2.650
   173  744.72    2.671   12.42  100.0    2.8862    0.0388    2.15  206.51    1.30   33.71    0.7800   -1.30000   36.76000    2.660
   174  744.23    2.676   12.36  100.0    2.8862    0.0388    2.16  202.63    1.23   33.71    0.7800   -1.30000   36.76000    2.670
   175  743.79    2.681   12.28  100.0    2.8862    0.0388    2.17  197.97    1.16   33.71    0.7800   -1.30000   36.76000    2.670
   176  743.33    2.686   12.19  100.0    2.8863    0.0388    2.19  192.38    1.10   33.72    0.7800   -1.30000   36.76000    2.680
   177  742.87    2.691   12.10  100.0    2.8863    0.0389    2.20  185.70    1.04   33.72    0.7800   -1.30000   36.76000    2.680
   178  742.42    2.697   12.01  100.0    2.8863    0.0389    2.22  177.82    0.99   33.72    0.7800   -1.30000   36.76000    2.690
   179  741.95    2.702   11.92   98.0    2.8864    0.0389    2.23  168.76    0.95   33.73    0.7800   -1.30000   36.76000    2.690
   180  741.48    2.707   11.83   93.0    2.9254    0.0395    2.24  158.79    0.94   33.73    0.7900   -1.30000   36.76000    2.700
   181  741.02    2.712   11.75   92.0    2.9254    0.0395    2.26  148.39    0.95   33.73    0.7900   -1.30000   36.76000    2.700
   182  740.56    2.718   11.74   93.0    2.9254    0.0395    2.27  138.21    1.00   33.73    0.7900   -1.30000   36.76000    2.710
   183  740.12    2.723   11.75   94.0    2.9254    0.0395    2.29  128.78    1.07   33.73    0.7900   -1.30000   36.76000    2.710
   184  739.69    2.727   11.74   94.0    2.9644    0.0401    2.30  120.43    1.16   33.73    0.8000   -1.30000   36.76000    2.720
   185  739.26    2.732   11.71   94.0    2.9644    0.0401    2.31  113.23    1.28   33.73    0.8000   -1.30000   36.76000    2.720
   186  738.83    2.737   11.66   93.0    3.0034    0.0407    2.33  107.11    1.40   33.74    0.8100   -1.30000   36.76000    2.730
   187  738.42    2.742   11.60   91.0    3.0034    0.0407    2.34  101.89    1.54   33.74    0.8100   -1.30000   36.76000    2.730
   188  738.02    2.746   11.52   88.0    3.0034    0.0407    2.35   97.40    1.68   33.74    0.8100   -1.30000   36.76000    2.740
   189  737.60    2.751   11.43   85.0    3.0034    0.0407    2.37   93.50    1.82   33.74    0.8100   -1.30000   36.76000    2.740
   190  737.16    2.756   11.39   84.0    3.0034    0.0407    2.38   90.05    1.97   33.74    0.8100   -1.30000   36.76000    2.750
   191  736.71    2.761   11.38   83.0    3.0034    0.0408    2.40   86.97    2.10   33.74    0.8100   -1.30000   36.76000    2.750
   192  736.29    2.766   11.39   82.0    3.0034    0.0408    2.41   84.17    2.24   33.74    0.8100   -1.30000   36.76000    2.760
   193  735.86    2.771   11.42   82.0    3.0424    0.0413    2.42   81.59    2.37   33.74    0.8200   -1.30000   36.76000    2.760
