36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:16:15 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20241016
Launch Time (UT)                  : 07:30:02
Burst Pressure (hPa)              : 7.34
Integrated O3 to end of data (DU) : 216.36
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4310334
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z43009
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.10    1.790   24.00   55.0    2.9214    0.0354    0.00   60.00    3.00   36.64    0.7600   -1.30000   36.76000    1.780
     1  825.28    1.798   22.26   62.0    3.0027    0.0364    0.02   52.43    2.02   36.65    0.7800   -1.30000   36.76000    1.790
     2  824.92    1.802   22.24   62.0    3.0027    0.0364    0.03   48.19    1.72   36.65    0.7800   -1.30000   36.76000    1.790
     3  824.58    1.806   22.15   62.0    3.0028    0.0364    0.04   47.51    1.68   36.66    0.7800   -1.30000   36.76000    1.790
     4  824.31    1.809   22.11   62.0    3.0434    0.0369    0.05   49.06    1.75   36.66    0.7900   -1.30000   36.76000    1.800
     5  824.06    1.811   22.05   62.0    3.0434    0.0369    0.06   51.08    1.85   36.66    0.7900   -1.30000   36.76000    1.800
     6  823.78    1.814   21.97   62.0    3.0434    0.0369    0.07   52.98    1.94   36.66    0.7900   -1.30000   36.76000    1.800
     7  823.52    1.817   21.90   63.0    3.0434    0.0370    0.07   54.72    2.01   36.66    0.7900   -1.30000   36.76000    1.810
     8  823.05    1.822   21.81   63.0    3.0434    0.0370    0.09   56.39    2.06   36.66    0.7900   -1.30000   36.76000    1.810
     9  822.48    1.828   21.76   63.0    3.0434    0.0370    0.10   58.08    2.11   36.66    0.7900   -1.30000   36.76000    1.820
    10  822.15    1.832   21.79   63.0    3.0434    0.0370    0.11   59.77    2.16   36.66    0.7900   -1.30000   36.76000    1.820
    11  821.79    1.835   21.77   63.0    3.0434    0.0370    0.12   61.42    2.20   36.66    0.7900   -1.30000   36.76000    1.830
    12  821.23    1.841   21.67   63.0    3.0434    0.0371    0.14   63.02    2.25   36.66    0.7900   -1.30000   36.76000    1.830
    13  820.72    1.847   21.54   63.0    3.0434    0.0371    0.16   64.53    2.29   36.66    0.7900   -1.30000   36.76000    1.840
    14  820.31    1.851   21.46   64.0    3.0839    0.0376    0.17   65.92    2.33   36.66    0.8000   -1.30000   36.76000    1.840
    15  819.94    1.855   21.44   64.0    3.0839    0.0376    0.18   67.14    2.37   36.66    0.8000   -1.30000   36.76000    1.840
    16  819.62    1.858   21.48   64.0    3.0840    0.0376    0.19   68.19    2.41   36.66    0.8000   -1.30000   36.76000    1.850
    17  819.33    1.861   21.49   64.0    3.0840    0.0376    0.20   69.02    2.45   36.66    0.8000   -1.30000   36.76000    1.850
    18  818.94    1.865   21.45   64.0    3.0840    0.0377    0.21   69.62    2.49   36.66    0.8000   -1.30000   36.76000    1.850
    19  818.57    1.869   21.43   64.0    3.0840    0.0377    0.22   69.98    2.53   36.66    0.8000   -1.30000   36.76000    1.860
    20  818.21    1.873   21.44   64.0    3.0840    0.0377    0.23   70.09    2.58   36.66    0.8000   -1.30000   36.76000    1.860
    21  817.81    1.878   21.46   64.0    3.0841    0.0377    0.24   69.95    2.62   36.67    0.8000   -1.30000   36.76000    1.870
    22  817.36    1.882   21.46   64.0    3.0841    0.0377    0.26   69.57    2.65   36.67    0.8000   -1.30000   36.76000    1.870
    23  816.83    1.888   21.41   64.0    3.0841    0.0378    0.27   68.97    2.69   36.67    0.8000   -1.30000   36.76000    1.880
    24  816.26    1.894   21.33   65.0    3.0842    0.0378    0.29   68.14    2.73   36.68    0.8000   -1.30000   36.76000    1.880
    25  815.78    1.899   21.25   65.0    3.0842    0.0378    0.30   67.12    2.77   36.68    0.8000   -1.30000   36.76000    1.890
    26  815.36    1.903   21.16   65.0    3.1247    0.0383    0.32   65.92    2.80   36.68    0.8100   -1.30000   36.76000    1.890
    27  814.92    1.908   21.07   65.0    3.1249    0.0383    0.33   64.56    2.83   36.69    0.8100   -1.30000   36.76000    1.900
    28  814.47    1.913   21.00   66.0    3.1249    0.0384    0.34   63.07    2.86   36.69    0.8100   -1.30000   36.76000    1.900
    29  814.01    1.918   20.92   66.0    3.1249    0.0384    0.36   61.49    2.88   36.69    0.8100   -1.30000   36.76000    1.910
    30  813.51    1.923   20.84   66.0    3.1250    0.0384    0.37   59.83    2.90   36.70    0.8100   -1.30000   36.76000    1.910
    31  812.98    1.929   20.79   67.0    3.1250    0.0384    0.39   58.13    2.92   36.70    0.8100   -1.30000   36.76000    1.920
    32  812.49    1.934   20.77   67.0    3.1250    0.0385    0.40   56.40    2.93   36.70    0.8100   -1.30000   36.76000    1.920
    33  812.06    1.939   20.76   66.0    3.1251    0.0385    0.42   54.66    2.93   36.71    0.8100   -1.30000   36.76000    1.930
    34  811.69    1.943   20.73   66.0    3.1251    0.0385    0.43   52.94    2.92   36.71    0.8100   -1.30000   36.76000    1.930
    35  811.32    1.947   20.67   66.0    3.1251    0.0385    0.44   51.24    2.90   36.71    0.8100   -1.30000   36.76000    1.940
    36  810.90    1.951   20.56   67.0    3.1252    0.0385    0.45   49.60    2.88   36.72    0.8100   -1.30000   36.76000    1.940
    37  810.40    1.956   20.48   68.0    3.1252    0.0386    0.47   48.01    2.84   36.72    0.8100   -1.30000   36.76000    1.950
    38  809.87    1.962   20.46   68.0    3.1252    0.0386    0.48   46.49    2.79   36.72    0.8100   -1.30000   36.76000    1.950
    39  809.34    1.968   20.43   68.0    3.1252    0.0386    0.50   45.05    2.73   36.72    0.8100   -1.30000   36.76000    1.960
    40  808.82    1.973   20.35   68.0    3.1253    0.0386    0.51   43.67    2.66   36.73    0.8100   -1.30000   36.76000    1.960
    41  808.35    1.978   20.26   68.0    3.1253    0.0387    0.53   42.36    2.58   36.73    0.8100   -1.30000   36.76000    1.970
    42  807.97    1.982   20.20   68.0    3.1659    0.0392    0.54   41.10    2.49   36.73    0.8200   -1.30000   36.76000    1.970
    43  807.62    1.986   20.16   68.0    3.1660    0.0392    0.55   39.92    2.39   36.74    0.8200   -1.30000   36.76000    1.980
    44  807.20    1.991   20.11   68.0    3.1660    0.0392    0.56   38.81    2.28   36.74    0.8200   -1.30000   36.76000    1.980
    45  806.67    1.996   20.05   69.0    3.1660    0.0392    0.58   37.81    2.16   36.74    0.8200   -1.30000   36.76000    1.990
    46  806.05    2.003   19.99   69.0    3.1660    0.0393    0.60   36.94    2.03   36.74    0.8200   -1.30000   36.76000    1.990
    47  805.43    2.010   19.92   69.0    3.1661    0.0393    0.62   36.22    1.90   36.76    0.8200   -1.30000   36.76000    2.000
    48  804.85    2.016   19.85   69.0    3.1661    0.0393    0.64   35.67    1.77   36.76    0.8200   -1.30000   36.76000    2.010
    49  804.25    2.022   19.77   69.0    3.1661    0.0394    0.66   35.29    1.63   36.76    0.8200   -1.30000   36.76000    2.010
    50  803.68    2.028   19.66   70.0    3.1661    0.0394    0.67   35.11    1.49   36.76    0.8200   -1.30000   36.76000    2.020
    51  803.19    2.034   19.54   70.0    3.1662    0.0394    0.69   35.14    1.35   36.77    0.8200   -1.30000   36.76000    2.020
    52  802.75    2.038   19.48   71.0    3.1662    0.0394    0.70   35.42    1.21   36.77    0.8200   -1.30000   36.76000    2.030
    53  802.30    2.043   19.44   71.0    3.1662    0.0395    0.72   35.98    1.07   36.77    0.8200   -1.30000   36.76000    2.030
    54  801.88    2.048   19.41   71.0    3.1662    0.0395    0.73   36.90    0.94   36.77    0.8200   -1.30000   36.76000    2.040
    55  801.48    2.052   19.38   71.0    3.1662    0.0395    0.74   38.27    0.81   36.77    0.8200   -1.30000   36.76000    2.040
    56  801.09    2.056   19.34   71.0    3.1663    0.0395    0.75   40.21    0.69   36.78    0.8200   -1.30000   36.76000    2.050
