36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20100714
Launch Time (UT)                  : 07:14:15
Burst Pressure (hPa)              : 6.06
Integrated O3 to end of data (DU) : 224.48
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : D2434515
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z15714
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.310
Flowrate Correction (%)           : 1.58
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.50    1.800   16.80   67.0    2.3933    0.0291    0.00  220.00    1.50   32.71    0.6600   36.75900   -1.30200 9000.000
     2  823.02    1.805   15.74   64.0    2.3934    0.0291    0.01  182.00    2.20   32.72    0.6600   36.75900   -1.30200 9000.000
     4  822.54    1.810   15.51   65.0    2.5111    0.0305    0.02  180.00    2.60   32.72    0.6900   36.75900   -1.30200 9000.000
     6  821.75    1.818   15.33   65.0    2.5504    0.0310    0.04  183.00    3.00   32.72    0.7000   36.75900   -1.30200 9000.000
     8  820.75    1.828   15.04   64.0    2.5504    0.0311    0.07  185.00    3.30   32.72    0.7000   36.75900   -1.30200 9000.000
    10  819.89    1.837   14.81   65.0    2.5897    0.0316    0.09  187.00    3.60   32.73    0.7100   36.75900   -1.30100 9000.000
    12  819.04    1.846   14.63   66.0    2.5897    0.0316    0.11  188.00    3.90   32.73    0.7100   36.75900   -1.30100 9000.000
    14  818.10    1.856   14.49   67.0    2.6289    0.0321    0.13  189.00    4.10   32.73    0.7200   36.75900   -1.30100 9000.000
    16  817.00    1.867   14.37   68.0    2.7074    0.0331    0.16  190.00    4.30   32.73    0.7400   36.75900   -1.30100 9000.000
    18  815.88    1.879   14.28   69.0    2.7466    0.0337    0.19  191.00    4.40   32.73    0.7500   36.75900   -1.30100 9000.000
    20  814.70    1.891   14.19   69.0    2.7859    0.0342    0.22  191.00    4.50   32.73    0.7600   36.75900   -1.30100 9000.000
    22  813.45    1.904   14.08   69.0    2.8251    0.0347    0.26  192.00    4.50   32.73    0.7700   36.75900   -1.30100 9000.000
    24  812.32    1.916   13.96   70.0    2.8643    0.0353    0.29  192.00    4.60   32.73    0.7800   36.75900   -1.30100 9000.000
    26  811.13    1.928   13.85   70.0    2.8642    0.0353    0.32  192.00    4.60   32.72    0.7800   36.75900   -1.30100 9000.000
    28  809.97    1.940   13.74   71.0    2.9035    0.0358    0.35  192.00    4.60   32.72    0.7900   36.75900   -1.30100 9000.000
    30  808.93    1.951   13.66   71.0    2.9427    0.0364    0.38  192.00    4.50   32.72    0.8000   36.75900   -1.30100 9000.000
    32  807.93    1.962   13.59   70.0    2.9427    0.0364    0.41  191.00    4.50   32.72    0.8000   36.75900   -1.30100 9000.000
    34  807.04    1.971   13.52   70.0    2.9819    0.0369    0.44  191.00    4.40   32.71    0.8100   36.75900   -1.30100 9000.000
    36  806.13    1.980   13.41   71.0    2.9819    0.0370    0.46  190.00    4.40   32.71    0.8100   36.75900   -1.30000 9000.000
    38  805.08    1.991   13.30   71.0    3.0212    0.0375    0.49  189.00    4.30   32.72    0.8200   36.75900   -1.30000 9000.000
    40  803.90    2.004   13.21   71.0    3.0602    0.0381    0.53  188.00    4.20   32.70    0.8300   36.75900   -1.30000 9000.000
    42  802.61    2.017   13.10   72.0    3.0601    0.0381    0.57  187.00    4.10   32.69    0.8300   36.75900   -1.30000 9000.000
    44  801.48    2.029   13.00   72.0    3.0994    0.0387    0.60  186.00    4.00   32.69    0.8400   36.75900   -1.30000 9000.000
    46  800.46    2.040   12.92   72.0    3.0993    0.0387    0.63  184.00    3.90   32.68    0.8400   36.75900   -1.30000 9000.000
    48  799.30    2.052   12.77   73.0    3.0991    0.0388    0.67  183.00    3.80   32.66    0.8400   36.75900   -1.30000 9000.000
    50  798.23    2.063   12.66   74.0    3.1382    0.0393    0.70  181.00    3.70   32.65    0.8500   36.75900   -1.30000 9000.000
    52  797.33    2.073   12.62   74.0    3.1381    0.0394    0.73  179.00    3.60   32.64    0.8500   36.75900   -1.30000 9000.000
    54  796.41    2.082   12.58   73.0    3.1380    0.0394    0.76  177.00    3.50   32.63    0.8500   36.75900   -1.30000 9000.000
    56  795.45    2.093   12.47   73.0    3.1379    0.0394    0.79  175.00    3.50   32.62    0.8500   36.75900   -1.30000 9000.000
    58  794.46    2.103   12.35   74.0    3.1379    0.0395    0.82  174.00    3.50   32.62    0.8500   36.75900   -1.30000 9000.000
    60  793.44    2.114   12.23   75.0    3.1378    0.0395    0.85  173.00    3.50   32.61    0.8500   36.75900   -1.30000 9000.000
    62  792.38    2.125   12.11   76.0    3.1378    0.0396    0.88  172.00    3.50   32.61    0.8500   36.75900   -1.29900 9000.000
    64  791.28    2.137   12.07   76.0    3.1770    0.0402    0.92  172.00    3.50   32.61    0.8600   36.75900   -1.29900 9000.000
    66  790.35    2.147   12.04   76.0    3.1769    0.0402    0.95  172.00    3.50   32.60    0.8600   36.75900   -1.29900 9000.000
    68  789.49    2.156   11.98   75.0    3.1769    0.0402    0.98  172.00    3.50   32.60    0.8600   36.75900   -1.29900 9000.000
    70  788.49    2.166   11.88   75.0    3.1769    0.0403    1.01  173.00    3.50   32.60    0.8600   36.75900   -1.29900 9000.000
    72  787.49    2.177   11.73   75.0    3.1769    0.0403    1.04  175.00    3.60   32.60    0.8600   36.75900   -1.29900 9000.000
    74  786.52    2.187   11.62   76.0    3.1769    0.0404    1.07  176.00    3.60   32.60    0.8600   36.75900   -1.29900 9000.000
    76  785.55    2.198   11.54   76.0    3.1769    0.0404    1.10  178.00    3.60   32.60    0.8600   36.75900   -1.29900 9000.000
    78  784.56    2.208   11.48   75.0    3.1770    0.0405    1.13  180.00    3.60   32.61    0.8600   36.75900   -1.29900 9000.000
    80  783.52    2.219   11.41   74.0    3.1770    0.0405    1.17  181.00    3.60   32.61    0.8600   36.75900   -1.29900 9000.000
    82  782.40    2.231   11.27   75.0    3.1771    0.0406    1.20  183.00    3.60   32.62    0.8600   36.75900   -1.29900 9000.000
    84  781.29    2.243   11.15   77.0    3.1771    0.0407    1.24  184.00    3.60   32.62    0.8600   36.75900   -1.29900 9000.000
    86  780.17    2.255   11.01   78.0    3.1771    0.0407    1.27  185.00    3.60   32.62    0.8600   36.75900   -1.29900 9000.000
    88  779.19    2.266   10.92   78.0    3.1771    0.0408    1.31  186.00    3.50   32.62    0.8600   36.75900   -1.29900 9000.000
    90  778.35    2.275   10.88   78.0    3.1771    0.0408    1.33  186.00    3.50   32.62    0.8600   36.75900   -1.29900 9000.000
    92  777.38    2.285   10.80   77.0    3.1771    0.0409    1.36  186.00    3.40   32.62    0.8600   36.75900   -1.29900 9000.000
    94  776.34    2.296   10.74   78.0    3.1771    0.0409    1.40  186.00    3.40   32.62    0.8600   36.75900   -1.29800 9000.000
    96  775.36    2.307   10.71   77.0    3.1772    0.0410    1.43  186.00    3.30   32.63    0.8600   36.75900   -1.29800 9000.000
    98  774.45    2.317   10.64   77.0    3.1772    0.0410    1.46  186.00    3.20   32.63    0.8600   36.75900   -1.29800 9000.000
   100  773.41    2.328   10.47   78.0    3.1773    0.0411    1.49  185.00    3.20   32.64    0.8600   36.75900   -1.29800 9000.000
   102  772.33    2.339   10.30   79.0    3.1773    0.0411    1.53  185.00    3.10   32.64    0.8600   36.75900   -1.29800 9000.000
   104  771.33    2.350   10.25   80.0    3.2165    0.0417    1.56  184.00    3.10   32.64    0.8700   36.75900   -1.29800 9000.000
   106  770.37    2.361   10.21   80.0    3.2165    0.0418    1.59  184.00    3.10   32.64    0.8700   36.75900   -1.29800 9000.000
   108  769.43    2.371   10.14   79.0    3.2165    0.0418    1.62  184.00    3.10   32.64    0.8700   36.75900   -1.29800 9000.000
   110  768.41    2.382   10.00   80.0    3.2165    0.0419    1.66  184.00    3.10   32.64    0.8700   36.75900   -1.29800 9000.000
   112  767.31    2.394    9.82   81.0    3.2166    0.0419    1.69  184.00    3.10   32.65    0.8700   36.75900   -1.29800 9000.000
   114  766.27    2.405    9.70   83.0    3.2166    0.0420    1.73  184.00    3.20   32.65    0.8700   36.75900   -1.29800 9000.000
   116  765.31    2.415    9.67   83.0    3.2166    0.0420    1.76  184.00    3.30   32.65    0.8700   36.75900   -1.29800 9000.000
   118  764.37    2.426    9.62   82.0    3.2167    0.0421    1.79  185.00    3.40   32.66    0.8700   36.75900   -1.29800 9000.000
   120  763.35    2.437    9.49   82.0    3.2167    0.0421    1.82  185.00    3.50   32.66    0.8700   36.75900   -1.29800 9000.000
   122  762.26    2.449    9.32   82.0    3.2167    0.0422    1.86  186.00    3.60   32.66    0.8700   36.75900   -1.29800 9000.000
   124  761.07    2.462    9.18   83.0    3.2166    0.0423    1.90  186.00    3.80   32.65    0.8700   36.75900   -1.29800 9000.000
   126  759.87    2.475    9.09   84.0    3.2167    0.0423    1.94  187.00    3.90   32.66    0.8700   36.75900   -1.29800 9000.000
   128  758.84    2.486    9.05   83.0    3.2167    0.0424    1.97  188.00    4.10   32.66    0.8700   36.75900   -1.29800 9000.000
   130  757.91    2.496    9.01   82.0    3.2166    0.0424    2.01  189.00    4.30   32.65    0.8700   36.75900   -1.29800 9000.000
   132  756.92    2.507    8.93   82.0    3.2166    0.0425    2.04  190.00    4.40   32.65    0.8700   36.75900   -1.29800 9000.000
   134  755.97    2.517    8.81   82.0    3.2165    0.0425    2.07  191.00    4.60   32.64    0.8700   36.75900   -1.29700 9000.000
   136  755.00    2.528    8.65   83.0    3.2164    0.0426    2.10  192.00    4.70   32.63    0.8700   36.75900   -1.29700 9000.000
   138  753.89    2.540    8.47   84.0    3.2558    0.0432    2.14  193.00    4.90   32.64    0.8800   36.75900   -1.29700 9000.000
   140  752.73    2.553    8.36   86.0    3.2558    0.0433    2.18  194.00    5.00   32.64    0.8800   36.75900   -1.29700 9000.000
   142  751.45    2.567    8.26   86.0    3.2558    0.0433    2.22  194.00    5.10   32.64    0.8800   36.75900   -1.29700 9000.000
   144  750.22    2.581    8.14   86.0    3.2558    0.0434    2.27  195.00    5.20   32.64    0.8800   36.75900   -1.29700 9000.000
   146  749.30    2.591    8.03   87.0    3.2556    0.0434    2.30  195.00    5.30   32.63    0.8800   36.76000   -1.29700 9000.000
   148  748.36    2.601    7.92   88.0    3.2555    0.0435    2.33  194.00    5.30   32.62    0.8800   36.76000   -1.29700 9000.000
