36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20100908
Launch Time (UT)                  : 07:02:07
Burst Pressure (hPa)              : 50.86
Integrated O3 to end of data (DU) : 55.76
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : E4825655
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z15701
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.540
Flowrate Correction (%)           : 0.51
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.80    1.800   15.50   80.0    1.6408    0.0199    0.00   40.00    2.50   32.24    0.4700   36.75900   -1.30200 9000.000
     2  824.48    1.803   14.76   77.0    1.6408    0.0199    0.01   16.00    0.90   32.25    0.4700   36.75900   -1.30200 9000.000
     4  824.16    1.807   14.42   78.0    1.6800    0.0204    0.01   15.00    0.80   32.26    0.4800   36.75900   -1.30200 9000.000
     6  823.61    1.812   14.31   80.0    1.6801    0.0204    0.02   18.00    0.80   32.29    0.4800   36.75900   -1.30200 9000.000
     8  822.95    1.819   14.23   80.0    1.6801    0.0204    0.03   22.00    0.80   32.29    0.4800   36.75900   -1.30200 9000.000
    10  822.16    1.827   14.13   81.0    1.6802    0.0204    0.04   28.00    0.80   32.30    0.4800   36.75900   -1.30200 9000.000
    12  821.34    1.836   14.02   82.0    1.7193    0.0209    0.06   37.00    0.80   32.31    0.4900   36.75900   -1.30200 9000.000
    14  820.51    1.844   13.98   83.0    1.7194    0.0210    0.07   47.00    0.80   32.32    0.4900   36.75900   -1.30200 9000.000
    16  819.44    1.855   13.89   83.0    1.7194    0.0210    0.09   56.00    0.90   32.33    0.4900   36.75900   -1.30200 9000.000
    18  818.49    1.865   13.76   84.0    1.7976    0.0220    0.10   63.00    1.00   32.34    0.5100   36.75900   -1.30200 9000.000
    20  817.76    1.872   13.69   85.0    1.7977    0.0220    0.12   67.00    1.20   32.35    0.5100   36.75900   -1.30200 9000.000
    22  817.05    1.880   13.65   85.0    1.7977    0.0220    0.13   68.00    1.40   32.36    0.5100   36.75900   -1.30200 9000.000
