36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 8 November, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180704
Launch Time (UT)                  : 07:40:10
Burst Pressure (hPa)              : 6.47
Integrated O3 to end of data (DU) : 215.45
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1413178
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32327
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : No
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.70    1.800   13.00   96.0    1.5254    0.0185    0.00  227.00    0.60   28.45    0.4300   -1.30180   36.75930 9000.000
     2  825.57    1.811   13.16   86.0    1.5254    0.0185    0.02  151.00    1.80   28.45    0.4300   -1.30180   36.75920 9000.000
     4  824.27    1.825   12.89   89.0    1.5645    0.0190    0.04  145.00    2.30   28.45    0.4400   -1.30180   36.75910 9000.000
     6  822.81    1.840   12.67   92.0    1.5645    0.0190    0.06  147.00    2.60   28.45    0.4400   -1.30180   36.75910 9000.000
     8  821.45    1.854   12.51   93.0    1.5645    0.0190    0.08  147.00    3.00   28.45    0.4400   -1.30170   36.75910 9000.000
    10  820.28    1.866   12.37   93.0    1.6036    0.0195    0.10  146.00    3.40   28.45    0.4500   -1.30160   36.75910 9000.000
    12  819.09    1.878   12.26   94.0    1.6036    0.0196    0.11  145.00    3.80   28.45    0.4500   -1.30150   36.75900 9000.000
    14  817.81    1.891   12.14   94.0    1.6428    0.0201    0.13  144.00    4.10   28.45    0.4600   -1.30140   36.75900 9000.000
    16  816.65    1.903   12.05   95.0    1.6819    0.0206    0.15  144.00    4.40   28.45    0.4700   -1.30150   36.75890 9000.000
    18  815.64    1.913   11.96   96.0    1.6819    0.0206    0.17  143.00    4.70   28.45    0.4700   -1.30150   36.75880 9000.000
    20  814.69    1.923   11.88   97.0    1.7601    0.0216    0.19  142.00    5.00   28.45    0.4900   -1.30130   36.75870 9000.000
    22  813.56    1.935   11.80   97.0    1.7992    0.0221    0.20  141.00    5.20   28.45    0.5000   -1.30110   36.75870 9000.000
