36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 14 June, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180221
Launch Time (UT)                  : 06:58:31
Burst Pressure (hPa)              : 5.56
Integrated O3 to end of data (DU) : 219.62
Radiosonde                        : OIF-92
Radiosonde Serial Number          : K4253563
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28408
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.70    1.800   20.80   64.0    1.8600    0.0226    0.00  107.00    0.50   34.34    0.5000   -1.30180   36.75930 9000.000
     2  821.41    1.814   21.48   51.0    1.9014    0.0231    0.02   82.00    1.10   34.35    0.5100   -1.30180   36.75910 9000.000
     4  820.14    1.827   21.13   53.0    1.9014    0.0232    0.05   80.00    1.40   34.35    0.5100   -1.30180   36.75910 9000.000
     6  818.78    1.841   20.88   54.0    1.9014    0.0232    0.07   78.00    1.60   34.35    0.5100   -1.30180   36.75900 9000.000
     8  817.48    1.855   20.81   56.0    1.9014    0.0233    0.10   76.00    1.90   34.35    0.5100   -1.30170   36.75900 9000.000
    10  816.34    1.867   20.67   56.0    1.9014    0.0233    0.12   74.00    2.20   34.34    0.5100   -1.30180   36.75900 9000.000
    12  815.22    1.879   20.55   57.0    1.9427    0.0238    0.14   71.00    2.50   34.34    0.5200   -1.30180   36.75900 9000.000
    14  813.88    1.893   20.40   58.0    1.9427    0.0239    0.16   69.00    2.80   34.34    0.5200   -1.30180   36.75900 9000.000
    16  812.70    1.906   20.25   59.0    1.9427    0.0239    0.18   67.00    3.10   34.33    0.5200   -1.30180   36.75890 9000.000
    18  811.45    1.919   20.11   59.0    1.9427    0.0239    0.21   65.00    3.50   34.33    0.5200   -1.30190   36.75880 9000.000
    20  810.05    1.934   19.96   60.0    1.9427    0.0240    0.23   63.00    3.80   34.33    0.5200   -1.30190   36.75870 9000.000
    22  808.78    1.948   19.83   60.0    1.9426    0.0240    0.26   62.00    4.10   34.32    0.5200   -1.30190   36.75870 9000.000
    24  807.50    1.961   19.74   61.0    1.9426    0.0241    0.28   61.00    4.40   34.32    0.5200   -1.30190   36.75860 9000.000
    26  806.27    1.974   19.66   61.0    1.9426    0.0241    0.31   60.00    4.60   34.32    0.5200   -1.30200   36.75840 9000.000
    28  804.91    1.989   19.44   61.0    1.9427    0.0241    0.33   59.00    4.80   34.33    0.5200   -1.30210   36.75830 9000.000
    30  803.62    2.003   19.11   61.0    1.9427    0.0242    0.36   59.00    4.90   34.33    0.5200   -1.30210   36.75830 9000.000
    32  802.42    2.016   18.87   62.0    1.9427    0.0242    0.38   59.00    5.00   34.33    0.5200   -1.30220   36.75830 9000.000
    34  801.17    2.029   18.76   62.0    1.9426    0.0242    0.40   58.00    5.00   34.32    0.5200   -1.30230   36.75820 9000.000
    36  799.93    2.042   18.62   63.0    1.9839    0.0248    0.43   58.00    5.00   34.32    0.5300   -1.30240   36.75810 9000.000
    38  798.81    2.055   18.45   63.0    1.9840    0.0248    0.45   58.00    4.90   34.33    0.5300   -1.30240   36.75800 9000.000
    40  797.56    2.068   18.34   63.0    1.9840    0.0249    0.47   58.00    4.90   34.33    0.5300   -1.30230   36.75790 9000.000
    42  796.05    2.084   18.10   65.0    1.9840    0.0249    0.50   58.00    4.80   34.33    0.5300   -1.30240   36.75780 9000.000
    44  794.56    2.100   17.89   66.0    1.9841    0.0250    0.53   58.00    4.70   34.34    0.5300   -1.30250   36.75780 9000.000
    46  793.27    2.114   17.80   66.0    1.9841    0.0250    0.56   57.00    4.60   34.34    0.5300   -1.30260   36.75770 9000.000
    48  792.25    2.125   17.76   66.0    1.9841    0.0250    0.58   55.00    4.50   34.35    0.5300   -1.30260   36.75760 9000.000
