36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 14 June, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180321
Launch Time (UT)                  : 06:58:14
Burst Pressure (hPa)              : 7.62
Integrated O3 to end of data (DU) : 198.09
Radiosonde                        : OIF-92
Radiosonde Serial Number          : N1423294
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28415
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.90    1.800   17.00   91.0    1.3550    0.0164    0.00   78.00    5.20   31.11    0.3900   -1.30180   36.75930 9000.000
     2  825.14    1.808   16.95   80.0    1.3550    0.0164    0.01   51.00    3.00   31.12    0.3900   -1.30190   36.75910 9000.000
     4  823.89    1.821   16.80   82.0    1.3949    0.0169    0.03   50.00    3.20   31.13    0.4000   -1.30190   36.75910 9000.000
     6  822.60    1.834   16.60   83.0    1.3949    0.0170    0.04   52.00    3.60   31.13    0.4000   -1.30190   36.75910 9000.000
     8  821.56    1.845   16.30   84.0    1.3949    0.0170    0.06   53.00    4.00   31.13    0.4000   -1.30200   36.75900 9000.000
    10  820.60    1.855   16.10   85.0    1.3949    0.0170    0.07   54.00    4.40   31.13    0.4000   -1.30220   36.75880 9000.000
    12  819.54    1.866   16.03   85.0    1.3949    0.0170    0.08   55.00    4.70   31.13    0.4000   -1.30220   36.75870 9000.000
    14  818.26    1.879   15.92   86.0    1.4347    0.0175    0.10   56.00    5.00   31.13    0.4100   -1.30210   36.75860 9000.000
    16  816.79    1.895   15.73   87.0    1.4746    0.0181    0.12   56.00    5.20   31.13    0.4200   -1.30220   36.75860 9000.000
    18  815.49    1.908   15.61   88.0    1.4746    0.0181    0.14   57.00    5.50   31.13    0.4200   -1.30230   36.75850 9000.000
    20  814.28    1.921   15.51   88.0    1.4746    0.0181    0.16   58.00    5.70   31.13    0.4200   -1.30240   36.75840 9000.000
    22  812.98    1.934   15.42   89.0    1.4747    0.0181    0.18   58.00    5.90   31.14    0.4200   -1.30240   36.75840 9000.000
    24  811.58    1.949   15.30   89.0    1.4747    0.0182    0.20   59.00    6.10   31.14    0.4200   -1.30240   36.75830 9000.000
    26  810.36    1.962   15.15   89.0    1.5145    0.0187    0.21   59.00    6.30   31.14    0.4300   -1.30250   36.75810 9000.000
    28  809.33    1.973   15.04   89.0    1.5145    0.0187    0.23   60.00    6.50   31.14    0.4300   -1.30260   36.75800 9000.000
    30  808.47    1.982   14.93   90.0    1.5146    0.0187    0.24   60.00    6.70   31.15    0.4300   -1.30270   36.75790 9000.000
    32  807.47    1.992   14.83   91.0    1.5146    0.0188    0.26   61.00    7.00   31.15    0.4300   -1.30270   36.75790 9000.000
    34  806.37    2.004   14.73   92.0    1.5544    0.0193    0.27   61.00    7.20   31.15    0.4400   -1.30280   36.75780 9000.000
    36  805.31    2.015   14.66   93.0    1.5545    0.0193    0.29   61.00    7.50   31.16    0.4400   -1.30280   36.75760 9000.000
    38  804.23    2.026   14.53   93.0    1.5545    0.0193    0.31   61.00    7.70   31.17    0.4400   -1.30280   36.75750 9000.000
    40  803.06    2.039   14.39   94.0    1.5545    0.0194    0.32   61.00    8.00   31.17    0.4400   -1.30280   36.75740 9000.000
    42  801.86    2.051   14.30   94.0    1.5546    0.0194    0.34   61.00    8.20   31.18    0.4400   -1.30300   36.75730 9000.000
    44  800.73    2.063   14.20   95.0    1.5546    0.0194    0.36   61.00    8.40   31.18    0.4400   -1.30310   36.75720 9000.000
    46  799.48    2.077   14.06   96.0    1.5546    0.0194    0.38   61.00    8.60   31.18    0.4400   -1.30320   36.75700 9000.000
    48  798.21    2.090   13.90   96.0    1.5546    0.0195    0.40   60.00    8.80   31.19    0.4400   -1.30320   36.75690 9000.000
    50  797.10    2.102   13.77   96.0    1.5546    0.0195    0.42   60.00    8.90   31.19    0.4400   -1.30320   36.75670 9000.000
    52  796.22    2.111   13.71   96.0    1.5547    0.0195    0.43   59.00    9.00   31.20    0.4400   -1.30330   36.75650 9000.000
    54  795.33    2.121   13.74   97.0    1.5547    0.0195    0.44   58.00    9.10   31.21    0.4400   -1.30340   36.75630 9000.000
    56  794.34    2.131   13.60   96.0    1.5548    0.0196    0.46   58.00    9.10   31.22    0.4400   -1.30350   36.75610 9000.000
    58  793.24    2.143   13.43   96.0    1.5946    0.0201    0.48   57.00    9.10   31.22    0.4500   -1.30370   36.75600 9000.000
    60  792.10    2.155   13.40   96.0    1.5947    0.0201    0.49   56.00    9.10   31.23    0.4500   -1.30380   36.75600 9000.000
    62  790.91    2.168   13.31   97.0    1.5947    0.0202    0.51   56.00    9.10   31.24    0.4500   -1.30380   36.75590 9000.000
    64  789.72    2.180   13.25   97.0    1.6346    0.0207    0.53   55.00    9.10   31.24    0.4600   -1.30390   36.75570 9000.000
    66  788.48    2.194   13.16   97.0    1.6346    0.0207    0.55   54.00    9.10   31.24    0.4600   -1.30390   36.75550 9000.000
    68  787.16    2.208   13.07   97.0    1.6347    0.0208    0.57   54.00    9.10   31.25    0.4600   -1.30410   36.75540 9000.000
    70  785.76    2.223   13.03   97.0    1.6745    0.0213    0.60   53.00    9.10   31.25    0.4700   -1.30430   36.75530 9000.000
    72  784.37    2.238   12.95   97.0    1.7145    0.0219    0.62   53.00    9.20   31.26    0.4800   -1.30430   36.75530 9000.000
    74  783.23    2.250   12.85   97.0    1.7145    0.0219    0.64   52.00    9.20   31.26    0.4800   -1.30430   36.75520 9000.000
    76  782.22    2.261   12.74   96.0    1.7146    0.0219    0.66   52.00    9.40   31.28    0.4800   -1.30440   36.75500 9000.000
    78  781.06    2.273   12.68   96.0    1.7146    0.0220    0.68   52.00    9.50   31.28    0.4800   -1.30450   36.75480 9000.000
    80  779.69    2.288   12.56   96.0    1.7545    0.0225    0.70   51.00    9.70   31.29    0.4900   -1.30470   36.75470 9000.000
    82  778.45    2.302   12.42   96.0    1.7545    0.0225    0.72   51.00    9.90   31.29    0.4900   -1.30480   36.75460 9000.000
    84  777.40    2.313   12.35   96.0    1.7944    0.0231    0.74   50.00   10.10   31.29    0.5000   -1.30490   36.75440 9000.000
    86  776.38    2.324   12.30   96.0    1.7944    0.0231    0.76   50.00   10.30   31.29    0.5000   -1.30500   36.75430 9000.000
    88  775.28    2.336   12.23   96.0    1.7944    0.0231    0.78   50.00   10.60   31.29    0.5000   -1.30510   36.75420 9000.000
    90  774.18    2.348   12.14   96.0    1.8343    0.0237    0.80   50.00   10.80   31.29    0.5100   -1.30520   36.75410 9000.000
    92  773.32    2.357   12.08   96.0    1.8343    0.0237    0.82   50.00   10.90   31.29    0.5100   -1.30530   36.75380 9000.000
    94  772.56    2.365   12.03   95.0    1.8343    0.0237    0.83   50.00   11.10   31.29    0.5100   -1.30550   36.75370 9000.000
    96  771.58    2.376   11.95   94.0    1.8741    0.0243    0.85   50.00   11.20   31.29    0.5200   -1.30570   36.75360 9000.000
    98  770.32    2.390   11.87   93.0    1.9140    0.0248    0.88   51.00   11.30   31.29    0.5300   -1.30590   36.75340 9000.000
   100  768.94    2.405   11.81   92.0    1.9140    0.0249    0.90   51.00   11.40   31.29    0.5300   -1.30600   36.75320 9000.000
   102  767.57    2.420   11.78   91.0    1.9140    0.0249    0.93   52.00   11.40   31.29    0.5300   -1.30620   36.75300 9000.000
   104  766.14    2.435   11.71   90.0    1.9140    0.0250    0.96   53.00   11.50   31.29    0.5300   -1.30630   36.75290 9000.000
   106  764.92    2.449   11.62   91.0    1.9140    0.0250    0.98   53.00   11.50   31.29    0.5300   -1.30640   36.75280 9000.000
   108  764.08    2.458   11.63   89.0    1.9140    0.0250    1.00   54.00   11.50   31.29    0.5300   -1.30650   36.75250 9000.000
   110  763.15    2.468   11.64   86.0    1.9140    0.0251    1.02   55.00   11.50   31.29    0.5300   -1.30650   36.75230 9000.000
   112  762.10    2.480   11.71   86.0    1.9538    0.0256    1.04   55.00   11.50   31.28    0.5400   -1.30660   36.75210 9000.000
   114  761.03    2.492   11.81   86.0    1.9538    0.0257    1.06   56.00   11.50   31.28    0.5400   -1.30680   36.75200 9000.000
   116  759.95    2.504   11.87   86.0    1.9938    0.0262    1.08   56.00   11.50   31.30    0.5500   -1.30690   36.75190 9000.000
   118  759.13    2.513   11.90   86.0    1.9938    0.0263    1.10   57.00   11.60   31.30    0.5500   -1.30710   36.75160 9000.000
   120  758.27    2.522   11.89   84.0    1.9938    0.0263    1.12   57.00   11.60   31.30    0.5500   -1.30720   36.75140 9000.000
   122  757.38    2.532   11.84   83.0    1.9938    0.0263    1.14   57.00   11.70   31.30    0.5500   -1.30730   36.75120 9000.000
   124  756.59    2.541   11.80   84.0    1.9938    0.0264    1.15   57.00   11.70   31.30    0.5500   -1.30740   36.75100 9000.000
   126  755.82    2.549   11.76   84.0    1.9939    0.0264    1.17   58.00   11.80   31.31    0.5500   -1.30740   36.75090 9000.000
   128  754.97    2.559   11.68   84.0    1.9939    0.0264    1.19   58.00   11.80   31.31    0.5500   -1.30750   36.75080 9000.000
   130  753.99    2.570   11.61   86.0    1.9939    0.0264    1.21   58.00   11.90   31.32    0.5500   -1.30770   36.75060 9000.000
   132  752.88    2.582   11.52   87.0    1.9939    0.0265    1.23   58.00   12.00   31.32    0.5500   -1.30790   36.75040 9000.000
   134  751.80    2.594   11.45   88.0    1.9940    0.0265    1.25   59.00   12.00   31.33    0.5500   -1.30800   36.75020 9000.000
   136  750.87    2.604   11.49   88.0    1.9940    0.0266    1.27   59.00   12.10   31.33    0.5500   -1.30810   36.75000 9000.000
   138  749.87    2.615   11.46   88.0    1.9940    0.0266    1.29   59.00   12.10   31.33    0.5500   -1.30810   36.74980 9000.000
   140  748.83    2.627   11.32   89.0    1.9940    0.0266    1.31   59.00   12.10   31.33    0.5500   -1.30820   36.74960 9000.000
   142  747.66    2.640   11.22   90.0    1.9940    0.0267    1.34   59.00   12.10   31.33    0.5500   -1.30840   36.74950 9000.000
   144  746.40    2.654   11.10   90.0    1.9940    0.0267    1.37   60.00   12.10   31.33    0.5500   -1.30860   36.74920 9000.000
   146  745.29    2.667   11.00   90.0    1.9941    0.0268    1.39   60.00   12.10   31.34    0.5500   -1.30870   36.74900 9000.000
   148  744.53    2.675   10.96   90.0    1.9542    0.0262    1.40   60.00   12.00   31.34    0.5400   -1.30870   36.74880 9000.000
   150  743.78    2.684   10.88   91.0    1.9542    0.0263    1.42   60.00   12.00   31.34    0.5400   -1.30880   36.74850 9000.000
   152  742.79    2.695   10.73   91.0    1.9143    0.0258    1.44   60.00   12.00   31.34    0.5300   -1.30890   36.74840 9000.000
   154  741.78    2.706   10.63   92.0    1.9143    0.0258    1.46   59.00   12.10   31.34    0.5300   -1.30900   36.74820 9000.000
   156  740.81    2.717   10.56   92.0    1.9144    0.0258    1.48   59.00   12.10   31.35    0.5300   -1.30910   36.74810 9000.000
   158  739.83    2.728   10.51   92.0    1.9144    0.0259    1.50   59.00   12.20   31.35    0.5300   -1.30930   36.74790 9000.000
   160  738.80    2.740   10.41   92.0    1.9144    0.0259    1.52   59.00   12.30   31.36    0.5300   -1.30940   36.74780 9000.000
   162  737.80    2.751   10.34   92.0    1.9144    0.0259    1.54   58.00   12.40   31.36    0.5300   -1.30950   36.74760 9000.000
   164  736.91    2.761   10.34   92.0    1.9145    0.0260    1.56   58.00   12.60   31.37    0.5300   -1.30950   36.74750 9000.000
   166  735.99    2.772   10.26   91.0    1.9145    0.0260    1.58   58.00   12.70   31.37    0.5300   -1.30960   36.74720 9000.000
   168  734.94    2.784   10.15   91.0    1.9146    0.0261    1.60   57.00   12.90   31.38    0.5300   -1.30980   36.74690 9000.000
   170  733.79    2.797   10.06   91.0    1.9146    0.0261    1.62   57.00   13.00   31.38    0.5300   -1.30990   36.74670 9000.000
   172  732.52    2.811    9.99   91.0    1.9146    0.0261    1.65   57.00   13.10   31.38    0.5300   -1.31010   36.74650 9000.000
   174  731.16    2.827    9.94   91.0    1.9146    0.0262    1.68   56.00   13.30   31.38    0.5300   -1.31020   36.74630 9000.000
   176  729.74    2.843    9.88   90.0    1.9146    0.0262    1.71   56.00   13.30   31.38    0.5300   -1.31040   36.74610 9000.000
   178  728.43    2.858    9.83   90.0    1.9146    0.0263    1.74   56.00   13.40   31.38    0.5300   -1.31050   36.74590 9000.000
   180  727.41    2.869    9.80   89.0    1.8746    0.0258    1.76   55.00   13.50   31.37    0.5200   -1.31070   36.74570 9000.000
   182  726.52    2.880    9.79   89.0    1.8746    0.0258    1.77   55.00   13.60   31.37    0.5200   -1.31080   36.74560 9000.000
   184  725.48    2.892    9.71   89.0    1.9144    0.0264    1.80   55.00   13.60   31.36    0.5300   -1.31100   36.74540 9000.000
   186  724.39    2.904    9.66   89.0    1.9144    0.0264    1.82   55.00   13.60   31.36    0.5300   -1.31110   36.74510 9000.000
   188  723.23    2.918    9.64   88.0    1.9144    0.0265    1.84   54.00   13.70   31.36    0.5300   -1.31120   36.74480 9000.000
   190  722.10    2.931    9.57   88.0    1.9144    0.0265    1.87   54.00   13.70   31.36    0.5300   -1.31130   36.74470 9000.000
   192  721.02    2.943    9.55   87.0    1.9144    0.0266    1.89   54.00   13.80   31.36    0.5300   -1.31150   36.74460 9000.000
   194  719.95    2.955    9.53   86.0    1.9145    0.0266    1.91   54.00   13.80   31.37    0.5300   -1.31170   36.74440 9000.000
   196  718.93    2.967    9.43   86.0    1.9146    0.0266    1.93   54.00   13.90   31.38    0.5300   -1.31190   36.74410 9000.000
   198  717.88    2.979    9.26   87.0    1.9146    0.0267    1.96   54.00   13.90   31.39    0.5300   -1.31200   36.74380 9000.000
   200  716.87    2.991    9.04   88.0    1.9146    0.0267    1.98   54.00   14.00   31.39    0.5300   -1.31210   36.74360 9000.000
   202  715.94    3.002    8.88   89.0    1.9147    0.0267    2.00   54.00   14.00   31.40    0.5300   -1.31220   36.74340 9000.000
   204  715.00    3.013    8.76   90.0    1.9147    0.0268    2.02   55.00   14.00   31.40    0.5300   -1.31240   36.74330 9000.000
   206  714.09    3.023    8.68   91.0    1.9148    0.0268    2.04   55.00   14.00   31.41    0.5300   -1.31260   36.74310 9000.000
   208  713.23    3.033    8.61   91.0    1.8749    0.0263    2.05   55.00   14.00   31.41    0.5200   -1.31280   36.74280 9000.000
   210  712.25    3.045    8.49   91.0    1.9148    0.0269    2.07   55.00   14.00   31.42    0.5300   -1.31290   36.74250 9000.000
   212  711.18    3.057    8.35   92.0    1.8749    0.0264    2.10   55.00   14.10   31.42    0.5200   -1.31300   36.74230 9000.000
   214  710.13    3.069    8.26   93.0    1.8750    0.0264    2.12   55.00   14.10   31.43    0.5200   -1.31320   36.74220 9000.000
   216  709.13    3.081    8.24   92.0    1.8750    0.0264    2.14   56.00   14.10   31.43    0.5200   -1.31330   36.74200 9000.000
   218  708.09    3.093    8.19   92.0    1.8751    0.0265    2.16   56.00   14.20   31.44    0.5200   -1.31340   36.74190 9000.000
   220  707.02    3.106    8.12   93.0    1.8751    0.0265    2.18   56.00   14.20   31.44    0.5200   -1.31360   36.74160 9000.000
   222  705.97    3.118    8.02   94.0    1.8751    0.0266    2.21   57.00   14.20   31.44    0.5200   -1.31380   36.74140 9000.000
   224  705.06    3.129    7.91   94.0    1.8751    0.0266    2.22   57.00   14.20   31.45    0.5200   -1.31390   36.74120 9000.000
   226  704.13    3.139    7.84   93.0    1.8751    0.0266    2.24   57.00   14.20   31.45    0.5200   -1.31400   36.74090 9000.000
   228  703.04    3.152    7.83   92.0    1.8751    0.0267    2.27   58.00   14.20   31.45    0.5200   -1.31410   36.74070 9000.000
   230  701.93    3.165    7.80   90.0    1.8752    0.0267    2.29   58.00   14.20   31.46    0.5200   -1.31430   36.74040 9000.000
   232  700.73    3.180    7.70   90.0    1.9151    0.0273    2.32   58.00   14.10   31.46    0.5300   -1.31450   36.74030 9000.000
   234  699.50    3.194    7.53   91.0    1.8752    0.0268    2.34   59.00   14.00   31.46    0.5200   -1.31460   36.74010 9000.000
   236  698.49    3.206    7.60   89.0    1.8752    0.0268    2.36   59.00   13.90   31.46    0.5200   -1.31470   36.73980 9000.000
   238  697.62    3.216    7.73   85.0    1.8752    0.0269    2.38   60.00   13.80   31.47    0.5200   -1.31480   36.73950 9000.000
   240  696.61    3.228    7.76   83.0    1.8752    0.0269    2.40   60.00   13.70   31.47    0.5200   -1.31500   36.73920 9000.000
   242  695.57    3.240    7.72   83.0    1.8752    0.0270    2.43   60.00   13.60   31.47    0.5200   -1.31510   36.73900 9000.000
   244  694.64    3.252    7.69   84.0    1.8752    0.0270    2.45   61.00   13.60   31.47    0.5200   -1.31520   36.73890 9000.000
   246  693.85    3.261    7.70   83.0    1.8752    0.0270    2.46   61.00   13.50   31.47    0.5200   -1.31530   36.73880 9000.000
   248  693.05    3.270    7.67   83.0    1.8752    0.0271    2.48   61.00   13.50   31.47    0.5200   -1.31540   36.73860 9000.000
   250  692.13    3.282    7.55   84.0    1.8752    0.0271    2.50   62.00   13.60   31.47    0.5200   -1.31560   36.73850 9000.000
   252  691.27    3.292    7.50   84.0    1.9151    0.0277    2.52   62.00   13.70   31.47    0.5300   -1.31560   36.73830 9000.000
   254  690.46    3.301    7.50   84.0    1.9151    0.0277    2.54   62.00   13.80   31.47    0.5300   -1.31570   36.73800 9000.000
   256  689.77    3.310    7.45   83.0    1.9151    0.0278    2.55   62.00   13.90   31.47    0.5300   -1.31580   36.73770 9000.000
   258  688.97    3.319    7.41   83.0    1.9151    0.0278    2.57   62.00   14.00   31.47    0.5300   -1.31600   36.73750 9000.000
   260  688.10    3.330    7.30   83.0    1.9151    0.0278    2.59   63.00   14.10   31.47    0.5300   -1.31610   36.73720 9000.000
   262  687.20    3.341    7.22   83.0    1.9152    0.0279    2.61   63.00   14.10   31.48    0.5300   -1.31620   36.73700 9000.000
   264  686.21    3.352    7.14   84.0    1.9152    0.0279    2.63   63.00   14.20   31.48    0.5300   -1.31620   36.73670 9000.000
   266  685.24    3.364    7.04   85.0    1.9152    0.0279    2.65   62.00   14.20   31.48    0.5300   -1.31640   36.73660 9000.000
   268  684.26    3.376    6.99   85.0    1.9152    0.0280    2.67   62.00   14.20   31.48    0.5300   -1.31660   36.73640 9000.000
   270  683.27    3.388    6.93   84.0    1.9153    0.0280    2.69   62.00   14.10   31.49    0.5300   -1.31680   36.73610 9000.000
   272  682.32    3.399    6.91   83.0    1.9153    0.0281    2.71   62.00   14.00   31.49    0.5300   -1.31680   36.73580 9000.000
   274  681.20    3.413    6.76   83.0    1.9153    0.0281    2.74   62.00   13.80   31.49    0.5300   -1.31690   36.73560 9000.000
   276  679.94    3.428    6.55   84.0    1.9153    0.0282    2.77   62.00   13.70   31.49    0.5300   -1.31700   36.73540 9000.000
   278  678.70    3.443    6.46   85.0    1.9153    0.0282    2.80   62.00   13.50   31.49    0.5300   -1.31720   36.73520 9000.000
   280  677.49    3.458    6.42   85.0    1.9154    0.0283    2.82   62.00   13.30   31.51    0.5300   -1.31730   36.73500 9000.000
   282  676.31    3.472    6.36   84.0    1.8755    0.0277    2.85   62.00   13.00   31.52    0.5200   -1.31740   36.73470 9000.000
   284  675.22    3.485    6.26   84.0    1.8755    0.0278    2.87   62.00   12.80   31.52    0.5200   -1.31750   36.73450 9000.000
   286  674.30    3.496    6.23   84.0    1.8755    0.0278    2.89   62.00   12.60   31.52    0.5200   -1.31750   36.73430 9000.000
   288  673.57    3.505    6.28   83.0    1.8755    0.0278    2.91   63.00   12.40   31.52    0.5200   -1.31770   36.73420 9000.000
   290  672.83    3.514    6.36   81.0    1.8756    0.0279    2.92   63.00   12.30   31.53    0.5200   -1.31780   36.73410 9000.000
   292  671.93    3.525    6.38   80.0    1.9155    0.0285    2.94   64.00   12.10   31.53    0.5300   -1.31800   36.73380 9000.000
   294  671.03    3.536    6.40   78.0    1.9155    0.0285    2.96   64.00   12.10   31.53    0.5300   -1.31810   36.73360 9000.000
   296  670.08    3.548    6.40   77.0    1.9155    0.0286    2.99   65.00   12.00   31.53    0.5300   -1.31810   36.73330 9000.000
   298  669.14    3.559    6.33   76.0    1.9156    0.0286    3.01   65.00   12.00   31.54    0.5300   -1.31820   36.73310 9000.000
   300  668.39    3.569    6.30   76.0    1.9156    0.0287    3.02   66.00   12.00   31.54    0.5300   -1.31830   36.73300 9000.000
   302  667.81    3.576    6.28   76.0    1.9156    0.0287    3.04   66.00   12.10   31.54    0.5300   -1.31830   36.73290 9000.000
   304  667.26    3.583    6.21   76.0    1.9156    0.0287    3.05   67.00   12.30   31.54    0.5300   -1.31840   36.73270 9000.000
   306  666.56    3.591    6.06   76.0    1.9156    0.0287    3.07   67.00   12.40   31.55    0.5300   -1.31840   36.73250 9000.000
   308  665.77    3.601    6.05   75.0    1.9157    0.0288    3.08   67.00   12.60   31.56    0.5300   -1.31850   36.73230 9000.000
   310  664.85    3.612    6.14   72.0    1.9556    0.0294    3.11   67.00   12.80   31.56    0.5400   -1.31860   36.73200 9000.000
   312  663.81    3.625    6.14   69.0    1.9556    0.0295    3.13   67.00   13.00   31.56    0.5400   -1.31870   36.73170 9000.000
   314  662.76    3.638    6.09   68.0    1.9956    0.0301    3.15   67.00   13.20   31.57    0.5500   -1.31880   36.73160 9000.000
   316  661.83    3.650    6.06   67.0    1.9955    0.0302    3.18   68.00   13.40   31.56    0.5500   -1.31900   36.73130 9000.000
   318  661.02    3.660    6.07   67.0    1.9955    0.0302    3.20   68.00   13.50   31.56    0.5500   -1.31910   36.73100 9000.000
   320  660.13    3.671    5.99   66.0    1.9956    0.0302    3.22   68.00   13.60   31.57    0.5500   -1.31920   36.73070 9000.000
   322  659.25    3.682    5.85   66.0    1.9955    0.0303    3.24   69.00   13.60   31.56    0.5500   -1.31940   36.73050 9000.000
   324  658.42    3.692    5.85   66.0    2.0355    0.0309    3.26   69.00   13.60   31.57    0.5600   -1.31940   36.73040 9000.000
   326  657.67    3.701    5.87   66.0    2.0355    0.0310    3.28   70.00   13.60   31.57    0.5600   -1.31950   36.73020 9000.000
   328  656.94    3.711    5.92   66.0    2.0355    0.0310    3.29   70.00   13.50   31.57    0.5600   -1.31950   36.72990 9000.000
   330  656.18    3.720    5.93   66.0    2.0355    0.0310    3.31   71.00   13.40   31.57    0.5600   -1.31950   36.72960 9000.000
   332  655.41    3.730    5.82   68.0    2.0354    0.0311    3.33   72.00   13.30   31.56    0.5600   -1.31960   36.72930 9000.000
   334  654.58    3.740    5.73   70.0    2.0354    0.0311    3.35   72.00   13.10   31.56    0.5600   -1.31970   36.72910 9000.000
   336  653.77    3.750    5.70   71.0    1.9955    0.0305    3.37   73.00   13.00   31.56    0.5500   -1.31990   36.72890 9000.000
   338  652.96    3.760    5.63   71.0    1.9955    0.0306    3.39   73.00   12.80   31.56    0.5500   -1.32000   36.72870 9000.000
   340  652.25    3.769    5.63   70.0    1.9956    0.0306    3.41   73.00   12.70   31.57    0.5500   -1.32000   36.72860 9000.000
   342  651.59    3.777    5.65   68.0    1.9557    0.0300    3.42   73.00   12.60   31.57    0.5400   -1.32000   36.72840 9000.000
   344  650.92    3.786    5.59   67.0    1.9557    0.0300    3.44   73.00   12.50   31.57    0.5400   -1.32000   36.72810 9000.000
   346  650.12    3.796    5.46   67.0    1.9557    0.0301    3.46   73.00   12.40   31.58    0.5400   -1.32000   36.72780 9000.000
   348  649.10    3.809    5.38   67.0    1.9558    0.0301    3.48   72.00   12.30   31.59    0.5400   -1.32010   36.72760 9000.000
   350  648.07    3.822    5.39   66.0    1.9559    0.0302    3.51   72.00   12.30   31.60    0.5400   -1.32020   36.72740 9000.000
   352  647.11    3.834    5.42   66.0    1.9160    0.0296    3.53   71.00   12.20   31.60    0.5300   -1.32030   36.72720 9000.000
