36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20120307
Launch Time (UT)                  : 06:56:44
Burst Pressure (hPa)              : 9.08
Integrated O3 to end of data (DU) : 198.83
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : F1324511
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z18423
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.680
Flowrate Correction (%)           : 2.01
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.60    1.800   19.50   67.0    1.3710    0.0167    0.00   30.00    3.00   35.98    0.3900   36.75900   -1.30200 9000.000
     2  822.24    1.804   19.34   60.0    1.4115    0.0172    0.00   35.00    3.10   36.00    0.4000   36.75900   -1.30200 9000.000
     4  821.66    1.810   19.10   60.0    1.4518    0.0177    0.01   37.00    3.50   36.01    0.4100   36.75900   -1.30200 9000.000
     6  820.60    1.821   18.78   62.0    1.4518    0.0177    0.03   39.00    3.80   36.01    0.4100   36.75900   -1.30200 9000.000
     8  819.51    1.832   18.62   63.0    1.4518    0.0177    0.04   41.00    4.10   36.01    0.4100   36.75900   -1.30200 9000.000
    10  818.33    1.845   18.51   65.0    1.4518    0.0177    0.06   43.00    4.30   36.01    0.4100   36.75900   -1.30200 9000.000
    12  817.06    1.858   18.38   66.0    1.5324    0.0188    0.08   45.00    4.50   36.00    0.4300   36.75900   -1.30200 9000.000
    14  815.84    1.871   18.22   67.0    1.5324    0.0188    0.10   47.00    4.60   36.00    0.4300   36.75900   -1.30200 9000.000
    16  814.72    1.883   18.07   67.0    1.5728    0.0193    0.11   49.00    4.70   36.00    0.4400   36.75900   -1.30300 9000.000
    18  813.53    1.895   18.08   67.0    1.5728    0.0193    0.13   51.00    4.70   36.01    0.4400   36.75800   -1.30300 9000.000
    20  812.31    1.908   18.10   68.0    1.6132    0.0199    0.15   53.00    4.80   36.02    0.4500   36.75800   -1.30300 9000.000
    22  811.26    1.919   18.11   68.0    1.6132    0.0199    0.17   54.00    4.80   36.02    0.4500   36.75800   -1.30300 9000.000
    24  810.18    1.931   18.06   68.0    1.6536    0.0204    0.18   54.00    4.80   36.03    0.4600   36.75800   -1.30300 9000.000
    26  809.03    1.943   17.89   68.0    1.6536    0.0204    0.20   54.00    4.80   36.04    0.4600   36.75800   -1.30300 9000.000
    28  807.75    1.956   17.77   69.0    1.6940    0.0210    0.22   54.00    4.90   36.04    0.4700   36.75800   -1.30300 9000.000
    30  806.43    1.970   17.76   69.0    1.6940    0.0210    0.24   54.00    4.90   36.05    0.4700   36.75800   -1.30300 9000.000
    32  805.06    1.985   17.58   69.0    1.6941    0.0210    0.27   54.00    4.90   36.07    0.4700   36.75800   -1.30300 9000.000
    34  803.78    1.999   17.27   70.0    1.7345    0.0216    0.29   53.00    4.90   36.07    0.4800   36.75800   -1.30300 9000.000
    36  802.84    2.009   17.11   70.0    1.7345    0.0216    0.30   53.00    5.00   36.08    0.4800   36.75800   -1.30300 9000.000
    38  802.01    2.017   17.04   71.0    1.7345    0.0216    0.32   54.00    5.00   36.08    0.4800   36.75800   -1.30300 9000.000
    40  801.06    2.028   16.96   71.0    1.7346    0.0217    0.34   54.00    5.00   36.09    0.4800   36.75800   -1.30300 9000.000
    42  799.97    2.039   16.79   71.0    1.8153    0.0227    0.35   55.00    5.10   36.09    0.5000   36.75800   -1.30300 9000.000
    44  798.70    2.053   16.60   72.0    1.8153    0.0227    0.38   56.00    5.00   36.09    0.5000   36.75800   -1.30300 9000.000
    46  797.32    2.068   16.47   73.0    1.8556    0.0233    0.40   58.00    5.00   36.09    0.5100   36.75800   -1.30300 9000.000
    48  795.90    2.083   16.27   72.0    1.8959    0.0238    0.43   59.00    5.00   36.09    0.5200   36.75700   -1.30300 9000.000
    50  794.70    2.096   16.08   72.0    1.8960    0.0239    0.45   61.00    5.00   36.10    0.5200   36.75700   -1.30300 9000.000
    52  793.77    2.106   16.02   73.0    1.8960    0.0239    0.47   63.00    4.90   36.10    0.5200   36.75700   -1.30300 9000.000
    54  793.00    2.114   15.93   72.0    1.8960    0.0239    0.48   64.00    4.90   36.10    0.5200   36.75700   -1.30300 9000.000
    56  792.11    2.123   15.77   71.0    1.9364    0.0244    0.50   66.00    4.90   36.11    0.5300   36.75700   -1.30300 9000.000
    58  791.00    2.135   15.62   71.0    1.9768    0.0250    0.52   67.00    4.90   36.11    0.5400   36.75700   -1.30300 9000.000
    60  789.70    2.149   15.50   71.0    2.0172    0.0255    0.55   68.00    4.90   36.12    0.5500   36.75700   -1.30300 9000.000
    62  788.58    2.161   15.37   72.0    2.0172    0.0256    0.57   68.00    4.90   36.12    0.5500   36.75700   -1.30300 9000.000
    64  787.59    2.172   15.25   72.0    2.0576    0.0261    0.59   68.00    5.00   36.13    0.5600   36.75700   -1.30400 9000.000
    66  786.52    2.184   15.17   73.0    2.0576    0.0262    0.61   67.00    5.10   36.14    0.5600   36.75700   -1.30400 9000.000
    68  785.36    2.196   15.07   73.0    2.0576    0.0262    0.64   67.00    5.20   36.14    0.5600   36.75700   -1.30400 9000.000
    70  784.33    2.207   14.98   73.0    2.0980    0.0267    0.66   66.00    5.40   36.14    0.5700   36.75700   -1.30400 9000.000
    72  783.25    2.219   14.87   73.0    2.0981    0.0268    0.68   64.00    5.60   36.15    0.5700   36.75700   -1.30400 9000.000
    74  782.05    2.232   14.71   74.0    2.1385    0.0273    0.71   63.00    5.90   36.17    0.5800   36.75700   -1.30400 9000.000
    76  780.68    2.247   14.54   75.0    2.1385    0.0274    0.74   61.00    6.20   36.17    0.5800   36.75600   -1.30400 9000.000
    78  779.08    2.264   14.34   76.0    2.1386    0.0275    0.77   59.00    6.50   36.18    0.5800   36.75600   -1.30400 9000.000
    80  777.63    2.280   14.17   77.0    2.1387    0.0275    0.80   57.00    6.80   36.19    0.5800   36.75600   -1.30400 9000.000
    82  776.32    2.294   14.06   77.0    2.1792    0.0281    0.83   55.00    7.20   36.21    0.5900   36.75600   -1.30400 9000.000
    84  774.93    2.309   13.88   78.0    2.1792    0.0281    0.86   53.00    7.50   36.21    0.5900   36.75600   -1.30400 9000.000
    86  773.59    2.324   13.72   80.0    2.1791    0.0282    0.89   52.00    7.80   36.20    0.5900   36.75600   -1.30400 9000.000
    88  772.41    2.337   13.61   80.0    2.1791    0.0282    0.92   50.00    8.10   36.20    0.5900   36.75600   -1.30400 9000.000
    90  771.20    2.350   13.52   81.0    2.1791    0.0283    0.95   48.00    8.30   36.20    0.5900   36.75600   -1.30400 9000.000
    92  769.79    2.366   13.36   81.0    2.1790    0.0283    0.98   47.00    8.50   36.19    0.5900   36.75600   -1.30400 9000.000
    94  768.41    2.381   13.17   82.0    2.1790    0.0284    1.01   45.00    8.70   36.19    0.5900   36.75500   -1.30500 9000.000
    96  767.12    2.395   13.02   84.0    2.1790    0.0284    1.04   44.00    8.80   36.19    0.5900   36.75500   -1.30500 9000.000
    98  765.86    2.409   12.86   85.0    2.1790    0.0285    1.06   43.00    8.90   36.19    0.5900   36.75500   -1.30500 9000.000
   100  764.62    2.422   12.70   86.0    2.1791    0.0285    1.09   42.00    9.00   36.20    0.5900   36.75500   -1.30500 9000.000
   102  763.54    2.434   12.63   86.0    2.1790    0.0285    1.12   42.00    9.00   36.19    0.5900   36.75500   -1.30500 9000.000
   104  762.49    2.446   12.55   86.0    2.1790    0.0286    1.14   41.00    9.00   36.19    0.5900   36.75500   -1.30500 9000.000
