36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20120808
Launch Time (UT)                  : 07:38:16
Burst Pressure (hPa)              : 7.65
Integrated O3 to end of data (DU) : 218.80
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534390
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21099
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.40    1.800   18.50   73.0    1.9066    0.0231    0.00   70.00    2.50   34.15    0.5300   36.75900   -1.30200 9000.000
     2  824.10    1.814   17.97   64.0    1.9463    0.0236    0.02   20.00    1.70   34.16    0.5400   36.75900   -1.30200 9000.000
     4  822.82    1.827   17.76   60.0    1.9463    0.0237    0.05   18.00    1.80   34.16    0.5400   36.75900   -1.30200 9000.000
     6  821.65    1.839   17.59   62.0    1.9464    0.0237    0.07   19.00    2.00   34.17    0.5400   36.75900   -1.30200 9000.000
     8  820.46    1.851   17.44   65.0    1.9067    0.0232    0.09   18.00    2.20   34.17    0.5300   36.75900   -1.30200 9000.000
    10  819.08    1.866   17.17   67.0    1.9066    0.0233    0.12   18.00    2.30   34.16    0.5300   36.75900   -1.30200 9000.000
    12  817.54    1.882   16.85   69.0    1.9066    0.0233    0.15   17.00    2.30   34.16    0.5300   36.75900   -1.30200 9000.000
    14  816.06    1.897   16.64   71.0    1.8669    0.0229    0.17   16.00    2.30   34.16    0.5200   36.75900   -1.30200 9000.000
    16  814.65    1.912   16.57   73.0    1.8670    0.0229    0.20   15.00    2.20   34.17    0.5200   36.75900   -1.30200 9000.000
    18  813.37    1.926   16.49   74.0    1.8670    0.0230    0.22   13.00    2.10   34.17    0.5200   36.75900   -1.30200 9000.000
    20  812.14    1.939   16.33   74.0    1.8670    0.0230    0.24   11.00    1.90   34.17    0.5200   36.75900   -1.30200 9000.000
    22  810.83    1.952   16.20   75.0    1.8670    0.0230    0.27    9.00    1.70   34.17    0.5200   36.75900   -1.30200 9000.000
