36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20121211
Launch Time (UT)                  : 07:35:26
Burst Pressure (hPa)              : 7.69
Integrated O3 to end of data (DU) : 203.04
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534029
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21069
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.10    1.800   15.40   57.0    2.3767    0.0288    0.00   60.00   16.00   37.59    0.6100   36.75900   -1.30200 9000.000
     2  821.26    1.840   19.78   44.0    2.4193    0.0295    0.09 9000.00    3.00   37.61    0.6200   36.75900   -1.30200 9000.000
     4  819.77    1.855   19.57   46.0    2.4618    0.0300    0.12   26.00    2.00   37.62    0.6300   36.75900   -1.30200 9000.000
     6  818.52    1.869   19.41   48.0    2.4619    0.0301    0.15   27.00    2.70   37.63    0.6300   36.75900   -1.30200 9000.000
     8  817.40    1.880   19.28   49.0    2.4619    0.0301    0.18   28.00    2.90   37.63    0.6300   36.75900   -1.30200 9000.000
    10  816.51    1.890   19.19   50.0    2.4619    0.0302    0.20   28.00    3.20   37.63    0.6300   36.75900   -1.30200 9000.000
    12  815.63    1.899   19.11   51.0    2.5044    0.0307    0.22   29.00    3.40   37.64    0.6400   36.75900   -1.30200 9000.000
    14  814.71    1.909   19.09   51.0    2.5469    0.0313    0.24   29.00    3.60   37.65    0.6500   36.75900   -1.30200 9000.000
    16  813.68    1.920   18.99   52.0    2.5894    0.0318    0.27   29.00    3.70   37.65    0.6600   36.75900   -1.30200 9000.000
    18  812.48    1.932   18.82   54.0    2.6320    0.0324    0.30   29.00    3.80   37.67    0.6700   36.75900   -1.30200 9000.000
    20  811.28    1.945   18.68   56.0    2.6320    0.0324    0.33   29.00    3.90   37.67    0.6700   36.75900   -1.30200 9000.000
    22  810.15    1.957   18.58   56.0    2.6320    0.0325    0.36   29.00    4.00   37.67    0.6700   36.75900   -1.30300 9000.000
    24  809.07    1.969   18.54   54.0    2.6320    0.0325    0.39   29.00    4.10   37.67    0.6700   36.75900   -1.30300 9000.000
    26  807.95    1.980   18.44   52.0    2.6321    0.0326    0.42   29.00    4.10   37.68    0.6700   36.75900   -1.30300 9000.000
    28  806.80    1.993   18.30   53.0    2.6746    0.0332    0.45   29.00    4.10   37.69    0.6800   36.75900   -1.30300 9000.000
    30  805.64    2.005   18.15   56.0    2.6748    0.0332    0.48   29.00    4.20   37.71    0.6800   36.75900   -1.30300 9000.000
    32  804.55    2.016   18.05   55.0    2.7173    0.0338    0.51   29.00    4.20   37.71    0.6900   36.75900   -1.30300 9000.000
    34  803.45    2.028   17.98   55.0    2.7174    0.0338    0.54   31.00    4.30   37.73    0.6900   36.75900   -1.30300 9000.000
    36  802.37    2.040   17.84   56.0    2.7174    0.0339    0.56   32.00    4.30   37.73    0.6900   36.75900   -1.30300 9000.000
    38  801.40    2.050   17.71   57.0    2.7175    0.0339    0.59   34.00    4.40   37.74    0.6900   36.75900   -1.30300 9000.000
    40  800.35    2.061   17.58   58.0    2.7176    0.0340    0.62   36.00    4.50   37.75    0.6900   36.75900   -1.30300 9000.000
    42  799.25    2.073   17.52   57.0    2.7176    0.0340    0.65   39.00    4.60   37.75    0.6900   36.75800   -1.30300 9000.000
    44  798.23    2.084   17.47   57.0    2.7177    0.0340    0.67   42.00    4.70   37.76    0.6900   36.75800   -1.30300 9000.000
    46  797.38    2.093   17.38   58.0    2.7178    0.0341    0.70   45.00    4.80   37.77    0.6900   36.75800   -1.30300 9000.000
    48  796.61    2.101   17.29   58.0    2.7178    0.0341    0.72   48.00    4.90   37.77    0.6900   36.75800   -1.30300 9000.000
    50  795.66    2.112   17.17   58.0    2.7178    0.0342    0.74   50.00    5.00   37.77    0.6900   36.75800   -1.30400 9000.000
    52  794.56    2.123   17.08   59.0    2.7179    0.0342    0.77   53.00    5.10   37.78    0.6900   36.75800   -1.30400 9000.000
    54  793.54    2.134   16.97   60.0    2.7180    0.0343    0.80   55.00    5.10   37.79    0.6900   36.75800   -1.30300 9000.000
    56  792.54    2.145   16.84   61.0    2.7180    0.0343    0.83   57.00    5.20   37.79    0.6900   36.75800   -1.30400 9000.000
    58  791.48    2.157   16.71   62.0    2.7180    0.0343    0.86   58.00    5.20   37.80    0.6900   36.75800   -1.30400 9000.000
    60  790.33    2.169   16.56   63.0    2.7180    0.0344    0.89   59.00    5.20   37.80    0.6900   36.75800   -1.30400 9000.000
    62  789.24    2.181   16.43   64.0    2.7180    0.0344    0.92   60.00    5.20   37.80    0.6900   36.75800   -1.30400 9000.000
    64  788.37    2.190   16.39   63.0    2.7181    0.0345    0.94   60.00    5.20   37.81    0.6900   36.75800   -1.30400 9000.000
    66  787.51    2.199   16.32   63.0    2.7181    0.0345    0.97   60.00    5.20   37.81    0.6900   36.75700   -1.30400 9000.000
    68  786.60    2.209   16.25   63.0    2.7182    0.0346    0.99   60.00    5.10   37.82    0.6900   36.75700   -1.30400 9000.000
    70  785.73    2.219   16.23   63.0    2.7183    0.0346    1.01   59.00    5.10   37.83    0.6900   36.75700   -1.30400 9000.000
    72  784.68    2.230   16.14   64.0    2.7183    0.0346    1.04   58.00    5.10   37.83    0.6900   36.75700   -1.30400 9000.000
    74  783.72    2.240   16.07   64.0    2.7184    0.0347    1.07   57.00    5.00   37.84    0.6900   36.75700   -1.30400 9000.000
    76  782.92    2.249   15.97   64.0    2.7185    0.0347    1.09   56.00    5.00   37.85    0.6900   36.75700   -1.30400 9000.000
    78  782.03    2.259   15.78   65.0    2.7186    0.0348    1.12   54.00    5.00   37.86    0.6900   36.75700   -1.30400 9000.000
    80  781.02    2.270   15.61   66.0    2.7187    0.0348    1.14   52.00    5.00   37.87    0.6900   36.75700   -1.30400 9000.000
    82  780.01    2.281   15.55   65.0    2.7187    0.0349    1.17   51.00    5.00   37.87    0.6900   36.75700   -1.30400 9000.000
    84  778.99    2.292   15.48   65.0    2.7187    0.0349    1.20   49.00    5.00   37.88    0.6900   36.75700   -1.30400 9000.000
    86  777.95    2.303   15.45   62.0    2.7187    0.0349    1.23   47.00    5.00   37.88    0.6900   36.75700   -1.30400 9000.000
    88  777.04    2.313   15.46   58.0    2.7189    0.0350    1.25   45.00    5.00   37.90    0.6900   36.75700   -1.30400 9000.000
    90  776.14    2.323   15.42   56.0    2.7189    0.0350    1.28   44.00    5.00   37.90    0.6900   36.75700   -1.30400 9000.000
    92  775.35    2.332   15.42   54.0    2.7189    0.0351    1.30   42.00    5.00   37.90    0.6900   36.75700   -1.30400 9000.000
    94  774.69    2.339   15.45   52.0    2.7189    0.0351    1.32   41.00    5.10   37.90    0.6900   36.75700   -1.30400 9000.000
    96  773.95    2.347   15.42   51.0    2.7189    0.0351    1.34   40.00    5.10   37.90    0.6900   36.75600   -1.30500 9000.000
    98  773.23    2.355   15.30   51.0    2.7190    0.0352    1.36   39.00    5.20   37.91    0.6900   36.75600   -1.30500 9000.000
   100  772.42    2.364   15.18   52.0    2.7615    0.0358    1.38   38.00    5.20   37.91    0.7000   36.75600   -1.30500 9000.000
   102  771.59    2.373   15.16   51.0    2.7192    0.0352    1.40   38.00    5.30   37.93    0.6900   36.75600   -1.30500 9000.000
   104  770.89    2.381   15.17   50.0    2.7192    0.0353    1.42   38.00    5.40   37.93    0.6900   36.75600   -1.30500 9000.000
   106  770.17    2.389   15.10   50.0    2.7193    0.0353    1.44   38.00    5.50   37.94    0.6900   36.75600   -1.30500 9000.000
   108  769.51    2.396   15.02   49.0    2.7194    0.0353    1.46   38.00    5.60   37.95    0.6900   36.75600   -1.30500 9000.000
   110  768.82    2.404   14.91   50.0    2.7194    0.0354    1.48   38.00    5.70   37.95    0.6900   36.75600   -1.30500 9000.000
   112  767.91    2.414   14.77   50.0    2.7194    0.0354    1.51   38.00    5.80   37.96    0.6900   36.75600   -1.30500 9000.000
   114  766.96    2.424   14.70   51.0    2.7194    0.0355    1.53   38.00    5.90   37.96    0.6900   36.75600   -1.30500 9000.000
   116  766.03    2.434   14.63   51.0    2.7194    0.0355    1.56   38.00    6.00   37.96    0.6900   36.75600   -1.30500 9000.000
   118  765.06    2.445   14.49   52.0    2.7194    0.0355    1.59   38.00    6.00   37.96    0.6900   36.75600   -1.30600 9000.000
   120  764.22    2.454   14.39   52.0    2.7195    0.0356    1.61   38.00    6.10   37.97    0.6900   36.75600   -1.30600 9000.000
   122  763.54    2.462   14.33   52.0    2.7195    0.0356    1.63   38.00    6.20   37.97    0.6900   36.75600   -1.30600 9000.000
   124  762.79    2.470   14.23   53.0    2.7196    0.0357    1.65   38.00    6.30   37.98    0.6900   36.75600   -1.30600 9000.000
   126  762.03    2.478   14.16   52.0    2.7197    0.0357    1.67   37.00    6.30   37.99    0.6900   36.75600   -1.30600 9000.000
   128  761.26    2.487   14.14   51.0    2.7197    0.0357    1.69   37.00    6.40   37.99    0.6900   36.75600   -1.30600 9000.000
   130  760.53    2.495   14.12   51.0    2.7199    0.0358    1.71   36.00    6.40   38.01    0.6900   36.75500   -1.30600 9000.000
   132  759.79    2.503   14.06   51.0    2.7199    0.0358    1.73   35.00    6.50   38.01    0.6900   36.75500   -1.30600 9000.000
