36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20120613
Launch Time (UT)                  : 07:33:11
Burst Pressure (hPa)              : 9.02
Integrated O3 to end of data (DU) : 200.97
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534594
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z18430
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.750
Flowrate Correction (%)           : 1.60
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.20    1.800   15.90   81.0    2.3759    0.0288    0.00    0.00    0.00   31.34    0.6700   36.75900   -1.30200 9000.000
     2  823.92    1.813   15.65   75.0    2.4143    0.0293    0.03  198.00    0.60   31.35    0.6800   36.75900   -1.30200 9000.000
     4  822.68    1.826 9000.00   76.0    2.4526    0.0298    0.06  193.00    0.70   31.35    0.6900   36.75900   -1.30200 9000.000
     6  821.37    1.840   15.38   78.0    2.4527    0.0299    0.09  195.00    0.70   31.36    0.6900   36.75900   -1.30200 9000.000
     8  820.14    1.852   15.18   79.0    2.4527    0.0299    0.12  191.00    0.70   31.36    0.6900   36.75900   -1.30200 9000.000
    10  818.88    1.865   15.05   80.0    2.4527    0.0300    0.15  186.00    0.70   31.36    0.6900   36.75900   -1.30200 9000.000
    12  817.64    1.878   14.93   81.0    2.4144    0.0295    0.18  179.00    0.70   31.37    0.6800   36.75900   -1.30200 9000.000
    14  816.50    1.890   14.77   81.0    2.4144    0.0296    0.20  170.00    0.70   31.37    0.6800   36.75900   -1.30200 9000.000
    16  815.42    1.901   14.67   82.0    2.4528    0.0301    0.23  160.00    0.70   31.37    0.6900   36.75900   -1.30200 9000.000
    18  814.39    1.912   14.52   82.0    2.4528    0.0301    0.25  148.00    0.70   31.37    0.6900   36.75900   -1.30200 9000.000
    20  813.33    1.923   14.31   83.0    2.4528    0.0302    0.28  137.00    0.70   31.38    0.6900   36.75900   -1.30200 9000.000
    22  812.28    1.934   14.16   83.0    2.4912    0.0307    0.30  126.00    0.70   31.38    0.7000   36.75900   -1.30200 9000.000
    24  811.24    1.945   14.06   84.0    2.4528    0.0302    0.33  116.00    0.80   31.38    0.6900   36.75900   -1.30100 9000.000
    26  810.26    1.955   14.01   85.0    2.4529    0.0303    0.35  108.00    0.90   31.39    0.6900   36.75900   -1.30200 9000.000
    28  809.25    1.966   13.89   85.0    2.4912    0.0308    0.38  102.00    0.90   31.39    0.7000   36.75900   -1.30200 9000.000
    30  808.14    1.977   13.75   85.0    2.4912    0.0308    0.40   97.00    1.00   31.39    0.7000   36.75900   -1.30200 9000.000
    32  807.06    1.988   13.66   86.0    2.4912    0.0309    0.43   93.00    1.00   31.39    0.7000   36.75900   -1.30200 9000.000
    34  805.92    2.000   13.55   86.0    2.4912    0.0309    0.46   89.00    1.10   31.39    0.7000   36.75900   -1.30100 9000.000
    36  804.76    2.013   13.42   86.0    2.4913    0.0310    0.49   86.00    1.10   31.40    0.7000   36.75900   -1.30100 9000.000
    38  803.81    2.023   13.33   86.0    2.4913    0.0310    0.51   83.00    1.10   31.40    0.7000   36.75900   -1.30200 9000.000
    40  802.96    2.032   13.25   87.0    2.4914    0.0310    0.53   81.00    1.10   31.41    0.7000   36.75900   -1.30200 9000.000
    42  802.12    2.040   13.15   87.0    2.4531    0.0306    0.55   79.00    1.00   31.41    0.6900   36.75900   -1.30200 9000.000
    44  801.21    2.050   13.05   88.0    2.4532    0.0306    0.57   77.00    1.00   31.42    0.6900   36.75900   -1.30200 9000.000
    46  800.23    2.060   12.99   88.0    2.4532    0.0307    0.60   76.00    1.00   31.42    0.6900   36.75900   -1.30200 9000.000
    48  799.21    2.071   12.90   88.0    2.4532    0.0307    0.62   75.00    1.00   31.43    0.6900   36.75900   -1.30200 9000.000
    50  798.17    2.082   12.81   89.0    2.4532    0.0307    0.65   75.00    1.00   31.43    0.6900   36.75900   -1.30200 9000.000
    52  797.16    2.093   12.71   89.0    2.4532    0.0308    0.67   76.00    1.00   31.43    0.6900   36.75900   -1.30200 9000.000
    54  796.11    2.104   12.59   90.0    2.4532    0.0308    0.70   77.00    1.00   31.43    0.6900   36.75900   -1.30200 9000.000
    56  795.03    2.115   12.47   90.0    2.4532    0.0309    0.72   80.00    1.00   31.43    0.6900   36.75900   -1.30200 9000.000
    58  793.96    2.126   12.37   91.0    2.4532    0.0309    0.75   82.00    1.00   31.43    0.6900   36.75900   -1.30200 9000.000
    60  792.82    2.138   12.27   91.0    2.4916    0.0314    0.78   85.00    1.00   31.44    0.7000   36.75900   -1.30200 9000.000
    62  791.75    2.150   12.16   92.0    2.4916    0.0315    0.80   88.00    1.10   31.44    0.7000   36.75900   -1.30200 9000.000
    64  790.73    2.161   12.06   92.0    2.4916    0.0315    0.83   90.00    1.10   31.44    0.7000   36.75900   -1.30200 9000.000
    66  789.69    2.172   11.95   93.0    2.4917    0.0316    0.85   92.00    1.20   31.45    0.7000   36.75900   -1.30200 9000.000
    68  788.62    2.183   11.82   93.0    2.4534    0.0311    0.88   94.00    1.20   31.45    0.6900   36.75900   -1.30200 9000.000
    70  787.51    2.195   11.71   94.0    2.4534    0.0312    0.91   96.00    1.20   31.45    0.6900   36.75900   -1.30200 9000.000
    72  786.36    2.207   11.59   94.0    2.4534    0.0312    0.94   97.00    1.20   31.45    0.6900   36.75900   -1.30200 9000.000
    74  785.29    2.219   11.50   95.0    2.4534    0.0312    0.96   98.00    1.20   31.45    0.6900   36.75900   -1.30200 9000.000
    76  784.22    2.230   11.41   96.0    2.4534    0.0313    0.99   97.00    1.20   31.45    0.6900   36.75800   -1.30200 9000.000
    78  783.07    2.242   11.26   96.0    2.4534    0.0313    1.02   96.00    1.10   31.45    0.6900   36.75800   -1.30200 9000.000
    80  781.95    2.254   11.15   97.0    2.4535    0.0314    1.05   94.00    1.10   31.46    0.6900   36.75800   -1.30200 9000.000
    82  780.98    2.265   11.10   97.0    2.4535    0.0314    1.07   91.00    1.00   31.46    0.6900   36.75900   -1.30200 9000.000
    84  780.02    2.275   11.06   97.0    2.4535    0.0315    1.09   86.00    1.00   31.46    0.6900   36.75900   -1.30200 9000.000
    86  778.92    2.287   11.01   98.0    2.4151    0.0310    1.12   80.00    0.90   31.45    0.6800   36.75800   -1.30200 9000.000
    88  777.60    2.301   10.94   98.0    2.4151    0.0311    1.15   73.00    0.90   31.45    0.6800   36.75800   -1.30200 9000.000
    90  776.11    2.317   10.87   99.0    2.4151    0.0311    1.19   67.00    0.90   31.45    0.6800   36.75800   -1.30200 9000.000
    92  774.87    2.330   10.81   99.0    2.4150    0.0312    1.22   61.00    1.00   31.44    0.6800   36.75800   -1.30200 9000.000
    94  774.00    2.340   10.79   99.0    2.3766    0.0307    1.24   56.00    1.00   31.44    0.6700   36.75800   -1.30200 9000.000
    96  773.19    2.349   10.76   99.0    2.3766    0.0307    1.26   52.00    1.00   31.44    0.6700   36.75800   -1.30200 9000.000
    98  772.27    2.359   10.71   99.0    2.3766    0.0308    1.28   49.00    1.10   31.43    0.6700   36.75800   -1.30200 9000.000
   100  771.26    2.369   10.65   99.0    2.3766    0.0308    1.31   47.00    1.10   31.44    0.6700   36.75800   -1.30200 9000.000
   102  770.19    2.381   10.58   99.0    2.3766    0.0309    1.33   46.00    1.20   31.43    0.6700   36.75800   -1.30200 9000.000
   104  769.01    2.394   10.51   99.0    2.3766    0.0309    1.36   45.00    1.20   31.44    0.6700   36.75800   -1.30200 9000.000
   106  767.97    2.405   10.46   99.0    2.3766    0.0309    1.39   43.00    1.10   31.44    0.6700   36.75800   -1.30200 9000.000
   108  766.96    2.416   10.42   99.0    2.3766    0.0310    1.41   40.00    1.10   31.44    0.6700   36.75800   -1.30200 9000.000
   110  765.95    2.427   10.39   99.0    2.3766    0.0310    1.44   37.00    1.00   31.44    0.6700   36.75800   -1.30200 9000.000
   112  764.98    2.438   10.35   99.0    2.3766    0.0311    1.46   33.00    1.00   31.44    0.6700   36.75800   -1.30200 9000.000
   114  763.97    2.449   10.29   99.0    2.3766    0.0311    1.49   26.00    0.90   31.44    0.6700   36.75800   -1.30200 9000.000
   116  762.88    2.461   10.23   99.0    2.3766    0.0312    1.51   17.00    0.80   31.44    0.6700   36.75800   -1.30200 9000.000
   118  761.67    2.474   10.16   99.0    2.3383    0.0307    1.54    4.00    0.80   31.44    0.6600   36.75800   -1.30200 9000.000
   120  760.51    2.487   10.11   99.0    2.3384    0.0307    1.57  350.00    0.70   31.45    0.6600   36.75800   -1.30200 9000.000
   122  759.39    2.499   10.06   99.0    2.3384    0.0308    1.60  337.00    0.80   31.45    0.6600   36.75800   -1.30200 9000.000
   124  758.38    2.510   10.02   99.0    2.3385    0.0308    1.62  327.00    0.80   31.46    0.6600   36.75800   -1.30200 9000.000
   126  757.56    2.519   10.00   98.0    2.3768    0.0314    1.64  319.00    0.90   31.46    0.6700   36.75800   -1.30200 9000.000
   128  756.72    2.528    9.95   98.0    2.3768    0.0314    1.66  313.00    0.90   31.46    0.6700   36.75800   -1.30200 9000.000
   130  755.70    2.540    9.87   98.0    2.3768    0.0315    1.69  309.00    1.00   31.46    0.6700   36.75800   -1.30200 9000.000
   132  754.64    2.551    9.82   98.0    2.3768    0.0315    1.72  307.00    1.00   31.46    0.6700   36.75800   -1.30200 9000.000
   134  753.60    2.563    9.78   98.0    2.3768    0.0315    1.74  306.00    0.90   31.46    0.6700   36.75800   -1.30200 9000.000
   136  752.60    2.574    9.75   98.0    2.3769    0.0316    1.77  306.00    0.80   31.47    0.6700   36.75800   -1.30200 9000.000
   138  751.55    2.586    9.68   98.0    2.3769    0.0316    1.79  307.00    0.70   31.47    0.6700   36.75900   -1.30200 9000.000
   140  750.48    2.597    9.59   97.0    2.3769    0.0317    1.82  309.00    0.60   31.47    0.6700   36.75800   -1.30200 9000.000
   142  749.45    2.609    9.55   96.0    2.3769    0.0317    1.84    0.00    0.50   31.47    0.6700   36.75800   -1.30200 9000.000
   144  748.41    2.620    9.52   95.0    2.4153    0.0323    1.87    0.00    0.30   31.48    0.6800   36.75800   -1.30200 9000.000
   146  747.33    2.632    9.45   95.0    2.4153    0.0323    1.90    0.00    0.20   31.48    0.6800   36.75800   -1.30200 9000.000
   148  746.29    2.644    9.41   95.0    2.4154    0.0324    1.92    0.00    0.20   31.49    0.6800   36.75800   -1.30200 9000.000
   150  745.39    2.654    9.37   95.0    2.4155    0.0324    1.95    0.00    0.20   31.50    0.6800   36.75800   -1.30200 9000.000
   152  744.41    2.665    9.33   94.0    2.4155    0.0324    1.97    0.00    0.30   31.50    0.6800   36.75800   -1.30200 9000.000
   154  743.42    2.676    9.61   90.0    2.4155    0.0325    2.00    0.00    0.40   31.51    0.6800   36.75800   -1.30200 9000.000
