36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20121121
Launch Time (UT)                  : 07:11:33
Burst Pressure (hPa)              : 7.41
Integrated O3 to end of data (DU) : 219.47
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534590
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21057
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.10    1.800   18.90   75.0    2.0805    0.0252    0.00   90.00    2.50   37.39    0.5500   36.75900   -1.30200 9000.000
     2  823.45    1.807   19.51   60.0    2.0805    0.0253    0.01   41.00    2.80   37.39    0.5500   36.75900   -1.30200 9000.000
     4  822.32    1.819   19.63   60.0    2.0807    0.0253    0.04   38.00    3.10   37.41    0.5500   36.75900   -1.30200 9000.000
     6  820.98    1.833   19.46   60.0    2.0807    0.0253    0.06   41.00    3.50   37.41    0.5500   36.75900   -1.30200 9000.000
     8  819.72    1.846   19.16   61.0    2.0807    0.0254    0.09   42.00    3.90   37.42    0.5500   36.75900   -1.30200 9000.000
    10  818.56    1.858   18.91   62.0    2.0807    0.0254    0.11   43.00    4.20   37.42    0.5500   36.75900   -1.30200 9000.000
    12  817.27    1.872   18.79   64.0    2.0807    0.0255    0.14   44.00    4.50   37.42    0.5500   36.75900   -1.30200 9000.000
    14  815.81    1.887   18.69   65.0    2.0808    0.0255    0.17   45.00    4.80   37.43    0.5500   36.75900   -1.30200 9000.000
    16  814.31    1.903   18.45   66.0    2.0808    0.0256    0.20   46.00    5.10   37.43    0.5500   36.75900   -1.30200 9000.000
    18  812.90    1.918   18.19   66.0    2.0808    0.0256    0.22   47.00    5.30   37.43    0.5500   36.75900   -1.30200 9000.000
    20  811.57    1.932   18.13   66.0    2.1224    0.0262    0.25   47.00    5.40   37.43    0.5600   36.75900   -1.30300 9000.000
    22  810.21    1.946   18.06   67.0    2.1224    0.0262    0.28   48.00    5.60   37.43    0.5600   36.75800   -1.30300 9000.000
    24  808.90    1.960   17.94   68.0    2.1224    0.0262    0.31   48.00    5.70   37.43    0.5600   36.75800   -1.30300 9000.000
    26  807.69    1.973   17.90   68.0    2.1223    0.0263    0.33   48.00    5.70   37.42    0.5600   36.75800   -1.30300 9000.000
