36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990519
Launch Time (UT)                  : 08:09:00
Burst Pressure (hPa)              : 5.37
Integrated O3 to end of data (DU) : 248.96
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827253915
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0924
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.900
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.71    1.800   17.40   70.0    1.4570    0.0177    0.00 9000.00 9000.00   29.47    0.4500 9000.00000 9000.00000 9000.000
    10  817.77    1.852   16.50   74.0    1.4570    0.0178    0.07 9000.00 9000.00   29.47    0.4500 9000.00000 9000.00000 9000.000
    20  814.10    1.890   16.00   73.0    1.5636    0.0192    0.12 9000.00 9000.00   29.47    0.4800 9000.00000 9000.00000 9000.000
    30  809.55    1.938   15.40   78.0    1.5992    0.0198    0.19 9000.00 9000.00   29.47    0.4900 9000.00000 9000.00000 9000.000
    40  805.05    1.985   14.90   80.0    1.5992    0.0199    0.26 9000.00 9000.00   29.48    0.4900 9000.00000 9000.00000 9000.000
    50  801.21    2.025   14.40   80.0    1.5992    0.0200    0.32 9000.00 9000.00   29.48    0.4900 9000.00000 9000.00000 9000.000
    60  796.98    2.070   14.00   79.0    1.7064    0.0214    0.39 9000.00 9000.00   29.58    0.5200 9000.00000 9000.00000 9000.000
    70  793.01    2.112   13.60   80.0    1.7774    0.0224    0.46 9000.00 9000.00   29.58    0.5400 9000.00000 9000.00000 9000.000
    80  789.56    2.149   13.20   81.0    1.8131    0.0230    0.52 9000.00 9000.00   29.58    0.5500 9000.00000 9000.00000 9000.000
    90  785.72    2.190   13.00   83.0    1.8486    0.0235    0.59 9000.00 9000.00   29.58    0.5600 9000.00000 9000.00000 9000.000
   100  781.95    2.231   12.60   85.0    1.8487    0.0236    0.66 9000.00 9000.00   29.59    0.5600 9000.00000 9000.00000 9000.000
   110  779.04    2.262   12.20   85.0    1.8848    0.0242    0.72 9000.00 9000.00   29.69    0.5700 9000.00000 9000.00000 9000.000
   120  775.62    2.299   11.90   86.0    1.9204    0.0248    0.79 9000.00 9000.00   29.69    0.5800 9000.00000 9000.00000 9000.000
   130  772.01    2.338   11.70   88.0    1.8848    0.0244    0.86 9000.00 9000.00   29.69    0.5700 9000.00000 9000.00000 9000.000
   140  767.53    2.387   11.20   90.0    1.9204    0.0250    0.94 9000.00 9000.00   29.69    0.5800 9000.00000 9000.00000 9000.000
   150  763.49    2.431   11.00   90.0    1.9204    0.0252    1.02 9000.00 9000.00   29.69    0.5800 9000.00000 9000.00000 9000.000
   160  759.07    2.480   10.80   90.0    1.8855    0.0248    1.11 9000.00 9000.00   29.80    0.5700 9000.00000 9000.00000 9000.000
   170  754.61    2.529   10.80   89.0    1.8855    0.0250    1.20 9000.00 9000.00   29.80    0.5700 9000.00000 9000.00000 9000.000
   180  750.03    2.580   10.80   88.0    1.8855    0.0251    1.29 9000.00 9000.00   29.80    0.5700 9000.00000 9000.00000 9000.000
   190  746.27    2.622   10.80   84.0    1.9211    0.0257    1.36 9000.00 9000.00   29.80    0.5800 9000.00000 9000.00000 9000.000
   200  742.83    2.660   11.30   57.0    2.0996    0.0283    1.44 9000.00 9000.00   29.90    0.6300 9000.00000 9000.00000 9000.000
   210  739.25    2.701   11.60   50.0    2.4200    0.0327    1.52 9000.00 9000.00   29.90    0.7200 9000.00000 9000.00000 9000.000
   220  735.98    2.738   11.60   45.0    2.6336    0.0358    1.61 9000.00 9000.00   29.91    0.7800 9000.00000 9000.00000 9000.000
   230  732.45    2.778   11.80   41.0    2.7758    0.0379    1.71 9000.00 9000.00   29.91    0.8200 9000.00000 9000.00000 9000.000
   240  728.88    2.819   12.20   38.0    2.8124    0.0386    1.82 9000.00 9000.00   30.01    0.8300 9000.00000 9000.00000 9000.000
   250  725.27    2.861   12.60   36.0    2.8836    0.0398    1.93 9000.00 9000.00   30.01    0.8500 9000.00000 9000.00000 9000.000
   260  721.42    2.905   12.80   36.0    2.8836    0.0400    2.06 9000.00 9000.00   30.01    0.8500 9000.00000 9000.00000 9000.000
