36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990623
Launch Time (UT)                  : 07:38:00
Burst Pressure (hPa)              : 6.30
Integrated O3 to end of data (DU) : 243.26
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251404
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0914
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.500
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.82    1.800   15.20   70.0    1.9992    0.0242    0.00 9000.00 9000.00   29.87    0.6200 9000.00000 9000.00000 9000.000
    10  820.16    1.858   14.10   74.0    1.9647    0.0240    0.11 9000.00 9000.00   29.97    0.6100 9000.00000 9000.00000 9000.000
    20  814.69    1.915   13.40   78.0    1.9999    0.0245    0.21 9000.00 9000.00   29.97    0.6200 9000.00000 9000.00000 9000.000
    30  810.26    1.961   12.80   80.0    2.0700    0.0255    0.30 9000.00 9000.00   29.97    0.6400 9000.00000 9000.00000 9000.000
    40  804.87    2.017   12.30   83.0    2.0700    0.0257    0.41 9000.00 9000.00   29.98    0.6400 9000.00000 9000.00000 9000.000
    50  799.82    2.070   11.80   85.0    2.0700    0.0259    0.51 9000.00 9000.00   29.98    0.6400 9000.00000 9000.00000 9000.000
    60  794.93    2.121   11.40   87.0    2.1052    0.0265    0.61 9000.00 9000.00   29.98    0.6500 9000.00000 9000.00000 9000.000
    70  789.86    2.175   10.80   89.0    2.1052    0.0267    0.72 9000.00 9000.00   29.98    0.6500 9000.00000 9000.00000 9000.000
    80  784.42    2.232   10.60   89.0    2.1052    0.0268    0.83 9000.00 9000.00   29.98    0.6500 9000.00000 9000.00000 9000.000
    90  779.35    2.286   10.50   89.0    2.1755    0.0279    0.94 9000.00 9000.00   29.99    0.6700 9000.00000 9000.00000 9000.000
   100  774.53    2.338   10.10   91.0    2.1755    0.0281    1.05 9000.00 9000.00   29.99    0.6700 9000.00000 9000.00000 9000.000
   110  769.03    2.398    9.60   94.0    2.1755    0.0283    1.17 9000.00 9000.00   29.99    0.6700 9000.00000 9000.00000 9000.000
