36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990127
Launch Time (UT)                  : 07:42:00
Burst Pressure (hPa)              : 5.19
Integrated O3 to end of data (DU) : 233.19
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827351505
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0943
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.000
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.25    1.800   18.80   43.0    2.5347    0.0309    0.00 9000.00 9000.00   29.77    0.7500 9000.00000 9000.00000 9000.000
    10  815.75    1.847   17.10   48.0    2.6060    0.0319    0.11 9000.00 9000.00   29.77    0.7700 9000.00000 9000.00000 9000.000
    20  812.10    1.885   16.70   50.0    2.6426    0.0325    0.20 9000.00 9000.00   29.87    0.7800 9000.00000 9000.00000 9000.000
    30  808.31    1.925   16.30   51.0    2.6426    0.0327    0.30 9000.00 9000.00   29.87    0.7800 9000.00000 9000.00000 9000.000
    40  804.48    1.965   15.90   52.0    2.6784    0.0333    0.40 9000.00 9000.00   29.88    0.7900 9000.00000 9000.00000 9000.000
    50  800.43    2.008   15.50   53.0    2.6793    0.0335    0.51 9000.00 9000.00   29.98    0.7900 9000.00000 9000.00000 9000.000
    60  796.21    2.053   15.10   55.0    2.6793    0.0337    0.62 9000.00 9000.00   29.98    0.7900 9000.00000 9000.00000 9000.000
    70  790.82    2.111   14.70   56.0    2.6793    0.0339    0.76 9000.00 9000.00   29.98    0.7900 9000.00000 9000.00000 9000.000
    80  786.72    2.155   14.40   57.0    2.6802    0.0341    0.87 9000.00 9000.00   30.08    0.7900 9000.00000 9000.00000 9000.000
    90  782.42    2.201   13.90   58.0    2.6803    0.0343    0.99 9000.00 9000.00   30.09    0.7900 9000.00000 9000.00000 9000.000
   100  778.12    2.247   13.50   59.0    2.6803    0.0344    1.11 9000.00 9000.00   30.09    0.7900 9000.00000 9000.00000 9000.000
   110  774.42    2.288   13.30   59.0    2.6803    0.0346    1.21 9000.00 9000.00   30.09    0.7900 9000.00000 9000.00000 9000.000
   120  770.78    2.327   12.90   60.0    2.6803    0.0348    1.31 9000.00 9000.00   30.09    0.7900 9000.00000 9000.00000 9000.000
   130  765.51    2.385   12.40   62.0    2.6454    0.0346    1.45 9000.00 9000.00   30.19    0.7800 9000.00000 9000.00000 9000.000
   140  759.95    2.446   11.90   63.0    2.6455    0.0348    1.60 9000.00 9000.00   30.20    0.7800 9000.00000 9000.00000 9000.000
   150  755.20    2.499   12.40   51.0    2.6455    0.0350    1.73 9000.00 9000.00   30.20    0.7800 9000.00000 9000.00000 9000.000
   160  750.63    2.550   12.60   42.0    2.6813    0.0357    1.86 9000.00 9000.00   30.20    0.7900 9000.00000 9000.00000 9000.000
   170  746.27    2.598   12.30   41.0    2.7528    0.0369    1.99 9000.00 9000.00   30.20    0.8100 9000.00000 9000.00000 9000.000
   180  741.46    2.653   12.10   33.0    2.7894    0.0376    2.13 9000.00 9000.00   30.30    0.8200 9000.00000 9000.00000 9000.000
   190  736.48    2.709   12.20   26.0    2.8610    0.0388    2.28 9000.00 9000.00   30.31    0.8400 9000.00000 9000.00000 9000.000
   200  732.43    2.755   12.20   21.0    2.9326    0.0400    2.41 9000.00 9000.00   30.31    0.8600 9000.00000 9000.00000 9000.000
   210  728.72    2.798   12.00   20.0    2.9683    0.0407    2.52 9000.00 9000.00   30.31    0.8700 9000.00000 9000.00000 9000.000
   220  725.05    2.840   11.90   18.0    3.0041    0.0414    2.64 9000.00 9000.00   30.31    0.8800 9000.00000 9000.00000 9000.000
   230  720.66    2.891   12.10   16.0    2.9693    0.0412    2.79 9000.00 9000.00   30.41    0.8700 9000.00000 9000.00000 9000.000
   240  716.51    2.939   11.90   17.0    2.9694    0.0414    2.92 9000.00 9000.00   30.42    0.8700 9000.00000 9000.00000 9000.000
   250  712.77    2.983   11.70   15.0    2.9694    0.0417    3.04 9000.00 9000.00   30.42    0.8700 9000.00000 9000.00000 9000.000
   260  708.92    3.028   11.40   20.0    2.9337    0.0414    3.17 9000.00 9000.00   30.42    0.8600 9000.00000 9000.00000 9000.000
   270  705.43    3.069   10.90   25.0    2.7905    0.0396    3.28 9000.00 9000.00   30.42    0.8200 9000.00000 9000.00000 9000.000
   280  702.17    3.107   10.60   26.0    2.6483    0.0377    3.38 9000.00 9000.00   30.52    0.7800 9000.00000 9000.00000 9000.000
   290  698.59    3.150   10.20   26.0    2.5409    0.0364    3.49 9000.00 9000.00   30.52    0.7500 9000.00000 9000.00000 9000.000
   300  695.05    3.192    9.90   27.0    2.4336    0.0350    3.59 9000.00 9000.00   30.53    0.7200 9000.00000 9000.00000 9000.000
   310  691.86    3.230    9.60   27.0    2.3979    0.0347    3.67 9000.00 9000.00   30.53    0.7100 9000.00000 9000.00000 9000.000
   320  688.32    3.273    9.30   28.0    2.3263    0.0338    3.77 9000.00 9000.00   30.53    0.6900 9000.00000 9000.00000 9000.000
   330  684.96    3.313    8.90   29.0    2.2554    0.0329    3.86 9000.00 9000.00   30.63    0.6700 9000.00000 9000.00000 9000.000
   340  680.79    3.364    8.50   31.0    2.1480    0.0316    3.96 9000.00 9000.00   30.63    0.6400 9000.00000 9000.00000 9000.000
   350  676.57    3.415    8.00   34.0    2.0049    0.0296    4.07 9000.00 9000.00   30.64    0.6000 9000.00000 9000.00000 9000.000
   360  673.36    3.454    7.70   34.0    1.9333    0.0287    4.14 9000.00 9000.00   30.64    0.5800 9000.00000 9000.00000 9000.000
   370  669.80    3.498    7.30   35.0    1.9333    0.0289    4.22 9000.00 9000.00   30.64    0.5800 9000.00000 9000.00000 9000.000
   380  665.96    3.545    6.80   35.0    1.9339    0.0290    4.31 9000.00 9000.00   30.74    0.5800 9000.00000 9000.00000 9000.000
   390  662.23    3.591    6.40   35.0    1.9697    0.0297    4.40 9000.00 9000.00   30.74    0.5900 9000.00000 9000.00000 9000.000
   400  658.86    3.633    6.10   35.0    2.0055    0.0304    4.48 9000.00 9000.00   30.74    0.6000 9000.00000 9000.00000 9000.000
   410  655.38    3.676    5.70   35.0    2.0772    0.0317    4.56 9000.00 9000.00   30.75    0.6200 9000.00000 9000.00000 9000.000
   420  651.88    3.720    5.20   36.0    2.0772    0.0319    4.65 9000.00 9000.00   30.75    0.6200 9000.00000 9000.00000 9000.000
   430  649.21    3.754    5.00   36.0    2.1131    0.0325    4.72 9000.00 9000.00   30.75    0.6300 9000.00000 9000.00000 9000.000
   440  646.24    3.791    4.60   36.0    2.1131    0.0327    4.79 9000.00 9000.00   30.75    0.6300 9000.00000 9000.00000 9000.000
   450  642.74    3.835    4.40   31.0    2.1854    0.0340    4.89 9000.00 9000.00   30.85    0.6500 9000.00000 9000.00000 9000.000
   460  640.01    3.870    4.30   29.0    2.2930    0.0358    4.96 9000.00 9000.00   30.86    0.6800 9000.00000 9000.00000 9000.000
   470  637.25    3.905    4.10   31.0    2.3288    0.0365    5.04 9000.00 9000.00   30.86    0.6900 9000.00000 9000.00000 9000.000
   480  634.45    3.941    3.90   31.0    2.3288    0.0367    5.12 9000.00 9000.00   30.86    0.6900 9000.00000 9000.00000 9000.000
   490  631.13    3.983    3.70   28.0    2.3647    0.0375    5.22 9000.00 9000.00   30.86    0.7000 9000.00000 9000.00000 9000.000
   500  627.19    4.034    3.50   28.0    2.4363    0.0388    5.34 9000.00 9000.00   30.86    0.7200 9000.00000 9000.00000 9000.000
   510  624.10    4.074    3.20   28.0    2.4721    0.0396    5.43 9000.00 9000.00   30.86    0.7300 9000.00000 9000.00000 9000.000
   520  621.60    4.107    3.00   28.0    2.5080    0.0403    5.51 9000.00 9000.00   30.87    0.7400 9000.00000 9000.00000 9000.000
   530  618.34    4.149    2.80   27.0    2.4722    0.0400    5.61 9000.00 9000.00   30.87    0.7300 9000.00000 9000.00000 9000.000
   540  615.66    4.184    2.70   23.0    2.4364    0.0396    5.70 9000.00 9000.00   30.87    0.7200 9000.00000 9000.00000 9000.000
   550  612.53    4.225    2.40   22.0    2.2938    0.0374    5.79 9000.00 9000.00   30.97    0.6800 9000.00000 9000.00000 9000.000
   560  609.45    4.266    2.10   22.0    2.2221    0.0365    5.88 9000.00 9000.00   30.97    0.6600 9000.00000 9000.00000 9000.000
   570  606.38    4.307    1.80   22.0    2.1504    0.0355    5.97 9000.00 9000.00   30.97    0.6400 9000.00000 9000.00000 9000.000
   580  603.75    4.342    1.60   22.0    2.1864    0.0362    6.05 9000.00 9000.00   30.98    0.6500 9000.00000 9000.00000 9000.000
   590  600.29    4.388    1.40   23.0    2.2222    0.0370    6.15 9000.00 9000.00   30.98    0.6600 9000.00000 9000.00000 9000.000
   600  597.41    4.427    1.10   24.0    2.2580    0.0378    6.23 9000.00 9000.00   30.98    0.6700 9000.00000 9000.00000 9000.000
   610  594.00    4.473    0.80   24.0    2.2580    0.0380    6.33 9000.00 9000.00   30.98    0.6700 9000.00000 9000.00000 9000.000
   620  591.49    4.507    0.80   21.0    2.3297    0.0394    6.41 9000.00 9000.00   30.98    0.6900 9000.00000 9000.00000 9000.000
   630  589.11    4.539    0.90   15.0    2.4731    0.0420    6.49 9000.00 9000.00   30.98    0.7300 9000.00000 9000.00000 9000.000
   640  586.56    4.574    1.00   12.0    2.5807    0.0440    6.57 9000.00 9000.00   30.99    0.7600 9000.00000 9000.00000 9000.000
   650  583.94    4.610    0.90   16.0    2.6166    0.0448    6.66 9000.00 9000.00   30.99    0.7700 9000.00000 9000.00000 9000.000
   660  581.33    4.646    0.50   19.0    2.5091    0.0432    6.75 9000.00 9000.00   30.99    0.7400 9000.00000 9000.00000 9000.000
   670  578.22    4.689    0.10   23.0    2.3306    0.0403    6.86 9000.00 9000.00   31.09    0.6900 9000.00000 9000.00000 9000.000
   680  575.19    4.731   -0.10   23.0    2.1513    0.0374    6.95 9000.00 9000.00   31.09    0.6400 9000.00000 9000.00000 9000.000
   690  571.92    4.776   -0.30   20.0    2.0437    0.0357    7.04 9000.00 9000.00   31.09    0.6100 9000.00000 9000.00000 9000.000
   700  568.91    4.819   -0.50   17.0    2.0796    0.0366    7.13 9000.00 9000.00   31.10    0.6200 9000.00000 9000.00000 9000.000
   710  565.79    4.862   -0.80   17.0    2.1514    0.0380    7.22 9000.00 9000.00   31.10    0.6400 9000.00000 9000.00000 9000.000
   720  562.66    4.907   -1.00   16.0    2.2948    0.0408    7.32 9000.00 9000.00   31.10    0.6800 9000.00000 9000.00000 9000.000
   730  558.81    4.961   -1.40   16.0    2.3665    0.0423    7.45 9000.00 9000.00   31.10    0.7000 9000.00000 9000.00000 9000.000
   740  555.16    5.014   -1.80   17.0    2.4382    0.0439    7.57 9000.00 9000.00   31.10    0.7200 9000.00000 9000.00000 9000.000
   750  551.18    5.071   -2.20   18.0    2.5100    0.0455    7.71 9000.00 9000.00   31.11    0.7400 9000.00000 9000.00000 9000.000
   760  548.28    5.113   -2.40   16.0    2.5809    0.0471    7.82 9000.00 9000.00   31.01    0.7600 9000.00000 9000.00000 9000.000
   770  545.71    5.150   -2.60   16.0    2.6526    0.0486    7.91 9000.00 9000.00   31.01    0.7800 9000.00000 9000.00000 9000.000
   780  543.43    5.183   -2.80   15.0    2.7243    0.0501    8.00 9000.00 9000.00   31.01    0.8000 9000.00000 9000.00000 9000.000
   790  540.79    5.221   -3.10   14.0    2.7959    0.0517    8.11 9000.00 9000.00   31.01    0.8200 9000.00000 9000.00000 9000.000
   800  538.32    5.258   -3.30   12.0    2.9036    0.0539    8.21 9000.00 9000.00   31.02    0.8500 9000.00000 9000.00000 9000.000
   810  535.80    5.295   -3.30   10.0    2.9394    0.0549    8.32 9000.00 9000.00   31.02    0.8600 9000.00000 9000.00000 9000.000
   820  533.24    5.332   -3.40    8.0    2.7960    0.0524    8.43 9000.00 9000.00   31.02    0.8200 9000.00000 9000.00000 9000.000
   830  530.67    5.371   -3.60    5.0    2.7602    0.0520    8.53 9000.00 9000.00   31.02    0.8100 9000.00000 9000.00000 9000.000
   840  527.83    5.413   -3.60    3.0    2.7244    0.0516    8.65 9000.00 9000.00   31.02    0.8000 9000.00000 9000.00000 9000.000
   850  524.32    5.466   -3.80    2.0    2.6885    0.0513    8.79 9000.00 9000.00   31.02    0.7900 9000.00000 9000.00000 9000.000
   860  521.27    5.512   -4.10    2.0    2.6528    0.0509    8.92 9000.00 9000.00   31.03    0.7800 9000.00000 9000.00000 9000.000
   870  518.17    5.558   -4.40    2.0    2.6528    0.0512    9.04 9000.00 9000.00   31.03    0.7800 9000.00000 9000.00000 9000.000
   880  514.67    5.612   -4.90    3.0    2.6169    0.0508    9.18 9000.00 9000.00   31.03    0.7700 9000.00000 9000.00000 9000.000
   890  511.87    5.655   -5.00    2.0    2.5811    0.0504    9.29 9000.00 9000.00   31.03    0.7600 9000.00000 9000.00000 9000.000
   900  509.38    5.693   -5.20    3.0    2.5811    0.0507    9.39 9000.00 9000.00   31.03    0.7600 9000.00000 9000.00000 9000.000
   910  506.61    5.736   -5.50    1.0    2.5452    0.0502    9.50 9000.00 9000.00   31.04    0.7500 9000.00000 9000.00000 9000.000
   920  504.14    5.774   -5.60    1.0    2.5452    0.0505    9.60 9000.00 9000.00   31.04    0.7500 9000.00000 9000.00000 9000.000
   930  501.54    5.814   -5.80    1.0    2.5094    0.0500    9.71 9000.00 9000.00   31.04    0.7400 9000.00000 9000.00000 9000.000
   940  498.89    5.856   -6.00    1.0    2.4735    0.0496    9.81 9000.00 9000.00   31.04    0.7300 9000.00000 9000.00000 9000.000
   950  496.51    5.893   -6.10    1.0    2.4370    0.0491    9.90 9000.00 9000.00   30.94    0.7200 9000.00000 9000.00000 9000.000
   960  493.54    5.940   -6.30    2.0    2.4371    0.0494   10.02 9000.00 9000.00   30.95    0.7200 9000.00000 9000.00000 9000.000
