36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990602
Launch Time (UT)                  : 08:22:00
Burst Pressure (hPa)              : 9.49
Integrated O3 to end of data (DU) : 219.34
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251303
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0919
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.800
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  813.73    1.800   15.60   57.0    1.4674    0.0180    0.00 9000.00 9000.00   29.47    0.4500 9000.00000 9000.00000 9000.000
    10  809.02    1.849   15.20   59.0    1.4674    0.0181    0.07 9000.00 9000.00   29.47    0.4500 9000.00000 9000.00000 9000.000
    20  804.12    1.901   14.70   61.0    1.4678    0.0183    0.14 9000.00 9000.00   29.58    0.4500 9000.00000 9000.00000 9000.000
    30  799.22    1.952   14.00   63.0    1.5045    0.0188    0.21 9000.00 9000.00   29.58    0.4600 9000.00000 9000.00000 9000.000
    40  793.95    2.008   13.50   65.0    1.5045    0.0189    0.29 9000.00 9000.00   29.58    0.4600 9000.00000 9000.00000 9000.000
    50  788.07    2.071   12.80   67.0    1.4678    0.0186    0.38 9000.00 9000.00   29.58    0.4500 9000.00000 9000.00000 9000.000
    60  782.15    2.134   12.20   70.0    1.4684    0.0188    0.46 9000.00 9000.00   29.69    0.4500 9000.00000 9000.00000 9000.000
    70  776.00    2.200   11.60   71.0    1.4684    0.0189    0.55 9000.00 9000.00   29.69    0.4500 9000.00000 9000.00000 9000.000
    80  769.97    2.266   11.00   73.0    1.4684    0.0191    0.64 9000.00 9000.00   29.69    0.4500 9000.00000 9000.00000 9000.000
    90  763.60    2.335   10.30   77.0    1.4684    0.0192    0.74 9000.00 9000.00   29.69    0.4500 9000.00000 9000.00000 9000.000
   100  758.61    2.390    9.80   79.0    1.4684    0.0194    0.82 9000.00 9000.00   29.70    0.4500 9000.00000 9000.00000 9000.000
   110  752.69    2.455    9.20   81.0    1.4684    0.0195    0.91 9000.00 9000.00   29.70    0.4500 9000.00000 9000.00000 9000.000
   120  746.79    2.520    8.70   84.0    1.4689    0.0197    1.00 9000.00 9000.00   29.80    0.4500 9000.00000 9000.00000 9000.000
   130  741.19    2.582    8.00   88.0    1.4322    0.0193    1.09 9000.00 9000.00   29.80    0.4400 9000.00000 9000.00000 9000.000
   140  735.46    2.646    7.40   90.0    1.4322    0.0195    1.17 9000.00 9000.00   29.81    0.4400 9000.00000 9000.00000 9000.000
   150  730.28    2.705    6.90   89.0    1.3956    0.0191    1.25 9000.00 9000.00   29.81    0.4300 9000.00000 9000.00000 9000.000
   160  725.99    2.753    6.80   87.0    1.3956    0.0192    1.32 9000.00 9000.00   29.81    0.4300 9000.00000 9000.00000 9000.000
   170  721.14    2.808    7.00   80.0    1.3956    0.0194    1.39 9000.00 9000.00   29.81    0.4300 9000.00000 9000.00000 9000.000
   180  715.79    2.870    6.90   79.0    1.3956    0.0195    1.47 9000.00 9000.00   29.82    0.4300 9000.00000 9000.00000 9000.000
   190  710.88    2.926    6.70   78.0    1.3589    0.0191    1.55 9000.00 9000.00   29.82    0.4200 9000.00000 9000.00000 9000.000
   200  706.18    2.981    6.40   79.0    1.3589    0.0192    1.62 9000.00 9000.00   29.82    0.4200 9000.00000 9000.00000 9000.000
   210  701.08    3.040    6.20   80.0    1.3221    0.0189    1.70 9000.00 9000.00   29.82    0.4100 9000.00000 9000.00000 9000.000
   220  696.15    3.098    6.10   76.0    1.3221    0.0190    1.77 9000.00 9000.00   29.83    0.4100 9000.00000 9000.00000 9000.000
   230  691.37    3.155    5.90   74.0    1.3221    0.0191    1.84 9000.00 9000.00   29.83    0.4100 9000.00000 9000.00000 9000.000
   240  686.47    3.213    5.60   74.0    1.3226    0.0193    1.92 9000.00 9000.00   29.93    0.4100 9000.00000 9000.00000 9000.000
   250  682.09    3.266    5.20   77.0    1.3594    0.0199    1.98 9000.00 9000.00   29.93    0.4200 9000.00000 9000.00000 9000.000
   260  677.64    3.319    4.90   78.0    1.3226    0.0195    2.05 9000.00 9000.00   29.94    0.4100 9000.00000 9000.00000 9000.000
   270  673.45    3.370    4.90   76.0    1.3594    0.0202    2.12 9000.00 9000.00   29.94    0.4200 9000.00000 9000.00000 9000.000
   280  669.59    3.417    4.70   75.0    1.3594    0.0203    2.18 9000.00 9000.00   29.94    0.4200 9000.00000 9000.00000 9000.000
   290  665.24    3.470    4.50   73.0    1.3961    0.0210    2.25 9000.00 9000.00   29.94    0.4300 9000.00000 9000.00000 9000.000
   300  660.08    3.533    4.20   72.0    1.3961    0.0212    2.34 9000.00 9000.00   29.94    0.4300 9000.00000 9000.00000 9000.000
   310  655.96    3.584    4.40   60.0    1.4329    0.0218    2.41 9000.00 9000.00   29.95    0.4400 9000.00000 9000.00000 9000.000
   320  651.90    3.635    5.40   39.0    1.5799    0.0242    2.48 9000.00 9000.00   29.95    0.4800 9000.00000 9000.00000 9000.000
   330  647.48    3.691    5.80   35.0    1.7636    0.0272    2.57 9000.00 9000.00   29.95    0.5300 9000.00000 9000.00000 9000.000
   340  643.69    3.739    5.80   31.0    1.9105    0.0297    2.66 9000.00 9000.00   29.95    0.5700 9000.00000 9000.00000 9000.000
   350  639.86    3.787    5.40   30.0    1.9841    0.0310    2.75 9000.00 9000.00   29.96    0.5900 9000.00000 9000.00000 9000.000
   360  635.79    3.839    5.00   31.0    2.0582    0.0324    2.85 9000.00 9000.00   30.06    0.6100 9000.00000 9000.00000 9000.000
   370  631.42    3.896    4.50   32.0    2.0950    0.0332    2.96 9000.00 9000.00   30.06    0.6200 9000.00000 9000.00000 9000.000
   380  626.40    3.961    4.10   33.0    2.0950    0.0334    3.09 9000.00 9000.00   30.06    0.6200 9000.00000 9000.00000 9000.000
   390  622.03    4.017    3.70   34.0    2.0950    0.0337    3.21 9000.00 9000.00   30.06    0.6200 9000.00000 9000.00000 9000.000
   400  618.14    4.068    3.40   33.0    2.0951    0.0339    3.31 9000.00 9000.00   30.07    0.6200 9000.00000 9000.00000 9000.000
   410  614.33    4.118    3.10   31.0    2.1319    0.0347    3.42 9000.00 9000.00   30.07    0.6300 9000.00000 9000.00000 9000.000
   420  610.62    4.167    2.80   31.0    2.1685    0.0355    3.52 9000.00 9000.00   30.07    0.6400 9000.00000 9000.00000 9000.000
   430  607.01    4.215    2.70   30.0    2.2053    0.0363    3.62 9000.00 9000.00   30.07    0.6500 9000.00000 9000.00000 9000.000
   440  602.76    4.272    2.30   31.0    2.2422    0.0372    3.75 9000.00 9000.00   30.08    0.6600 9000.00000 9000.00000 9000.000
   450  598.26    4.333    1.90   33.0    2.2789    0.0381    3.88 9000.00 9000.00   30.08    0.6700 9000.00000 9000.00000 9000.000
   460  594.17    4.388    1.60   39.0    2.2797    0.0384    4.00 9000.00 9000.00   30.18    0.6700 9000.00000 9000.00000 9000.000
