36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19991006
Launch Time (UT)                  : 09:06:00
Burst Pressure (hPa)              : 8.54
Integrated O3 to end of data (DU) : 211.46
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827351602
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0880
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.100
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.67    1.800   19.20   58.0    1.8568    0.0225    0.00 9000.00 9000.00   28.77    0.5700 9000.00000 9000.00000 9000.000
    10  819.72    1.852   17.40   60.0    1.9289    0.0235    0.09 9000.00 9000.00   28.87    0.5900 9000.00000 9000.00000 9000.000
    20  812.89    1.923   16.70   63.0    2.0004    0.0246    0.22 9000.00 9000.00   28.87    0.6100 9000.00000 9000.00000 9000.000
    30  806.12    1.994   16.00   65.0    2.0718    0.0257    0.35 9000.00 9000.00   28.87    0.6300 9000.00000 9000.00000 9000.000
    40  799.93    2.060   15.30   67.0    2.0725    0.0259    0.48 9000.00 9000.00   28.98    0.6300 9000.00000 9000.00000 9000.000
    50  794.09    2.122   14.70   70.0    2.1083    0.0265    0.60 9000.00 9000.00   28.98    0.6400 9000.00000 9000.00000 9000.000
    60  787.60    2.191   14.10   72.0    2.1804    0.0277    0.74 9000.00 9000.00   29.08    0.6600 9000.00000 9000.00000 9000.000
    70  781.00    2.263   13.40   75.0    2.1448    0.0275    0.88 9000.00 9000.00   29.09    0.6500 9000.00000 9000.00000 9000.000
    80  774.41    2.334   12.60   78.0    2.1448    0.0277    1.03 9000.00 9000.00   29.09    0.6500 9000.00000 9000.00000 9000.000
    90  768.33    2.400   12.00   80.0    2.1812    0.0284    1.16 9000.00 9000.00   29.19    0.6600 9000.00000 9000.00000 9000.000
   100  762.99    2.459   11.40   83.0    2.1455    0.0281    1.28 9000.00 9000.00   29.19    0.6500 9000.00000 9000.00000 9000.000
   110  757.74    2.516   10.90   84.0    2.1456    0.0283    1.40 9000.00 9000.00   29.20    0.6500 9000.00000 9000.00000 9000.000
   120  752.70    2.572   10.50   86.0    2.1463    0.0285    1.51 9000.00 9000.00   29.30    0.6500 9000.00000 9000.00000 9000.000
