36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990609
Launch Time (UT)                  : 07:44:00
Burst Pressure (hPa)              : 5.92
Integrated O3 to end of data (DU) : 229.78
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251408
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0932
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.900
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.78    1.800   18.30   63.0    1.5771    0.0191    0.00 9000.00 9000.00   28.37    0.4800 9000.00000 9000.00000 9000.000
    10  825.54    1.803   18.30   63.0    1.5776    0.0191    0.00 9000.00 9000.00   28.47    0.4800 9000.00000 9000.00000 9000.000
    20  825.54    1.803   18.40   62.0    1.5776    0.0191    0.00 9000.00 9000.00   28.47    0.4800 9000.00000 9000.00000 9000.000
    30  825.60    1.802   17.20   63.0    1.6148    0.0196    0.00 9000.00 9000.00   28.57    0.4900 9000.00000 9000.00000 9000.000
    40  822.41    1.835   15.40   72.0    1.6148    0.0196    0.05 9000.00 9000.00   28.57    0.4900 9000.00000 9000.00000 9000.000
    50  816.57    1.895   14.60   80.0    1.6521    0.0202    0.14 9000.00 9000.00   28.67    0.5000 9000.00000 9000.00000 9000.000
    60  809.80    1.966   13.90   84.0    1.6526    0.0204    0.25 9000.00 9000.00   28.77    0.5000 9000.00000 9000.00000 9000.000
    70  803.10    2.036   13.20   88.0    1.6527    0.0206    0.36 9000.00 9000.00   28.78    0.5000 9000.00000 9000.00000 9000.000
    80  796.36    2.107   12.40   91.0    1.6160    0.0203    0.47 9000.00 9000.00   28.78    0.4900 9000.00000 9000.00000 9000.000
    90  789.48    2.180   11.80   94.0    1.6532    0.0209    0.58 9000.00 9000.00   28.88    0.5000 9000.00000 9000.00000 9000.000
   100  783.21    2.247   11.50   94.0    1.6532    0.0211    0.69 9000.00 9000.00   28.88    0.5000 9000.00000 9000.00000 9000.000
   110  777.51    2.308   11.20   94.0    1.6533    0.0213    0.78 9000.00 9000.00   28.89    0.5000 9000.00000 9000.00000 9000.000
   120  771.16    2.377   10.90   95.0    1.6538    0.0214    0.89 9000.00 9000.00   28.99    0.5000 9000.00000 9000.00000 9000.000
