36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990512
Launch Time (UT)                  : 07:16:00
Burst Pressure (hPa)              : 5.03
Integrated O3 to end of data (DU) : 252.71
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251313
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0922
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.300
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.76    1.800   15.80   71.0    1.5886    0.0193    0.00 9000.00 9000.00   29.97    0.4900 9000.00000 9000.00000 9000.000
    10  818.30    1.836   15.40   74.0    1.6248    0.0199    0.05 9000.00 9000.00   29.97    0.5000 9000.00000 9000.00000 9000.000
    20  815.23    1.868   15.00   76.0    1.6609    0.0204    0.10 9000.00 9000.00   29.97    0.5100 9000.00000 9000.00000 9000.000
    30  811.76    1.904   14.70   78.0    1.6614    0.0205    0.16 9000.00 9000.00   30.07    0.5100 9000.00000 9000.00000 9000.000
    40  808.01    1.943   14.30   79.0    1.6614    0.0206    0.22 9000.00 9000.00   30.07    0.5100 9000.00000 9000.00000 9000.000
    50  804.88    1.976   14.00   81.0    1.6615    0.0206    0.27 9000.00 9000.00   30.08    0.5100 9000.00000 9000.00000 9000.000
    60  800.97    2.017   13.60   83.0    1.6615    0.0207    0.33 9000.00 9000.00   30.08    0.5100 9000.00000 9000.00000 9000.000
    70  798.18    2.047   13.30   84.0    1.6615    0.0208    0.38 9000.00 9000.00   30.08    0.5100 9000.00000 9000.00000 9000.000
    80  795.46    2.075   13.10   83.0    1.6981    0.0213    0.42 9000.00 9000.00   30.18    0.5200 9000.00000 9000.00000 9000.000
    90  792.58    2.106   12.90   84.0    1.7342    0.0219    0.47 9000.00 9000.00   30.18    0.5300 9000.00000 9000.00000 9000.000
   100  789.02    2.144   12.60   83.0    1.7342    0.0220    0.54 9000.00 9000.00   30.18    0.5300 9000.00000 9000.00000 9000.000
   110  784.74    2.190   12.50   81.0    1.8065    0.0230    0.61 9000.00 9000.00   30.18    0.5500 9000.00000 9000.00000 9000.000
   120  780.65    2.234   11.90   84.0    1.8427    0.0236    0.69 9000.00 9000.00   30.19    0.5600 9000.00000 9000.00000 9000.000
