36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990922
Launch Time (UT)                  : 07:23:00
Burst Pressure (hPa)              : 16.37
Integrated O3 to end of data (DU) : 159.47
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827351804
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0884
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.100
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.46    1.800   14.40   74.0    2.3267    0.0282    0.00 9000.00 9000.00   28.37    0.6800 9000.00000 9000.00000 9000.000
    10  822.29    1.843   13.80   78.0    2.3635    0.0287    0.09 9000.00 9000.00   28.37    0.6900 9000.00000 9000.00000 9000.000
    20  815.73    1.910   13.20   82.0    2.2535    0.0276    0.24 9000.00 9000.00   28.47    0.6600 9000.00000 9000.00000 9000.000
    30  809.37    1.976   12.50   85.0    2.2165    0.0274    0.38 9000.00 9000.00   28.47    0.6500 9000.00000 9000.00000 9000.000
    40  803.08    2.042   11.90   87.0    2.2174    0.0276    0.51 9000.00 9000.00   28.58    0.6500 9000.00000 9000.00000 9000.000
    50  796.53    2.110   11.20   91.0    2.1804    0.0274    0.66 9000.00 9000.00   28.58    0.6400 9000.00000 9000.00000 9000.000
    60  791.03    2.168   10.60   94.0    2.1804    0.0276    0.78 9000.00 9000.00   28.58    0.6400 9000.00000 9000.00000 9000.000
    70  785.10    2.231   10.10   96.0    2.2550    0.0287    0.91 9000.00 9000.00   28.68    0.6600 9000.00000 9000.00000 9000.000
    80  779.12    2.295    9.80   97.0    2.4400    0.0313    1.05 9000.00 9000.00   28.69    0.7100 9000.00000 9000.00000 9000.000
    90  772.83    2.362    9.50   97.0    2.1443    0.0277    1.20 9000.00 9000.00   28.69    0.6300 9000.00000 9000.00000 9000.000
   100  767.26    2.422    9.20   97.0    2.3298    0.0304    1.32 9000.00 9000.00   28.79    0.6800 9000.00000 9000.00000 9000.000
   110  762.27    2.477    9.00   96.0    2.3669    0.0311    1.44 9000.00 9000.00   28.79    0.6900 9000.00000 9000.00000 9000.000
   120  757.01    2.534    8.80   96.0    2.3669    0.0313    1.57 9000.00 9000.00   28.80    0.6900 9000.00000 9000.00000 9000.000
