36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990210
Launch Time (UT)                  : 06:45:00
Burst Pressure (hPa)              : 4.83
Integrated O3 to end of data (DU) : 238.19
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251413
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0936
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.700
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.78    1.800   25.30   21.0    3.2392    0.0394    0.00 9000.00 9000.00   35.07    0.9200 9000.00000 9000.00000 9000.000
    10  816.83    1.863   24.00   24.0    3.2392    0.0397    0.19 9000.00 9000.00   35.07    0.9200 9000.00000 9000.00000 9000.000
    20  810.30    1.933   23.10   26.0    3.3147    0.0409    0.39 9000.00 9000.00   35.17    0.9400 9000.00000 9000.00000 9000.000
    30  803.05    2.011   22.10   27.0    3.3893    0.0422    0.63 9000.00 9000.00   35.18    0.9600 9000.00000 9000.00000 9000.000
    40  795.63    2.092   21.50   27.0    3.3521    0.0421    0.88 9000.00 9000.00   35.18    0.9500 9000.00000 9000.00000 9000.000
    50  787.99    2.175   20.80   27.0    3.3159    0.0421    1.13 9000.00 9000.00   35.28    0.9400 9000.00000 9000.00000 9000.000
    60  781.20    2.250   20.10   27.0    3.2415    0.0415    1.36 9000.00 9000.00   35.29    0.9200 9000.00000 9000.00000 9000.000
    70  776.10    2.306   19.10   30.0    3.2415    0.0418    1.52 9000.00 9000.00   35.29    0.9200 9000.00000 9000.00000 9000.000
    80  771.52    2.357   18.50   32.0    3.2798    0.0425    1.68 9000.00 9000.00   35.39    0.9300 9000.00000 9000.00000 9000.000
    90  768.06    2.395   18.10   32.0    3.2798    0.0427    1.79 9000.00 9000.00   35.39    0.9300 9000.00000 9000.00000 9000.000
   100  764.84    2.431   18.10   21.0    3.2052    0.0419    1.90 9000.00 9000.00   35.39    0.9100 9000.00000 9000.00000 9000.000
   110  762.39    2.459   18.40   11.0    2.9444    0.0386    1.98 9000.00 9000.00   35.39    0.8400 9000.00000 9000.00000 9000.000
   120  758.92    2.498   18.40    9.0    2.6463    0.0349    2.08 9000.00 9000.00   35.40    0.7600 9000.00000 9000.00000 9000.000
   130  755.32    2.538   18.10   10.0    2.4608    0.0326    2.17 9000.00 9000.00   35.50    0.7100 9000.00000 9000.00000 9000.000
   140  751.71    2.579   18.00   10.0    2.3862    0.0317    2.27 9000.00 9000.00   35.50    0.6900 9000.00000 9000.00000 9000.000
   150  748.55    2.615   17.70   10.0    2.3862    0.0319    2.35 9000.00 9000.00   35.50    0.6900 9000.00000 9000.00000 9000.000
   160  743.91    2.668   17.30   10.0    2.3489    0.0316    2.46 9000.00 9000.00   35.50    0.6800 9000.00000 9000.00000 9000.000
   170  739.18    2.722   16.70   11.0    2.3497    0.0318    2.58 9000.00 9000.00   35.60    0.6800 9000.00000 9000.00000 9000.000
   180  735.48    2.765   16.30   11.0    2.3124    0.0314    2.67 9000.00 9000.00   35.61    0.6700 9000.00000 9000.00000 9000.000
   190  731.50    2.811   15.80   11.0    2.3124    0.0316    2.77 9000.00 9000.00   35.61    0.6700 9000.00000 9000.00000 9000.000
   200  727.44    2.858   15.40   11.0    2.3124    0.0318    2.87 9000.00 9000.00   35.61    0.6700 9000.00000 9000.00000 9000.000
   210  722.52    2.915   14.90   12.0    2.2759    0.0315    3.00 9000.00 9000.00   35.71    0.6600 9000.00000 9000.00000 9000.000
   220  718.84    2.958   14.40   12.0    2.2759    0.0317    3.09 9000.00 9000.00   35.71    0.6600 9000.00000 9000.00000 9000.000
   230  714.91    3.004   14.00   12.0    2.2386    0.0313    3.19 9000.00 9000.00   35.72    0.6500 9000.00000 9000.00000 9000.000
   240  711.55    3.044   13.60   12.0    2.2386    0.0315    3.27 9000.00 9000.00   35.72    0.6500 9000.00000 9000.00000 9000.000
   250  707.10    3.097   13.10   13.0    2.2394    0.0317    3.38 9000.00 9000.00   35.82    0.6500 9000.00000 9000.00000 9000.000
   260  702.68    3.149   12.60   14.0    2.2020    0.0313    3.49 9000.00 9000.00   35.82    0.6400 9000.00000 9000.00000 9000.000
   270  697.95    3.206   12.10   15.0    2.2394    0.0321    3.61 9000.00 9000.00   35.82    0.6500 9000.00000 9000.00000 9000.000
   280  693.16    3.263   11.60   17.0    2.2767    0.0328    3.73 9000.00 9000.00   35.83    0.6600 9000.00000 9000.00000 9000.000
   290  689.87    3.303   11.20   17.0    2.3514    0.0341    3.82 9000.00 9000.00   35.83    0.6800 9000.00000 9000.00000 9000.000
   300  686.11    3.349   10.80   18.0    2.3895    0.0348    3.92 9000.00 9000.00   35.93    0.6900 9000.00000 9000.00000 9000.000
   310  682.62    3.391   10.30   19.0    2.4269    0.0356    4.02 9000.00 9000.00   35.93    0.7000 9000.00000 9000.00000 9000.000
   320  679.23    3.432   10.00   20.0    2.4269    0.0357    4.11 9000.00 9000.00   35.93    0.7000 9000.00000 9000.00000 9000.000
   330  675.88    3.473    9.60   26.0    2.5016    0.0370    4.21 9000.00 9000.00   35.94    0.7200 9000.00000 9000.00000 9000.000
   340  672.46    3.515    9.20   28.0    2.6883    0.0400    4.31 9000.00 9000.00   35.94    0.7700 9000.00000 9000.00000 9000.000
   350  668.68    3.562    8.70   29.0    2.8003    0.0419    4.44 9000.00 9000.00   35.94    0.8000 9000.00000 9000.00000 9000.000
   360  665.45    3.602    8.30   30.0    2.8377    0.0426    4.54 9000.00 9000.00   35.94    0.8100 9000.00000 9000.00000 9000.000
   370  662.15    3.643    7.90   29.0    2.9132    0.0440    4.66 9000.00 9000.00   36.04    0.8300 9000.00000 9000.00000 9000.000
   380  659.01    3.682    7.60   26.0    2.9506    0.0448    4.77 9000.00 9000.00   36.04    0.8400 9000.00000 9000.00000 9000.000
   390  656.37    3.715    7.30   26.0    3.0253    0.0461    4.86 9000.00 9000.00   36.05    0.8600 9000.00000 9000.00000 9000.000
   400  653.10    3.756    7.10   24.0    3.0253    0.0463    4.98 9000.00 9000.00   36.05    0.8600 9000.00000 9000.00000 9000.000
   410  649.71    3.799    6.80   22.0    3.0264    0.0466    5.10 9000.00 9000.00   36.15    0.8600 9000.00000 9000.00000 9000.000
   420  646.53    3.839    6.50   21.0    2.9516    0.0457    5.22 9000.00 9000.00   36.15    0.8400 9000.00000 9000.00000 9000.000
   430  643.51    3.878    6.20   20.0    2.9143    0.0453    5.33 9000.00 9000.00   36.15    0.8300 9000.00000 9000.00000 9000.000
   440  640.74    3.913    5.90   20.0    2.8396    0.0443    5.43 9000.00 9000.00   36.15    0.8100 9000.00000 9000.00000 9000.000
   450  637.51    3.954    5.50   21.0    2.8022    0.0440    5.54 9000.00 9000.00   36.16    0.8000 9000.00000 9000.00000 9000.000
   460  634.28    3.996    5.10   21.0    2.7284    0.0430    5.65 9000.00 9000.00   36.26    0.7800 9000.00000 9000.00000 9000.000
   470  631.18    4.035    4.80   22.0    2.6911    0.0426    5.75 9000.00 9000.00   36.26    0.7700 9000.00000 9000.00000 9000.000
