36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19991124
Launch Time (UT)                  : 07:40:00
Burst Pressure (hPa)              : 4.94
Integrated O3 to end of data (DU) : 229.76
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 843358001
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0877
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.750
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.99    1.800   16.30   79.0    1.7467    0.0212    0.00 9000.00 9000.00   27.57    0.5300 9000.00000 9000.00000 9000.000
    10  823.23    1.798   16.40   81.0    1.7467    0.0212   -0.00 9000.00 9000.00   27.57    0.5300 9000.00000 9000.00000 9000.000
    20  823.23    1.798   16.40   81.0    1.7467    0.0212   -0.00 9000.00 9000.00   27.57    0.5300 9000.00000 9000.00000 9000.000
    30  821.74    1.813   16.00   79.0    1.7837    0.0217    0.02 9000.00 9000.00   27.67    0.5400 9000.00000 9000.00000 9000.000
    40  817.82    1.854   15.50   82.0    1.8201    0.0223    0.09 9000.00 9000.00   27.67    0.5500 9000.00000 9000.00000 9000.000
    50  813.44    1.899   15.00   83.0    1.8571    0.0228    0.17 9000.00 9000.00   27.77    0.5600 9000.00000 9000.00000 9000.000
    60  807.99    1.956   14.60   83.0    1.9664    0.0243    0.27 9000.00 9000.00   27.77    0.5900 9000.00000 9000.00000 9000.000
    70  802.99    2.009   14.10   84.0    2.0028    0.0249    0.37 9000.00 9000.00   27.78    0.6000 9000.00000 9000.00000 9000.000
    80  797.05    2.072   13.60   84.0    2.0763    0.0260    0.49 9000.00 9000.00   27.88    0.6200 9000.00000 9000.00000 9000.000
    90  791.17    2.134   13.30   83.0    2.1128    0.0267    0.61 9000.00 9000.00   27.88    0.6300 9000.00000 9000.00000 9000.000
   100  786.14    2.188   13.10   82.0    2.1492    0.0273    0.72 9000.00 9000.00   27.88    0.6400 9000.00000 9000.00000 9000.000
   110  780.97    2.243   12.60   84.0    2.1864    0.0280    0.83 9000.00 9000.00   27.99    0.6500 9000.00000 9000.00000 9000.000
   120  775.12    2.307   12.10   85.0    2.2229    0.0287    0.96 9000.00 9000.00   27.99    0.6600 9000.00000 9000.00000 9000.000
   130  770.87    2.353   11.80   86.0    2.2236    0.0288    1.06 9000.00 9000.00   28.09    0.6600 9000.00000 9000.00000 9000.000
   140  765.97    2.406   11.70   82.0    2.2600    0.0295    1.17 9000.00 9000.00   28.09    0.6700 9000.00000 9000.00000 9000.000
   150  761.09    2.460   11.40   82.0    2.2608    0.0297    1.28 9000.00 9000.00   28.19    0.6700 9000.00000 9000.00000 9000.000
   160  756.25    2.513   11.00   83.0    2.2609    0.0299    1.40 9000.00 9000.00   28.20    0.6700 9000.00000 9000.00000 9000.000
   170  751.52    2.566   10.50   84.0    2.2974    0.0306    1.51 9000.00 9000.00   28.20    0.6800 9000.00000 9000.00000 9000.000
   180  746.79    2.618   10.20   84.0    2.2980    0.0308    1.62 9000.00 9000.00   28.30    0.6800 9000.00000 9000.00000 9000.000
   190  742.14    2.671   10.10   82.0    2.2980    0.0310    1.74 9000.00 9000.00   28.30    0.6800 9000.00000 9000.00000 9000.000
   200  737.50    2.723    9.80   82.0    2.2981    0.0312    1.85 9000.00 9000.00   28.31    0.6800 9000.00000 9000.00000 9000.000
   210  732.46    2.780    9.60   80.0    2.2989    0.0314    1.98 9000.00 9000.00   28.41    0.6800 9000.00000 9000.00000 9000.000
   220  727.99    2.831    9.50   77.0    2.2989    0.0316    2.09 9000.00 9000.00   28.41    0.6800 9000.00000 9000.00000 9000.000
   230  722.80    2.890    9.20   76.0    2.2624    0.0313    2.22 9000.00 9000.00   28.41    0.6700 9000.00000 9000.00000 9000.000
   240  717.30    2.954    8.80   77.0    2.2267    0.0310    2.35 9000.00 9000.00   28.52    0.6600 9000.00000 9000.00000 9000.000
   250  712.40    3.010    8.40   78.0    2.2633    0.0318    2.47 9000.00 9000.00   28.52    0.6700 9000.00000 9000.00000 9000.000
   260  707.05    3.073    8.00   78.0    2.2267    0.0315    2.61 9000.00 9000.00   28.52    0.6600 9000.00000 9000.00000 9000.000
   270  702.13    3.130    7.60   78.0    2.1910    0.0312    2.73 9000.00 9000.00   28.62    0.6500 9000.00000 9000.00000 9000.000
   280  698.37    3.175    7.40   79.0    2.1910    0.0314    2.82 9000.00 9000.00   28.62    0.6500 9000.00000 9000.00000 9000.000
   290  693.62    3.231    7.10   80.0    2.1545    0.0311    2.94 9000.00 9000.00   28.63    0.6400 9000.00000 9000.00000 9000.000
   300  688.44    3.293    6.70   81.0    2.0822    0.0302    3.06 9000.00 9000.00   28.73    0.6200 9000.00000 9000.00000 9000.000
   310  683.35    3.354    6.50   80.0    2.0457    0.0299    3.18 9000.00 9000.00   28.73    0.6100 9000.00000 9000.00000 9000.000
   320  678.95    3.407    6.30   80.0    2.0457    0.0301    3.29 9000.00 9000.00   28.73    0.6100 9000.00000 9000.00000 9000.000
   330  674.61    3.459    6.20   78.0    2.0092    0.0298    3.39 9000.00 9000.00   28.74    0.6000 9000.00000 9000.00000 9000.000
   340  670.38    3.511    6.00   76.0    1.9733    0.0294    3.49 9000.00 9000.00   28.84    0.5900 9000.00000 9000.00000 9000.000
   350  665.48    3.571    5.80   76.0    1.9733    0.0297    3.60 9000.00 9000.00   28.84    0.5900 9000.00000 9000.00000 9000.000
   360  660.48    3.633    5.70   71.0    1.9733    0.0299    3.72 9000.00 9000.00   28.84    0.5900 9000.00000 9000.00000 9000.000
   370  655.55    3.694    5.90   60.0    1.9003    0.0290    3.84 9000.00 9000.00   28.85    0.5700 9000.00000 9000.00000 9000.000
