36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990616
Launch Time (UT)                  : 07:37:00
Burst Pressure (hPa)              : 5.82
Integrated O3 to end of data (DU) : 242.23
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251308
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0926
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.500
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.95    1.800   17.50   53.0    2.1020    0.0254    0.00 9000.00 9000.00   28.97    0.6200 9000.00000 9000.00000 9000.000
    10  825.83    1.801   18.50   57.0    2.0302    0.0246    0.00 9000.00 9000.00   29.07    0.6000 9000.00000 9000.00000 9000.000
    20  825.85    1.801   19.60   56.0    1.9576    0.0237    0.00 9000.00 9000.00   29.07    0.5800 9000.00000 9000.00000 9000.000
    30  822.27    1.838   16.30   55.0    2.0309    0.0247    0.07 9000.00 9000.00   29.17    0.6000 9000.00000 9000.00000 9000.000
    40  816.40    1.899   14.70   59.0    2.1034    0.0258    0.19 9000.00 9000.00   29.17    0.6200 9000.00000 9000.00000 9000.000
    50  811.19    1.953   14.00   61.0    2.2121    0.0273    0.30 9000.00 9000.00   29.17    0.6500 9000.00000 9000.00000 9000.000
    60  806.12    2.006   13.50   62.0    2.2855    0.0284    0.41 9000.00 9000.00   29.27    0.6700 9000.00000 9000.00000 9000.000
    70  800.87    2.061   12.90   68.0    2.2855    0.0285    0.53 9000.00 9000.00   29.28    0.6700 9000.00000 9000.00000 9000.000
    80  795.61    2.116   12.30   70.0    2.3218    0.0292    0.65 9000.00 9000.00   29.28    0.6800 9000.00000 9000.00000 9000.000
    90  789.95    2.176   11.70   73.0    2.2862    0.0289    0.78 9000.00 9000.00   29.38    0.6700 9000.00000 9000.00000 9000.000
   100  784.31    2.236   11.20   76.0    2.2862    0.0291    0.90 9000.00 9000.00   29.38    0.6700 9000.00000 9000.00000 9000.000
   110  778.95    2.294   10.80   71.0    2.3226    0.0298    1.03 9000.00 9000.00   29.39    0.6800 9000.00000 9000.00000 9000.000
   120  773.68    2.350   10.30   74.0    2.3226    0.0300    1.15 9000.00 9000.00   29.39    0.6800 9000.00000 9000.00000 9000.000
   130  767.30    2.419    9.80   67.0    2.3226    0.0303    1.31 9000.00 9000.00   29.39    0.6800 9000.00000 9000.00000 9000.000
   140  761.44    2.483   10.40   45.0    2.4315    0.0319    1.45 9000.00 9000.00   29.39    0.7100 9000.00000 9000.00000 9000.000
   150  755.56    2.548   11.40   29.0    2.6503    0.0351    1.61 9000.00 9000.00   29.50    0.7700 9000.00000 9000.00000 9000.000
   160  749.44    2.615   11.00   34.0    2.8317    0.0378    1.78 9000.00 9000.00   29.50    0.8200 9000.00000 9000.00000 9000.000
   170  742.86    2.689   10.80   48.0    2.8317    0.0381    1.98 9000.00 9000.00   29.50    0.8200 9000.00000 9000.00000 9000.000
   180  738.07    2.743   10.30   51.0    2.8318    0.0384    2.12 9000.00 9000.00   29.51    0.8200 9000.00000 9000.00000 9000.000
   190  733.09    2.799   10.50   40.0    2.8318    0.0386    2.27 9000.00 9000.00   29.51    0.8200 9000.00000 9000.00000 9000.000
   200  728.45    2.852   10.50   32.0    2.9045    0.0399    2.42 9000.00 9000.00   29.51    0.8400 9000.00000 9000.00000 9000.000
