36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19990203
Launch Time (UT)                  : 05:36:00
Burst Pressure (hPa)              : 6.11
Integrated O3 to end of data (DU) : 237.55
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827253910
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0931
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.100
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  819.99    1.800   16.40   58.0    2.4179    0.0295    0.00 9000.00 9000.00   31.97    0.7200 9000.00000 9000.00000 9000.000
    10  816.47    1.837   15.60   61.0    2.4179    0.0296    0.08 9000.00 9000.00   31.97    0.7200 9000.00000 9000.00000 9000.000
    20  811.64    1.887   15.00   64.0    2.5269    0.0311    0.20 9000.00 9000.00   32.07    0.7500 9000.00000 9000.00000 9000.000
    30  806.49    1.941   14.50   66.0    2.5630    0.0318    0.33 9000.00 9000.00   32.07    0.7600 9000.00000 9000.00000 9000.000
    40  802.70    1.981   14.30   65.0    2.6353    0.0328    0.42 9000.00 9000.00   32.08    0.7800 9000.00000 9000.00000 9000.000
    50  799.57    2.014   14.10   62.0    2.5992    0.0325    0.50 9000.00 9000.00   32.08    0.7700 9000.00000 9000.00000 9000.000
    60  796.65    2.045   13.80   64.0    2.6353    0.0331    0.58 9000.00 9000.00   32.08    0.7800 9000.00000 9000.00000 9000.000
    70  793.10    2.082   13.40   66.0    2.6714    0.0337    0.67 9000.00 9000.00   32.08    0.7900 9000.00000 9000.00000 9000.000
    80  789.28    2.123   13.00   69.0    2.6353    0.0334    0.77 9000.00 9000.00   32.08    0.7800 9000.00000 9000.00000 9000.000
    90  784.91    2.170   12.50   71.0    2.6353    0.0336    0.89 9000.00 9000.00   32.08    0.7800 9000.00000 9000.00000 9000.000
   100  779.08    2.232   12.00   72.0    2.6363    0.0338    1.04 9000.00 9000.00   32.19    0.7800 9000.00000 9000.00000 9000.000
   110  773.06    2.297   11.50   70.0    2.6363    0.0341    1.21 9000.00 9000.00   32.19    0.7800 9000.00000 9000.00000 9000.000
