36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170816
Launch Time (UT)                  : 08:23:41
Burst Pressure (hPa)              : 6.53
Integrated O3 to end of data (DU) : 212.71
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : L1656011
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28366
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.80    1.800   15.90   76.0    0.5955    0.0072    0.00  120.00    1.50   31.94    0.2000   -1.30180   36.75930 9000.000
     2  824.54    1.813   15.38   79.0    0.5955    0.0072    0.01   40.00    1.00   31.95    0.2000   -1.30190   36.75910 9000.000
     4  823.38    1.825   15.08   80.0    0.5955    0.0072    0.01   41.00    1.10   31.96    0.2000   -1.30190   36.75910 9000.000
     6  822.27    1.836   14.94   82.0    0.5955    0.0072    0.02   48.00    1.20   31.97    0.2000   -1.30200   36.75910 9000.000
     8  821.17    1.848   14.84   82.0    0.5955    0.0072    0.03   52.00    1.20   31.97    0.2000   -1.30200   36.75910 9000.000
    10  820.02    1.860   14.70   83.0    0.5955    0.0073    0.03   57.00    1.30   31.98    0.2000   -1.30210   36.75910 9000.000
    12  818.89    1.871   14.59   84.0    0.5956    0.0073    0.04   62.00    1.40   31.99    0.2000   -1.30210   36.75900 9000.000
    14  817.77    1.883   14.55   84.0    0.5956    0.0073    0.05   68.00    1.40   31.99    0.2000   -1.30210   36.75890 9000.000
    16  816.57    1.895   14.46   84.0    0.6353    0.0078    0.05   73.00    1.50   31.99    0.2100   -1.30200   36.75890 9000.000
    18  815.39    1.908   14.31   85.0    0.6353    0.0078    0.06   79.00    1.50   32.00    0.2100   -1.30200   36.75890 9000.000
    20  814.31    1.919   14.19   85.0    0.6353    0.0078    0.07   84.00    1.50   32.00    0.2100   -1.30200   36.75890 9000.000
    22  813.28    1.930   14.12   84.0    0.6353    0.0078    0.07   90.00    1.60   32.01    0.2100   -1.30200   36.75890 9000.000
    24  812.30    1.940   14.06   84.0    0.6353    0.0078    0.08   95.00    1.60   32.01    0.2100   -1.30210   36.75890 9000.000
    26  811.34    1.950   13.97   84.0    0.6750    0.0083    0.09  100.00    1.70   32.01    0.2200   -1.30210   36.75880 9000.000
    28  810.39    1.960   13.87   84.0    0.6750    0.0083    0.09  104.00    1.70   32.02    0.2200   -1.30210   36.75870 9000.000
    30  809.47    1.969   13.78   85.0    0.7148    0.0088    0.10  109.00    1.80   32.03    0.2300   -1.30200   36.75870 9000.000
    32  808.49    1.980   13.69   85.0    0.7148    0.0088    0.10  113.00    1.90   32.03    0.2300   -1.30200   36.75870 9000.000
    34  807.51    1.990   13.59   85.0    0.7545    0.0093    0.11  116.00    2.00   32.03    0.2400   -1.30200   36.75870 9000.000
    36  806.50    2.000   13.49   86.0    0.7545    0.0094    0.12  119.00    2.20   32.04    0.2400   -1.30200   36.75870 9000.000
    38  805.41    2.012   13.39   86.0    0.7942    0.0099    0.13  122.00    2.30   32.05    0.2500   -1.30200   36.75870 9000.000
