36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170823
Launch Time (UT)                  : 06:51:15
Burst Pressure (hPa)              : 5.96
Integrated O3 to end of data (DU) : 216.86
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : L1733670
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28368
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.10    1.800   16.10   83.0    2.2801    0.0277    0.00    0.00    0.00   32.26    0.6200   -1.30180   36.75930 9000.000
     2  823.60    1.805   17.92   64.0    2.2802    0.0277    0.01  100.00    1.20   32.27    0.6200   -1.30180   36.75910 9000.000
     4  822.87    1.813   17.75   62.0    2.2803    0.0277    0.03  112.00    1.40   32.28    0.6200   -1.30180   36.75910 9000.000
     6  821.87    1.823   17.59   64.0    2.2804    0.0277    0.05  109.00    1.50   32.30    0.6200   -1.30180   36.75910 9000.000
     8  821.04    1.832   17.50   65.0    2.2805    0.0278    0.07  108.00    1.60   32.31    0.6200   -1.30170   36.75900 9000.000
    10  820.34    1.839   17.52   65.0    2.2806    0.0278    0.08  108.00    1.60   32.32    0.6200   -1.30170   36.75890 9000.000
    12  819.50    1.848   17.51   65.0    2.2806    0.0278    0.10  107.00    1.60   32.33    0.6200   -1.30160   36.75880 9000.000
    14  818.66    1.857   17.44   66.0    2.2806    0.0279    0.12  108.00    1.60   32.33    0.6200   -1.30160   36.75880 9000.000
    16  818.07    1.863   17.36   66.0    2.3207    0.0284    0.13  108.00    1.60   32.34    0.6300   -1.30170   36.75870 9000.000
    18  817.55    1.868   17.27   67.0    2.3209    0.0284    0.14  109.00    1.50   32.36    0.6300   -1.30180   36.75870 9000.000
    20  816.83    1.876   17.19   67.0    2.3210    0.0284    0.16  109.00    1.40   32.38    0.6300   -1.30180   36.75870 9000.000
    22  815.97    1.885   17.00   67.0    2.3611    0.0289    0.18  110.00    1.40   32.39    0.6400   -1.30180   36.75870 9000.000
