36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20170510
Launch Time (UT)                  : 06:24:51
Burst Pressure (hPa)              : 12.19
Integrated O3 to end of data (DU) : 182.23
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4253542
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28444
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.50    1.800   16.60   89.0    0.6221    0.0076    0.00   60.00    2.00   31.74    0.2100   -1.30180   36.75930 9000.000
     2  823.78    1.808   16.57   85.0    0.6221    0.0076    0.00   50.00    1.70   31.74    0.2100   -1.30190   36.75910 9000.000
     4  822.65    1.819   16.34   86.0    0.6221    0.0076    0.01   50.00    1.90   31.74    0.2100   -1.30200   36.75900 9000.000
     6  821.48    1.831   16.23   88.0    0.6610    0.0081    0.02   53.00    2.20   31.73    0.2200   -1.30200   36.75900 9000.000
     8  820.40    1.843   16.13   88.0    0.6609    0.0081    0.03   54.00    2.40   31.71    0.2200   -1.30200   36.75890 9000.000
    10  819.37    1.853   16.03   89.0    0.6609    0.0081    0.03   56.00    2.50   31.69    0.2200   -1.30200   36.75880 9000.000
    12  818.38    1.864   15.99   90.0    0.6608    0.0081    0.04   58.00    2.70   31.63    0.2200   -1.30210   36.75880 9000.000
    14  817.17    1.876   15.96   91.0    0.6996    0.0086    0.05   60.00    2.80   31.60    0.2300   -1.30220   36.75880 9000.000
    16  815.92    1.889   15.83   91.0    0.6996    0.0086    0.05   62.00    3.00   31.59    0.2300   -1.30210   36.75870 9000.000
    18  814.78    1.901   15.67   91.0    0.6995    0.0086    0.06   63.00    3.10   31.57    0.2300   -1.30210   36.75870 9000.000
    20  813.73    1.912   15.51   91.0    0.6995    0.0086    0.07   65.00    3.20   31.57    0.2300   -1.30220   36.75870 9000.000
    22  812.55    1.924   15.38   92.0    0.6995    0.0086    0.08   67.00    3.30   31.55    0.2300   -1.30230   36.75870 9000.000
    24  811.39    1.937   15.28   92.0    0.7383    0.0091    0.09   68.00    3.40   31.54    0.2400   -1.30230   36.75860 9000.000
    26  810.08    1.950   15.15   93.0    0.7383    0.0091    0.09   69.00    3.50   31.54    0.2400   -1.30230   36.75850 9000.000
    28  808.89    1.963   14.97   94.0    0.7383    0.0091    0.10   70.00    3.70   31.53    0.2400   -1.30230   36.75840 9000.000
    30  807.89    1.973   14.87   95.0    0.7383    0.0091    0.11   70.00    3.70   31.52    0.2400   -1.30230   36.75840 9000.000
    32  806.78    1.985   14.76   95.0    0.7382    0.0092    0.12   71.00    3.80   31.51    0.2400   -1.30220   36.75830 9000.000
    34  805.59    1.998   14.64   96.0    0.7382    0.0092    0.13   71.00    3.90   31.52    0.2400   -1.30230   36.75820 9000.000
    36  804.63    2.008   14.57   96.0    0.7382    0.0092    0.13   72.00    4.00   31.52    0.2400   -1.30230   36.75810 9000.000
    38  803.71    2.017   14.50   97.0    0.7382    0.0092    0.14   72.00    4.00   31.51    0.2400   -1.30240   36.75800 9000.000
    40  802.66    2.029   14.37   97.0    0.7382    0.0092    0.15   73.00    4.00   31.50    0.2400   -1.30250   36.75790 9000.000
    42  801.58    2.040   14.26   97.0    0.7382    0.0092    0.16   74.00    4.10   31.50    0.2400   -1.30250   36.75790 9000.000
    44  800.46    2.052   14.16   97.0    0.7382    0.0092    0.16   75.00    4.10   31.49    0.2400   -1.30240   36.75790 9000.000
    46  799.28    2.064   14.03   98.0    0.7381    0.0092    0.17   76.00    4.10   31.48    0.2400   -1.30250   36.75790 9000.000
    48  798.18    2.076   13.96   98.0    0.7381    0.0093    0.18   77.00    4.10   31.46    0.2400   -1.30250   36.75780 9000.000
    50  797.00    2.089   13.89   99.0    0.7381    0.0093    0.19   78.00    4.10   31.46    0.2400   -1.30260   36.75760 9000.000
    52  795.69    2.102   13.82   99.0    0.7381    0.0093    0.20   80.00    4.10   31.46    0.2400   -1.30250   36.75750 9000.000
    54  794.42    2.116   13.77   99.0    0.7381    0.0093    0.21   81.00    4.20   31.46    0.2400   -1.30250   36.75750 9000.000
    56  793.28    2.128   13.70   99.0    0.7381    0.0093    0.22   81.00    4.20   31.46    0.2400   -1.30250   36.75750 9000.000
    58  792.25    2.139   13.61   99.0    0.7381    0.0093    0.22   82.00    4.20   31.47    0.2400   -1.30260   36.75740 9000.000
    60  790.97    2.153   13.37   97.0    0.7381    0.0093    0.23   82.00    4.30   31.47    0.2400   -1.30260   36.75740 9000.000
    62  789.55    2.168   13.25   96.0    0.7770    0.0098    0.24   81.00    4.30   31.46    0.2500   -1.30260   36.75730 9000.000
    64  788.26    2.182   13.28   98.0    0.7770    0.0099    0.25   81.00    4.40   31.46    0.2500   -1.30250   36.75720 9000.000
    66  787.03    2.195   13.24   99.0    0.8546    0.0109    0.26   79.00    4.40   31.44    0.2700   -1.30250   36.75700 9000.000
    68  785.74    2.209   13.00   99.0    0.8934    0.0114    0.28   78.00    4.50   31.41    0.2800   -1.30260   36.75690 9000.000
    70  784.60    2.221   12.77   97.0    0.8933    0.0114    0.29   76.00    4.60   31.39    0.2800   -1.30260   36.75690 9000.000
    72  783.59    2.232   12.74   97.0    0.9321    0.0119    0.30   74.00    4.70   31.37    0.2900   -1.30250   36.75680 9000.000
    74  782.39    2.245   12.73   98.0    0.9709    0.0124    0.31   73.00    4.80   31.37    0.3000   -1.30250   36.75680 9000.000
    76  781.23    2.257   12.67   99.0    1.0486    0.0134    0.32   71.00    4.90   31.37    0.3200   -1.30260   36.75670 9000.000
    78  780.08    2.270   12.62   97.0    1.0486    0.0134    0.33   69.00    5.00   31.38    0.3200   -1.30280   36.75660 9000.000
    80  778.92    2.282   12.77   94.0    1.1263    0.0145    0.34   68.00    5.20   31.39    0.3400   -1.30280   36.75650 9000.000
    82  777.94    2.293   12.92   93.0    1.1263    0.0145    0.36   67.00    5.30   31.39    0.3400   -1.30280   36.75640 9000.000
    84  777.03    2.303   12.91   93.0    1.2428    0.0160    0.37   66.00    5.40   31.39    0.3700   -1.30290   36.75640 9000.000
    86  776.17    2.312   12.86   92.0    1.2816    0.0165    0.38   66.00    5.60   31.38    0.3800   -1.30280   36.75640 9000.000
    88  775.19    2.323   12.86   91.0    1.3592    0.0175    0.39   66.00    5.70   31.36    0.4000   -1.30280   36.75620 9000.000
    90  774.19    2.333   12.81   90.0    1.3980    0.0181    0.40   66.00    5.80   31.35    0.4100   -1.30280   36.75610 9000.000
    92  773.25    2.344   12.72   91.0    1.4368    0.0186    0.42   66.00    5.90   31.34    0.4200   -1.30290   36.75590 9000.000
    94  772.31    2.354   12.62   91.0    1.4756    0.0191    0.43   67.00    6.00   31.33    0.4300   -1.30310   36.75580 9000.000
    96  771.23    2.366   12.51   91.0    1.5144    0.0196    0.45   68.00    6.00   31.32    0.4400   -1.30320   36.75580 9000.000
    98  770.03    2.379   12.41   92.0    1.5531    0.0202    0.47   70.00    6.00   31.31    0.4500   -1.30320   36.75570 9000.000
   100  768.85    2.392   12.30   92.0    1.6308    0.0212    0.49   71.00    6.00   31.31    0.4700   -1.30320   36.75560 9000.000
   102  767.91    2.402   12.21   93.0    1.6308    0.0212    0.50   74.00    5.90   31.31    0.4700   -1.30320   36.75550 9000.000
   104  767.07    2.411   12.16   92.0    1.6309    0.0213    0.52   76.00    5.90   31.33    0.4700   -1.30320   36.75540 9000.000
   106  766.18    2.421   12.03   92.0    1.6698    0.0218    0.53   78.00    5.80   31.34    0.4800   -1.30320   36.75520 9000.000
   108  765.11    2.433   11.85   94.0    1.7086    0.0223    0.55   81.00    5.70   31.34    0.4900   -1.30330   36.75510 9000.000
