36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:14:35 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240417
Launch Time (UT)                  : 07:53:48
Burst Pressure (hPa)              : 6.16
Integrated O3 to end of data (DU) : 216.97
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4250880
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37015
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.35    1.790   23.50   69.0    2.4324    0.0295    0.00  110.00    1.00   36.85    0.6200   -1.30000   36.76000    1.780
     1  822.50    1.799   21.91   67.0    2.4324    0.0296    0.02  151.94    2.01   36.85    0.6200   -1.30000   36.76000    1.790
     2  822.17    1.802   21.64   68.0    2.4324    0.0296    0.03  157.94    2.63   36.85    0.6200   -1.30000   36.76000    1.790
     3  821.96    1.804   21.48   68.0    2.4324    0.0296    0.03  159.51    2.98   36.85    0.6200   -1.30000   36.76000    1.790
     4  821.79    1.806   21.48   68.0    2.4325    0.0296    0.04  159.74    3.20   36.86    0.6200   -1.30000   36.76000    1.800
     5  821.70    1.807   21.58   68.0    2.4325    0.0296    0.04  159.71    3.38   36.86    0.6200   -1.30000   36.76000    1.800
     6  821.67    1.808   21.79   68.0    2.3906    0.0291    0.04  159.73    3.56   36.86    0.6100   -1.30000   36.76000    1.800
     7  821.58    1.809   21.83   68.0    2.3906    0.0291    0.04  159.84    3.76   36.86    0.6100   -1.30000   36.76000    1.800
     8  821.36    1.811   21.56   68.0    2.3906    0.0291    0.05  159.96    3.96   36.86    0.6100   -1.30000   36.76000    1.800
     9  821.05    1.814   21.36   68.0    2.3906    0.0291    0.05  160.03    4.14   36.86    0.6100   -1.30000   36.76000    1.800
    10  820.68    1.818   21.28   67.0    2.3906    0.0291    0.06  160.06    4.32   36.86    0.6100   -1.30000   36.76000    1.810
