36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:15:58 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240916
Launch Time (UT)                  : 08:34:27
Burst Pressure (hPa)              : 6.55
Integrated O3 to end of data (DU) : 225.35
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4250699
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43033
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.75    1.790   20.00   60.0    2.8299    0.0342    0.00  140.00    2.00   30.94    0.7600   -1.30000   36.76000    1.780
     1  826.05    1.797   21.62   56.0    2.8300    0.0343    0.02  200.35    1.77   30.95    0.7600   -1.30000   36.76000    1.780
     2  825.75    1.800   21.01   58.0    2.8694    0.0347    0.03  217.86    2.26   30.96    0.7700   -1.30000   36.76000    1.790
     3  825.40    1.804   20.52   60.0    2.8696    0.0348    0.04  221.80    2.54   30.98    0.7700   -1.30000   36.76000    1.790
     4  825.13    1.807   20.11   61.0    2.8697    0.0348    0.04  221.56    2.67   30.99    0.7700   -1.30000   36.76000    1.800
     5  824.96    1.809   19.96   61.0    2.9091    0.0353    0.05  220.42    2.75   31.00    0.7800   -1.30000   36.76000    1.800
     6  824.77    1.811   20.00   61.0    2.9092    0.0353    0.05  219.42    2.83   31.01    0.7800   -1.30000   36.76000    1.800
     7  824.47    1.814   20.10   60.0    2.9093    0.0353    0.06  218.73    2.91   31.02    0.7800   -1.30000   36.76000    1.800
     8  824.08    1.818   20.09   59.0    2.9094    0.0353    0.07  218.16    2.97   31.03    0.7800   -1.30000   36.76000    1.810
     9  823.66    1.822   20.01   59.0    2.9488    0.0358    0.09  217.46    3.02   31.04    0.7900   -1.30000   36.76000    1.810
    10  823.28    1.826   19.93   59.0    2.9882    0.0363    0.10  216.62    3.05   31.04    0.8000   -1.30000   36.76000    1.820
    11  822.85    1.831   19.83   60.0    2.9882    0.0363    0.11  215.62    3.05   31.04    0.8000   -1.30000   36.76000    1.820
    12  822.28    1.837   19.74   61.0    2.9882    0.0363    0.12  214.43    3.03   31.04    0.8000   -1.30000   36.76000    1.830
    13  821.73    1.842   19.67   62.0    2.9882    0.0364    0.14  213.02    3.00   31.04    0.8000   -1.30000   36.76000    1.830
    14  821.16    1.848   19.63   62.0    2.9883    0.0364    0.16  211.35    2.94   31.05    0.8000   -1.30000   36.76000    1.840
    15  820.69    1.853   19.58   62.0    3.0276    0.0369    0.17  209.37    2.87   31.05    0.8100   -1.30000   36.76000    1.840
    16  820.30    1.857   19.51   62.0    3.0276    0.0369    0.18  207.00    2.78   31.05    0.8100   -1.30000   36.76000    1.850
    17  819.81    1.862   19.46   62.0    3.0277    0.0369    0.20  204.19    2.68   31.06    0.8100   -1.30000   36.76000    1.850
    18  819.32    1.868   19.43   62.0    3.0277    0.0370    0.21  200.84    2.57   31.06    0.8100   -1.30000   36.76000    1.860
    19  818.70    1.874   19.41   63.0    3.0278    0.0370    0.23  196.90    2.45   31.07    0.8100   -1.30000   36.76000    1.860
    20  817.98    1.882   19.38   63.0    3.0671    0.0375    0.25  192.30    2.34   31.07    0.8200   -1.30000   36.76000    1.870
    21  817.31    1.889   19.32   63.0    3.0671    0.0375    0.27  186.99    2.24   31.07    0.8200   -1.30000   36.76000    1.880
    22  816.57    1.897   19.23   63.0    3.0671    0.0376    0.29  181.00    2.15   31.07    0.8200   -1.30000   36.76000    1.890
    23  815.74    1.905   19.14   63.0    3.0671    0.0376    0.32  174.41    2.09   31.07    0.8200   -1.30000   36.76000    1.890
    24  814.97    1.913   19.06   63.0    3.0671    0.0376    0.34  167.39    2.05   31.07    0.8200   -1.30000   36.76000    1.900
    25  814.39    1.920   18.98   64.0    3.0671    0.0377    0.36  160.18    2.04   31.07    0.8200   -1.30000   36.76000    1.910
    26  813.77    1.926   18.89   64.0    3.0671    0.0377    0.37  153.06    2.06   31.07    0.8200   -1.30000   36.76000    1.920
    27  813.06    1.934   18.82   65.0    3.0671    0.0377    0.40  146.27    2.11   31.07    0.8200   -1.30000   36.76000    1.920
    28  812.34    1.941   18.77   65.0    3.0671    0.0378    0.42  140.03    2.18   31.07    0.8200   -1.30000   36.76000    1.930
    29  811.76    1.947   18.72   65.0    3.0672    0.0378    0.43  134.43    2.27   31.08    0.8200   -1.30000   36.76000    1.940
    30  811.30    1.952   18.66   65.0    3.0672    0.0378    0.45  129.51    2.37   31.08    0.8200   -1.30000   36.76000    1.940
    31  810.85    1.957   18.60   65.0    3.0672    0.0378    0.46  125.23    2.47   31.08    0.8200   -1.30000   36.76000    1.950
    32  810.29    1.963   18.56   65.0    3.0672    0.0379    0.48  121.55    2.57   31.08    0.8200   -1.30000   36.76000    1.950
    33  809.71    1.969   18.53   66.0    3.0672    0.0379    0.50  118.39    2.66   31.08    0.8200   -1.30000   36.76000    1.960
    34  809.18    1.975   18.51   66.0    3.0672    0.0379    0.51  115.67    2.75   31.08    0.8200   -1.30000   36.76000    1.960
    35  808.76    1.979   18.52   66.0    3.0673    0.0379    0.52  113.34    2.82   31.08    0.8200   -1.30000   36.76000    1.970
    36  808.37    1.983   18.52   66.0    3.0674    0.0379    0.54  111.35    2.87   31.09    0.8200   -1.30000   36.76000    1.970
    37  807.88    1.989   18.50   66.0    3.0674    0.0380    0.55  109.65    2.91   31.09    0.8200   -1.30000   36.76000    1.980
    38  807.32    1.995   18.44   66.0    3.0674    0.0380    0.57  108.22    2.93   31.09    0.8200   -1.30000   36.76000    1.980
    39  806.83    2.000   18.37   66.0    3.0674    0.0380    0.58  107.03    2.93   31.09    0.8200   -1.30000   36.76000    1.990
    40  806.37    2.005   18.31   66.0    3.0674    0.0380    0.60  106.08    2.92   31.09    0.8200   -1.30000   36.76000    1.990
    41  805.90    2.010   18.26   66.0    3.1067    0.0385    0.61  105.36    2.89   31.09    0.8300   -1.30000   36.76000    2.000
    42  805.46    2.014   18.24   67.0    3.1068    0.0386    0.62  104.85    2.84   31.11    0.8300   -1.30000   36.76000    2.000
    43  804.95    2.020   18.18   67.0    3.1068    0.0386    0.64  104.56    2.78   31.11    0.8300   -1.30000   36.76000    2.010
    44  804.37    2.026   18.08   68.0    3.1068    0.0386    0.66  104.48    2.71   31.11    0.8300   -1.30000   36.76000    2.010
    45  803.86    2.032   17.99   69.0    3.1069    0.0386    0.67  104.61    2.63   31.12    0.8300   -1.30000   36.76000    2.020
    46  803.43    2.036   17.94   69.0    3.1070    0.0387    0.69  104.97    2.54   31.13    0.8300   -1.30000   36.76000    2.030
    47  803.01    2.041   17.94   69.0    3.1070    0.0387    0.70  105.60    2.44   31.13    0.8300   -1.30000   36.76000    2.030
    48  802.53    2.046   17.96   69.0    3.1071    0.0387    0.71  106.52    2.35   31.14    0.8300   -1.30000   36.76000    2.030
    49  802.06    2.051   17.94   68.0    3.1072    0.0387    0.73  107.78    2.25   31.15    0.8300   -1.30000   36.76000    2.040
    50  801.61    2.056   17.90   68.0    3.1072    0.0388    0.74  109.41    2.16   31.15    0.8300   -1.30000   36.76000    2.040
    51  801.14    2.061   17.86   68.0    3.1073    0.0388    0.76  111.43    2.07   31.16    0.8300   -1.30000   36.76000    2.050
    52  800.70    2.065   17.82   69.0    3.1074    0.0388    0.77  113.83    2.00   31.17    0.8300   -1.30000   36.76000    2.050
    53  800.31    2.069   17.76   69.0    3.1074    0.0388    0.78  116.60    1.93   31.17    0.8300   -1.30000   36.76000    2.060
    54  799.94    2.073   17.69   70.0    3.0682    0.0384    0.79  119.66    1.89   31.18    0.8200   -1.30000   36.76000    2.060
    55  799.57    2.077   17.62   70.0    3.0682    0.0384    0.80  122.94    1.85   31.18    0.8200   -1.30000   36.76000    2.070
    56  799.08    2.083   17.57   70.0    3.0682    0.0384    0.82  126.34    1.84   31.18    0.8200   -1.30000   36.76000    2.070
    57  798.48    2.089   17.50   70.0    3.0683    0.0384    0.84  129.73    1.83   31.19    0.8200   -1.30000   36.76000    2.080
    58  797.89    2.095   17.44   70.0    3.0683    0.0385    0.85  133.00    1.85   31.19    0.8200   -1.30000   36.76000    2.080
    59  797.40    2.101   17.38   70.0    3.0683    0.0385    0.87  136.07    1.88   31.19    0.8200   -1.30000   36.76000    2.090
    60  796.94    2.106   17.30   70.0    3.0684    0.0385    0.88  138.85    1.92   31.20    0.8200   -1.30000   36.76000    2.090
    61  796.45    2.111   17.22   70.0    3.0291    0.0380    0.90  141.34    1.98   31.20    0.8100   -1.30000   36.76000    2.100
    62  795.97    2.116   17.16   71.0    3.0291    0.0381    0.91  143.54    2.03   31.20    0.8100   -1.30000   36.76000    2.110
    63  795.53    2.121   17.16   71.0    3.0293    0.0381    0.93  145.46    2.09   31.22    0.8100   -1.30000   36.76000    2.110
    64  795.13    2.125   17.14   71.0    3.0293    0.0381    0.94  147.16    2.16   31.22    0.8100   -1.30000   36.76000    2.110
    65  794.68    2.130   17.08   71.0    3.0294    0.0381    0.95  148.67    2.22   31.23    0.8100   -1.30000   36.76000    2.120
    66  794.21    2.135   17.04   72.0    3.0294    0.0381    0.97  150.03    2.28   31.23    0.8100   -1.30000   36.76000    2.120
    67  793.76    2.140   17.02   72.0    3.0295    0.0382    0.98  151.26    2.33   31.24    0.8100   -1.30000   36.76000    2.130
    68  793.30    2.145   17.02   72.0    3.0296    0.0382    0.99  152.38    2.38   31.25    0.8100   -1.30000   36.76000    2.130
    69  792.82    2.150   16.99   72.0    3.0296    0.0382    1.01  153.43    2.43   31.25    0.8100   -1.30000   36.76000    2.140
    70  792.32    2.155   16.92   71.0    3.0297    0.0382    1.02  154.42    2.47   31.26    0.8100   -1.30000   36.76000    2.140
    71  791.86    2.160   16.84   71.0    3.0297    0.0383    1.04  155.39    2.50   31.26    0.8100   -1.30000   36.76000    2.150
    72  791.51    2.164   16.75   71.0    3.0299    0.0383    1.05  156.36    2.52   31.28    0.8100   -1.30000   36.76000    2.150
    73  791.27    2.167   16.62   71.0    3.0300    0.0383    1.05  157.34    2.54   31.29    0.8100   -1.30000   36.76000    2.160
