36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:16:11 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20241009
Launch Time (UT)                  : 07:04:47
Burst Pressure (hPa)              : 5.72
Integrated O3 to end of data (DU) : 217.32
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4251056
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43016
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  828.15    1.790   21.30   57.0    3.5938    0.0434    0.00   50.00    3.00   33.74    0.9400   -1.30000   36.76000    1.780
     1  826.88    1.803   20.84   57.0    3.5938    0.0435    0.04   79.93    3.08   33.74    0.9400   -1.30000   36.76000    1.790
     2  826.62    1.806   20.37   59.0    3.5938    0.0435    0.05   89.83    3.47   33.74    0.9400   -1.30000   36.76000    1.790
     3  826.28    1.809   20.10   60.0    3.6338    0.0440    0.06   92.66    3.78   33.75    0.9500   -1.30000   36.76000    1.800
     4  825.87    1.814   20.01   60.0    3.6338    0.0440    0.08   92.83    4.02   33.75    0.9500   -1.30000   36.76000    1.800
     5  825.46    1.818   20.00   60.0    3.6338    0.0440    0.09   92.53    4.25   33.75    0.9500   -1.30000   36.76000    1.810
     6  825.00    1.823   20.01   60.0    3.6340    0.0440    0.11   92.46    4.47   33.76    0.9500   -1.30000   36.76000    1.810
     7  824.45    1.828   20.02   60.0    3.6739    0.0446    0.13   92.72    4.70   33.76    0.9600   -1.30000   36.76000    1.820
     8  823.78    1.836   20.04   60.0    3.6739    0.0446    0.15   93.17    4.92   33.76    0.9600   -1.30000   36.76000    1.820
     9  823.15    1.842   20.03   59.0    3.6739    0.0446    0.17   93.66    5.14   33.76    0.9600   -1.30000   36.76000    1.830
    10  822.56    1.848   19.98   60.0    3.6739    0.0447    0.19   94.19    5.34   33.76    0.9600   -1.30000   36.76000    1.840
    11  821.93    1.855   19.88   60.0    3.6738    0.0447    0.22   94.76    5.53   33.75    0.9600   -1.30000   36.76000    1.840
    12  821.26    1.862   19.78   60.0    3.7137    0.0452    0.24   95.34    5.71   33.75    0.9700   -1.30000   36.76000    1.850
    13  820.57    1.869   19.71   60.0    3.7137    0.0453    0.27   95.95    5.87   33.75    0.9700   -1.30000   36.76000    1.860
    14  819.87    1.877   19.64   61.0    3.7137    0.0453    0.29   96.55    6.02   33.75    0.9700   -1.30000   36.76000    1.870
    15  819.16    1.884   19.57   61.0    3.7137    0.0453    0.32   97.15    6.16   33.75    0.9700   -1.30000   36.76000    1.870
    16  818.55    1.890   19.50   61.0    3.7136    0.0454    0.34   97.72    6.28   33.74    0.9700   -1.30000   36.76000    1.880
    17  817.93    1.897   19.43   61.0    3.7136    0.0454    0.36   98.27    6.38   33.74    0.9700   -1.30000   36.76000    1.890
    18  817.33    1.903   19.36   61.0    3.7534    0.0459    0.38   98.78    6.47   33.73    0.9800   -1.30000   36.76000    1.890
    19  816.69    1.910   19.25   61.0    3.7533    0.0460    0.40   99.24    6.53   33.72    0.9800   -1.30000   36.76000    1.900
    20  816.05    1.917   19.13   62.0    3.7533    0.0460    0.43   99.64    6.58   33.72    0.9800   -1.30000   36.76000    1.910
    21  815.40    1.924   19.04   62.0    3.7533    0.0460    0.45   99.99    6.61   33.72    0.9800   -1.30000   36.76000    1.910
    22  814.69    1.931   18.99   62.0    3.7532    0.0461    0.48  100.27    6.62   33.71    0.9800   -1.30000   36.76000    1.920
    23  814.04    1.938   18.93   62.0    3.7532    0.0461    0.50  100.48    6.62   33.71    0.9800   -1.30000   36.76000    1.930
    24  813.54    1.943   18.84   63.0    3.7531    0.0461    0.52  100.62    6.60   33.70    0.9800   -1.30000   36.76000    1.930
    25  813.03    1.949   18.74   63.0    3.7531    0.0462    0.54  100.67    6.56   33.70    0.9800   -1.30000   36.76000    1.940
    26  812.44    1.955   18.65   64.0    3.7530    0.0462    0.56  100.64    6.51   33.69    0.9800   -1.30000   36.76000    1.940
    27  811.82    1.962   18.59   64.0    3.7530    0.0462    0.58  100.52    6.44   33.69    0.9800   -1.30000   36.76000    1.950
    28  811.22    1.968   18.52   65.0    3.7530    0.0463    0.60  100.30    6.36   33.69    0.9800   -1.30000   36.76000    1.960
    29  810.58    1.975   18.44   65.0    3.7529    0.0463    0.63   99.98    6.28   33.68    0.9800   -1.30000   36.76000    1.960
    30  809.88    1.982   18.36   65.0    3.7529    0.0463    0.65   99.56    6.19   33.68    0.9800   -1.30000   36.76000    1.970
    31  809.18    1.990   18.27   65.0    3.7529    0.0464    0.68   99.05    6.09   33.68    0.9800   -1.30000   36.76000    1.980
    32  808.48    1.997   18.20   66.0    3.7529    0.0464    0.70   98.44    5.98   33.68    0.9800   -1.30000   36.76000    1.990
    33  807.84    2.004   18.14   66.0    3.7529    0.0465    0.73   97.74    5.88   33.68    0.9800   -1.30000   36.76000    1.990
    34  807.25    2.010   18.07   66.0    3.7528    0.0465    0.75   96.97    5.77   33.67    0.9800   -1.30000   36.76000    2.000
    35  806.62    2.017   18.00   66.0    3.7528    0.0465    0.77   96.12    5.67   33.67    0.9800   -1.30000   36.76000    2.010
    36  806.02    2.023   17.93   66.0    3.7528    0.0466    0.79   95.23    5.57   33.67    0.9800   -1.30000   36.76000    2.010
    37  805.49    2.029   17.86   66.0    3.7528    0.0466    0.81   94.29    5.48   33.68    0.9800   -1.30000   36.76000    2.020
    38  804.97    2.034   17.80   66.0    3.7526    0.0466    0.83   93.34    5.40   33.67    0.9800   -1.30000   36.76000    2.020
    39  804.41    2.040   17.73   66.0    3.7527    0.0467    0.85   92.37    5.33   33.67    0.9800   -1.30000   36.76000    2.030
    40  803.80    2.047   17.62   67.0    3.7527    0.0467    0.88   91.41    5.26   33.67    0.9800   -1.30000   36.76000    2.040
    41  803.17    2.053   17.49   67.0    3.7527    0.0467    0.90   90.47    5.21   33.67    0.9800   -1.30000   36.76000    2.040
    42  802.57    2.060   17.35   68.0    3.7527    0.0468    0.92   89.56    5.17   33.67    0.9800   -1.30000   36.76000    2.050
    43  801.90    2.067   17.25   69.0    3.7527    0.0468    0.95   88.70    5.13   33.67    0.9800   -1.30000   36.76000    2.060
    44  801.21    2.074   17.17   69.0    3.7527    0.0468    0.97   87.91    5.11   33.67    0.9800   -1.30000   36.76000    2.060
    45  800.55    2.081   17.09   69.0    3.7526    0.0469    1.00   87.19    5.09   33.66    0.9800   -1.30000   36.76000    2.070
    46  799.89    2.088   17.02   69.0    3.7526    0.0469    1.02   86.56    5.08   33.66    0.9800   -1.30000   36.76000    2.080
    47  799.25    2.095   16.95   68.0    3.7526    0.0470    1.04   85.99    5.08   33.66    0.9800   -1.30000   36.76000    2.080
    48  798.66    2.102   16.89   68.0    3.7524    0.0470    1.07   85.48    5.07   33.65    0.9800   -1.30000   36.76000    2.090
    49  798.10    2.108   16.83   69.0    3.7924    0.0475    1.09   85.02    5.08   33.65    0.9900   -1.30000   36.76000    2.100
    50  797.56    2.113   16.75   69.0    3.7922    0.0475    1.11   84.62    5.08   33.64    0.9900   -1.30000   36.76000    2.100
    51  797.01    2.119   16.66   70.0    3.7922    0.0476    1.13   84.26    5.09   33.64    0.9900   -1.30000   36.76000    2.110
    52  796.49    2.125   16.58   70.0    3.7922    0.0476    1.15   83.96    5.09   33.64    0.9900   -1.30000   36.76000    2.110
    53  795.91    2.131   16.51   71.0    3.7922    0.0476    1.17   83.70    5.10   33.64    0.9900   -1.30000   36.76000    2.120
    54  795.31    2.137   16.43   71.0    3.7921    0.0477    1.19   83.49    5.10   33.63    0.9900   -1.30000   36.76000    2.130
    55  794.79    2.143   16.35   72.0    3.7921    0.0477    1.21   83.32    5.11   33.63    0.9900   -1.30000   36.76000    2.130
    56  794.39    2.147   16.29   72.0    3.7921    0.0477    1.23   83.18    5.10   33.63    0.9900   -1.30000   36.76000    2.140
    57  794.06    2.151   16.24   72.0    3.7921    0.0478    1.24   83.06    5.09   33.63    0.9900   -1.30000   36.76000    2.140
    58  793.68    2.155   16.19   72.0    3.7921    0.0478    1.25   82.98    5.08   33.63    0.9900   -1.30000   36.76000    2.140
    59  793.19    2.160   16.13   73.0    3.7921    0.0478    1.27   82.93    5.07   33.63    0.9900   -1.30000   36.76000    2.150
    60  792.63    2.166   16.06   72.0    3.7921    0.0478    1.29   82.93    5.05   33.63    0.9900   -1.30000   36.76000    2.160
    61  792.01    2.173   15.98   72.0    3.7921    0.0479    1.32   82.99    5.04   33.63    0.9900   -1.30000   36.76000    2.160
    62  791.35    2.180   15.90   72.0    3.7922    0.0479    1.34   83.11    5.02   33.63    0.9900   -1.30000   36.76000    2.170
    63  790.69    2.187   15.81   72.0    3.7922    0.0480    1.37   83.30    5.01   33.63    0.9900   -1.30000   36.76000    2.180
    64  790.05    2.194   15.74   73.0    3.7922    0.0480    1.39   83.56    5.00   33.63    0.9900   -1.30000   36.76000    2.180
    65  789.54    2.199   15.67   73.0    3.7922    0.0480    1.41   83.89    5.00   33.63    0.9900   -1.30000   36.76000    2.190
    66  789.19    2.203   15.62   74.0    3.7922    0.0481    1.42   84.30    5.00   33.63    0.9900   -1.30000   36.76000    2.190
    67  788.83    2.207   15.58   74.0    3.7922    0.0481    1.44   84.77    5.00   33.63    0.9900   -1.30000   36.76000    2.200
    68  788.46    2.211   15.53   75.0    3.7922    0.0481    1.45   85.31    5.01   33.63    0.9900   -1.30000   36.76000    2.200
    69  788.05    2.216   15.48   75.0    3.7922    0.0481    1.47   85.89    5.03   33.63    0.9900   -1.30000   36.76000    2.200
    70  787.61    2.220   15.42   75.0    3.7922    0.0481    1.48   86.51    5.06   33.63    0.9900   -1.30000   36.76000    2.210
    71  787.21    2.225   15.37   75.0    3.7922    0.0482    1.50   87.16    5.10   33.63    0.9900   -1.30000   36.76000    2.210
    72  786.87    2.228   15.33   75.0    3.7922    0.0482    1.51   87.82    5.15   33.63    0.9900   -1.30000   36.76000    2.220
    73  786.59    2.231   15.29   75.0    3.7922    0.0482    1.52   88.50    5.21   33.63    0.9900   -1.30000   36.76000    2.220
    74  786.25    2.235   15.24   75.0    3.8321    0.0487    1.53   89.16    5.28   33.63    1.0000   -1.30000   36.76000    2.220
    75  785.79    2.240   15.19   75.0    3.8321    0.0488    1.55   89.81    5.36   33.63    1.0000   -1.30000   36.76000    2.230
    76  785.31    2.245   15.13   75.0    3.7922    0.0483    1.57   90.44    5.45   33.63    0.9900   -1.30000   36.76000    2.230
    77  784.84    2.250   15.07   76.0    3.7922    0.0483    1.59   91.02    5.54   33.63    0.9900   -1.30000   36.76000    2.240
    78  784.41    2.255   15.02   76.0    3.7923    0.0483    1.61   91.56    5.63   33.64    0.9900   -1.30000   36.76000    2.240
    79  784.03    2.259   14.97   76.0    3.7923    0.0484    1.62   92.05    5.73   33.64    0.9900   -1.30000   36.76000    2.250
    80  783.70    2.263   14.92   77.0    3.7923    0.0484    1.63   92.47    5.83   33.64    0.9900   -1.30000   36.76000    2.250
    81  783.38    2.266   14.88   77.0    3.7924    0.0484    1.64   92.83    5.93   33.65    0.9900   -1.30000   36.76000    2.260
    82  783.08    2.269   14.84   77.0    3.7924    0.0484    1.66   93.12    6.02   33.65    0.9900   -1.30000   36.76000    2.260
    83  782.79    2.272   14.81   77.0    3.7926    0.0484    1.67   93.35    6.11   33.67    0.9900   -1.30000   36.76000    2.260
    84  782.51    2.275   14.77   77.0    3.7926    0.0485    1.68   93.51    6.20   33.67    0.9900   -1.30000   36.75000    2.260
    85  782.23    2.278   14.73   76.0    3.7926    0.0485    1.69   93.62    6.27   33.67    0.9900   -1.30000   36.75000    2.270
    86  781.93    2.282   14.70   76.0    3.8325    0.0490    1.70   93.68    6.34   33.67    1.0000   -1.30000   36.75000    2.270
    87  781.62    2.285   14.66   76.0    3.8326    0.0490    1.71   93.69    6.40   33.68    1.0000   -1.30000   36.75000    2.270
    88  781.28    2.289   14.63   76.0    3.8326    0.0491    1.73   93.67    6.44   33.68    1.0000   -1.30000   36.75000    2.280
    89  780.88    2.293   14.62   76.0    3.8326    0.0491    1.74   93.61    6.48   33.68    1.0000   -1.30000   36.75000    2.280
    90  780.44    2.298   14.60   77.0    3.8326    0.0491    1.76   93.51    6.50   33.68    1.0000   -1.30000   36.75000    2.290
    91  780.00    2.303   14.55   77.0    3.8326    0.0491    1.78   93.39    6.52   33.68    1.0000   -1.30000   36.75000    2.290
    92  779.58    2.307   14.49   78.0    3.8326    0.0492    1.79   93.25    6.52   33.68    1.0000   -1.30000   36.75000    2.300
    93  779.19    2.311   14.44   78.0    3.8328    0.0492    1.81   93.08    6.51   33.69    1.0000   -1.30000   36.75000    2.300
    94  778.81    2.316   14.40   79.0    3.8328    0.0492    1.82   92.88    6.50   33.69    1.0000   -1.30000   36.75000    2.300
    95  778.44    2.320   14.36   79.0    3.7928    0.0487    1.84   92.66    6.47   33.69    0.9900   -1.30000   36.75000    2.310
    96  778.06    2.324   14.32   79.0    3.7928    0.0487    1.85   92.41    6.44   33.69    0.9900   -1.30000   36.75000    2.310
    97  777.67    2.328   14.28   79.0    3.7930    0.0488    1.87   92.15    6.41   33.70    0.9900   -1.30000   36.75000    2.320
    98  777.31    2.332   14.21   80.0    3.7930    0.0488    1.88   91.86    6.36   33.70    0.9900   -1.30000   36.75000    2.320
    99  776.95    2.336   14.15   80.0    3.7930    0.0488    1.89   91.56    6.31   33.70    0.9900   -1.30000   36.75000    2.320
   100  776.58    2.340   14.10   80.0    3.8330    0.0494    1.91   91.24    6.26   33.71    1.0000   -1.30000   36.75000    2.330
   101  776.20    2.344   14.06   80.0    3.8332    0.0494    1.92   90.91    6.20   33.72    1.0000   -1.30000   36.75000    2.330
   102  775.84    2.348   14.02   80.0    3.8332    0.0494    1.94   90.58    6.14   33.72    1.0000   -1.30000   36.75000    2.340
   103  775.47    2.352   13.99   80.0    3.8333    0.0494    1.95   90.25    6.07   33.73    1.0000   -1.30000   36.75000    2.340
