36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:15:11 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240705
Launch Time (UT)                  : 09:25:14
Burst Pressure (hPa)              : 6.64
Integrated O3 to end of data (DU) : 211.80
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4310335
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43023
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.05    1.790   21.00   60.0    3.6432    0.0442    0.00   80.00    2.00   32.21    0.9600   -1.30000   36.76000    1.780
     1  824.55    1.795   20.57   62.0    3.7226    0.0451    0.02   46.52    1.27   32.22    0.9800   -1.30000   36.76000    1.780
     2  824.20    1.799   20.49   62.0    3.7622    0.0456    0.03   27.38    1.26   32.22    0.9900   -1.30000   36.76000    1.790
     3  823.76    1.803   20.39   62.0    3.7623    0.0457    0.05   22.90    1.37   32.23    0.9900   -1.30000   36.76000    1.790
     4  823.21    1.809   20.27   62.0    3.7623    0.0457    0.07   25.03    1.49   32.23    0.9900   -1.30000   36.76000    1.800
     5  822.77    1.814   20.17   62.0    3.7624    0.0457    0.08   28.38    1.61   32.24    0.9900   -1.30000   36.76000    1.800
     6  822.60    1.815   20.09   62.0    3.7625    0.0457    0.09   31.21    1.73   32.25    0.9900   -1.30000   36.76000    1.800
     7  822.41    1.817   20.03   62.0    3.7627    0.0458    0.09   33.37    1.85   32.26    0.9900   -1.30000   36.76000    1.810
     8  822.23    1.819   19.98   62.0    3.7628    0.0458    0.10   35.15    1.96   32.27    0.9900   -1.30000   36.76000    1.810
     9  821.95    1.822   19.97   62.0    3.7628    0.0458    0.11   36.91    2.07   32.27    0.9900   -1.30000   36.76000    1.810
    10  821.65    1.825   19.97   62.0    3.7629    0.0458    0.12   38.62    2.17   32.28    0.9900   -1.30000   36.76000    1.810
    11  821.34    1.829   19.95   62.0    3.7629    0.0458    0.13   40.31    2.27   32.28    0.9900   -1.30000   36.76000    1.820
    12  820.94    1.833   19.93   62.0    3.7631    0.0458    0.15   41.98    2.36   32.29    0.9900   -1.30000   36.76000    1.820
    13  820.53    1.837   19.88   62.0    3.7631    0.0459    0.16   43.62    2.44   32.29    0.9900   -1.30000   36.76000    1.830
    14  820.08    1.842   19.83   62.0    3.7632    0.0459    0.18   45.24    2.51   32.30    0.9900   -1.30000   36.76000    1.830
    15  819.60    1.847   19.83   62.0    3.7632    0.0459    0.20   46.82    2.58   32.30    0.9900   -1.30000   36.76000    1.840
    16  819.07    1.853   19.86   62.0    3.7634    0.0459    0.22   48.37    2.64   32.32    0.9900   -1.30000   36.76000    1.840
    17  818.50    1.859   19.87   62.0    3.7634    0.0460    0.24   49.88    2.69   32.32    0.9900   -1.30000   36.76000    1.850
    18  817.91    1.865   19.82   62.0    3.7636    0.0460    0.26   51.33    2.74   32.33    0.9900   -1.30000   36.76000    1.850
    19  817.34    1.871   19.74   63.0    3.7636    0.0460    0.28   52.72    2.77   32.33    0.9900   -1.30000   36.76000    1.860
    20  816.78    1.877   19.66   63.0    3.7636    0.0461    0.30   54.05    2.80   32.33    0.9900   -1.30000   36.76000    1.870
    21  816.27    1.882   19.60   63.0    3.7637    0.0461    0.32   55.31    2.82   32.34    0.9900   -1.30000   36.76000    1.870
    22  815.77    1.887   19.57   63.0    3.7638    0.0461    0.34   56.48    2.83   32.35    0.9900   -1.30000   36.76000    1.880
    23  815.32    1.892   19.54   63.0    3.7638    0.0462    0.35   57.56    2.84   32.35    0.9900   -1.30000   36.76000    1.880
    24  814.83    1.897   19.49   63.0    3.7639    0.0462    0.37   58.53    2.83   32.36    0.9900   -1.30000   36.76000    1.890
    25  814.25    1.903   19.43   64.0    3.7639    0.0462    0.39   59.39    2.83   32.36    0.9900   -1.30000   36.76000    1.890
    26  813.69    1.909   19.38   64.0    3.7641    0.0463    0.41   60.13    2.82   32.37    0.9900   -1.30000   36.76000    1.900
    27  813.11    1.916   19.31   64.0    3.8037    0.0468    0.43   60.72    2.81   32.37    1.0000   -1.30000   36.76000    1.900
    28  812.53    1.922   19.23   64.0    3.8038    0.0468    0.45   61.16    2.79   32.38    1.0000   -1.30000   36.76000    1.910
    29  811.99    1.927   19.16   65.0    3.8038    0.0468    0.47   61.45    2.77   32.38    1.0000   -1.30000   36.76000    1.920
    30  811.50    1.933   19.07   65.0    3.8040    0.0469    0.49   61.58    2.75   32.39    1.0000   -1.30000   36.76000    1.920
    31  811.07    1.937   19.01   65.0    3.8040    0.0469    0.51   61.55    2.72   32.39    1.0000   -1.30000   36.76000    1.930
    32  810.66    1.942   18.97   66.0    3.8041    0.0469    0.52   61.37    2.70   32.40    1.0000   -1.30000   36.76000    1.930
    33  810.30    1.945   18.94   66.0    3.8041    0.0469    0.54   61.06    2.67   32.40    1.0000   -1.30000   36.76000    1.930
    34  810.02    1.948   18.92   66.0    3.8042    0.0470    0.55   60.62    2.65   32.41    1.0000   -1.30000   36.76000    1.940
    35  809.84    1.950   18.86   66.0    3.8042    0.0470    0.55   60.07    2.62   32.41    1.0000   -1.30000   36.76000    1.940
    36  809.65    1.952   18.78   66.0    3.8043    0.0470    0.56   59.44    2.59   32.42    1.0000   -1.30000   36.76000    1.940
    37  809.40    1.955   18.72   67.0    3.8043    0.0470    0.57   58.73    2.57   32.42    1.0000   -1.30000   36.76000    1.940
    38  809.13    1.958   18.69   67.0    3.8045    0.0470    0.58   57.96    2.54   32.43    1.0000   -1.30000   36.76000    1.950
    39  808.87    1.961   18.66   67.0    3.8045    0.0470    0.59   57.16    2.52   32.43    1.0000   -1.30000   36.76000    1.950
    40  808.65    1.963   18.62   67.0    3.8045    0.0470    0.60   56.35    2.49   32.43    1.0000   -1.30000   36.76000    1.950
    41  808.38    1.966   18.59   67.0    3.8046    0.0471    0.61   55.59    2.47   32.44    1.0000   -1.30000   36.76000    1.950
    42  808.10    1.969   18.56   67.0    3.8046    0.0471    0.62   54.89    2.44   32.44    1.0000   -1.30000   36.76000    1.960
    43  807.87    1.971   18.53   67.0    3.8047    0.0471    0.63   54.29    2.42   32.45    1.0000   -1.30000   36.76000    1.960
    44  807.67    1.973   18.50   67.0    3.8445    0.0476    0.63   53.80    2.39   32.46    1.0100   -1.30000   36.76000    1.960
    45  807.41    1.976   18.46   67.0    3.8445    0.0476    0.64   53.44    2.35   32.46    1.0100   -1.30000   36.76000    1.970
    46  807.11    1.979   18.43   67.0    3.8842    0.0481    0.66   53.20    2.32   32.47    1.0200   -1.30000   36.76000    1.970
    47  806.85    1.982   18.39   67.0    3.9239    0.0486    0.67   53.10    2.27   32.47    1.0300   -1.30000   36.76000    1.970
    48  806.58    1.985   18.36   67.0    3.9240    0.0487    0.68   53.13    2.22   32.48    1.0300   -1.30000   36.76000    1.970
