36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:14:07 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240228
Launch Time (UT)                  : 08:03:48
Burst Pressure (hPa)              : 7.75
Integrated O3 to end of data (DU) : 173.71
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5020784
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37013
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.50    1.790   24.40   62.0    2.6508    0.0322    0.00  260.00    2.00   35.96    0.6800   -1.30000   36.76000    1.780
     1  822.98    1.795   24.28   53.0    2.7751    0.0337    0.01  288.50    1.55   35.96    0.7100   -1.30000   36.76000    1.780
     2  822.70    1.798   24.16   53.0    2.8165    0.0342    0.02  302.63    1.58   35.96    0.7200   -1.30000   36.76000    1.790
     3  822.47    1.801   24.06   53.0    2.8578    0.0347    0.03  307.33    1.69   35.95    0.7300   -1.30000   36.76000    1.790
     4  822.27    1.803   23.97   53.0    2.8578    0.0348    0.03  307.85    1.81   35.95    0.7300   -1.30000   36.76000    1.790
     5  822.08    1.805   23.86   53.0    2.8577    0.0348    0.04  307.59    1.92   35.94    0.7300   -1.30000   36.76000    1.790
     6  821.76    1.808   23.71   53.0    2.8576    0.0348    0.05  307.70    2.03   35.93    0.7300   -1.30000   36.76000    1.800
     7  821.21    1.814   23.48   54.0    2.8575    0.0348    0.06  308.29    2.13   35.92    0.7300   -1.30000   36.76000    1.800
     8  820.53    1.821   23.21   55.0    2.8988    0.0353    0.08  309.15    2.23   35.91    0.7400   -1.30000   36.76000    1.810
     9  819.97    1.827   22.97   55.0    2.8573    0.0348    0.10  310.05    2.33   35.89    0.7300   -1.30000   36.76000    1.820
    10  819.52    1.832   22.76   55.0    2.8572    0.0349    0.11  310.98    2.42   35.88    0.7300   -1.30000   36.76000    1.820
    11  819.08    1.837   22.61   55.0    2.8572    0.0349    0.12  311.95    2.50   35.88    0.7300   -1.30000   36.76000    1.830
    12  818.64    1.842   22.53   55.0    2.8571    0.0349    0.13  312.96    2.58   35.87    0.7300   -1.30000   36.76000    1.830
    13  818.23    1.846   22.51   56.0    2.8571    0.0349    0.14  314.01    2.65   35.87    0.7300   -1.30000   36.76000    1.830
    14  817.97    1.849   22.49   56.0    2.8985    0.0354    0.15  315.08    2.71   35.87    0.7400   -1.30000   36.76000    1.840
    15  817.73    1.851   22.43   56.0    2.8985    0.0354    0.16  316.17    2.77   35.87    0.7400   -1.30000   36.76000    1.840
    16  817.44    1.854   22.36   56.0    2.8985    0.0355    0.17  317.27    2.82   35.87    0.7400   -1.30000   36.76000    1.840
    17  817.15    1.857   22.33   55.0    2.8985    0.0355    0.17  318.37    2.86   35.87    0.7400   -1.30000   36.76000    1.850
    18  816.90    1.860   22.33   55.0    2.9399    0.0360    0.18  319.45    2.90   35.87    0.7500   -1.30000   36.76000    1.850
    19  816.67    1.862   22.30   55.0    2.9399    0.0360    0.19  320.51    2.93   35.87    0.7500   -1.30000   36.76000    1.850
    20  816.39    1.865   22.27   55.0    2.9812    0.0365    0.20  321.53    2.95   35.86    0.7600   -1.30000   36.76000    1.850
    21  816.08    1.869   22.24   55.0    2.9811    0.0365    0.20  322.51    2.97   35.85    0.7600   -1.30000   36.76000    1.860
    22  815.79    1.872   22.22   55.0    2.9811    0.0365    0.21  323.44    2.98   35.85    0.7600   -1.30000   36.76000    1.860
    23  815.59    1.874   22.19   55.0    2.9810    0.0366    0.22  324.33    3.00   35.84    0.7600   -1.30000   36.76000    1.860
    24  815.37    1.876   22.15   55.0    2.9810    0.0366    0.23  325.17    3.01   35.84    0.7600   -1.30000   36.76000    1.870
    25  815.11    1.879   22.12   55.0    2.9810    0.0366    0.23  325.97    3.01   35.84    0.7600   -1.30000   36.76000    1.870
    26  814.85    1.882   22.10   55.0    2.9810    0.0366    0.24  326.72    3.02   35.84    0.7600   -1.30000   36.76000    1.870
    27  814.55    1.885   22.08   55.0    2.9808    0.0366    0.25  327.44    3.02   35.82    0.7600   -1.30000   36.76000    1.870
    28  814.24    1.888   22.05   55.0    2.9807    0.0366    0.26  328.12    3.02   35.81    0.7600   -1.30000   36.76000    1.880
    29  813.96    1.891   22.03   56.0    3.0220    0.0371    0.27  328.76    3.02   35.80    0.7700   -1.30000   36.76000    1.880
    30  813.65    1.895   22.00   56.0    3.0220    0.0371    0.28  329.39    3.02   35.80    0.7700   -1.30000   36.76000    1.880
    31  813.40    1.897   21.97   56.0    3.0220    0.0372    0.28  329.99    3.01   35.80    0.7700   -1.30000   36.76000    1.890
    32  813.19    1.900   21.93   56.0    3.0220    0.0372    0.29  330.58    3.01   35.80    0.7700   -1.30000   36.76000    1.890
    33  812.99    1.902   21.89   57.0    3.0220    0.0372    0.29  331.16    3.01   35.80    0.7700   -1.30000   36.76000    1.890
    34  812.74    1.904   21.85   57.0    3.0220    0.0372    0.30  331.76    3.01   35.80    0.7700   -1.30000   36.76000    1.890
    35  812.55    1.906   21.83   57.0    3.0220    0.0372    0.31  332.37    3.01   35.80    0.7700   -1.30000   36.76000    1.900
    36  812.37    1.908   21.80   57.0    3.0220    0.0372    0.31  333.01    3.02   35.80    0.7700   -1.30000   36.76000    1.900
    37  812.12    1.911   21.77   57.0    3.0220    0.0372    0.32  333.67    3.02   35.80    0.7700   -1.30000   36.76000    1.900
    38  811.75    1.915   21.74   57.0    3.0221    0.0372    0.33  334.36    3.03   35.81    0.7700   -1.30000   36.76000    1.900
    39  811.24    1.921   21.71   57.0    3.0221    0.0373    0.35  335.09    3.05   35.81    0.7700   -1.30000   36.76000    1.910
    40  810.60    1.927   21.69   57.0    3.0221    0.0373    0.36  335.88    3.07   35.81    0.7700   -1.30000   36.76000    1.920
    41  809.97    1.934   21.66   57.0    3.0222    0.0373    0.38  336.73    3.09   35.82    0.7700   -1.30000   36.76000    1.920
    42  809.49    1.939   21.63   57.0    3.0223    0.0373    0.40  337.66    3.11   35.82    0.7700   -1.30000   36.76000    1.930
    43  809.14    1.943   21.61   57.0    3.0223    0.0374    0.41  338.68    3.14   35.82    0.7700   -1.30000   36.76000    1.930
    44  808.80    1.947   21.56   57.0    3.0637    0.0379    0.42  339.76    3.17   35.82    0.7800   -1.30000   36.76000    1.940
    45  808.42    1.951   21.49   58.0    3.0637    0.0379    0.43  340.88    3.21   35.82    0.7800   -1.30000   36.76000    1.940
    46  808.00    1.955   21.42   59.0    3.0638    0.0379    0.44  342.00    3.25   35.83    0.7800   -1.30000   36.76000    1.940
    47  807.55    1.960   21.39   59.0    3.0638    0.0379    0.46  343.09    3.29   35.83    0.7800   -1.30000   36.76000    1.950
    48  807.06    1.965   21.37   59.0    3.0638    0.0380    0.47  344.11    3.34   35.83    0.7800   -1.30000   36.76000    1.950
    49  806.50    1.971   21.35   59.0    3.0638    0.0380    0.49  345.04    3.39   35.83    0.7800   -1.30000   36.76000    1.960
    50  805.99    1.977   21.31   59.0    3.0638    0.0380    0.50  345.87    3.45   35.83    0.7800   -1.30000   36.76000    1.970
    51  805.58    1.981   21.24   59.0    3.0638    0.0380    0.51  346.58    3.50   35.84    0.7800   -1.30000   36.76000    1.970
    52  805.19    1.985   21.14   60.0    3.0638    0.0381    0.53  347.17    3.56   35.84    0.7800   -1.30000   36.76000    1.970
    53  804.77    1.990   21.07   61.0    3.0639    0.0381    0.54  347.65    3.61   35.85    0.7800   -1.30000   36.76000    1.980
    54  804.28    1.995   21.02   61.0    3.0639    0.0381    0.55  347.98    3.65   35.85    0.7800   -1.30000   36.76000    1.980
    55  803.79    2.001   20.98   61.0    3.0639    0.0381    0.57  348.17    3.69   35.85    0.7800   -1.30000   36.76000    1.990
    56  803.42    2.005   20.94   60.0    3.0639    0.0381    0.58  348.19    3.73   35.85    0.7800   -1.30000   36.76000    1.990
    57  803.08    2.008   20.90   60.0    3.0639    0.0382    0.59  348.03    3.76   35.85    0.7800   -1.30000   36.76000    2.000
    58  802.74    2.012   20.87   61.0    3.0639    0.0382    0.60  347.69    3.78   35.85    0.7800   -1.30000   36.76000    2.000
    59  802.37    2.016   20.83   61.0    3.0639    0.0382    0.61  347.15    3.80   35.85    0.7800   -1.30000   36.76000    2.010
    60  801.93    2.021   20.79   61.0    3.0639    0.0382    0.62  346.43    3.81   35.85    0.7800   -1.30000   36.76000    2.010
    61  801.49    2.025   20.74   61.0    3.0639    0.0382    0.64  345.53    3.81   35.85    0.7800   -1.30000   36.76000    2.010
    62  801.12    2.029   20.70   61.0    3.1054    0.0388    0.65  344.45    3.80   35.86    0.7900   -1.30000   36.76000    2.020
    63  800.76    2.033   20.66   61.0    3.1054    0.0388    0.66  343.22    3.78   35.86    0.7900   -1.30000   36.76000    2.020
    64  800.40    2.037   20.62   61.0    3.1054    0.0388    0.67  341.82    3.75   35.86    0.7900   -1.30000   36.76000    2.030
    65  800.00    2.042   20.58   62.0    3.1054    0.0388    0.68  340.28    3.71   35.86    0.7900   -1.30000   36.76000    2.030
    66  799.57    2.046   20.52   62.0    3.1054    0.0388    0.70  338.58    3.67   35.86    0.7900   -1.30000   36.76000    2.040
    67  799.06    2.052   20.46   62.0    3.1054    0.0389    0.71  336.74    3.62   35.86    0.7900   -1.30000   36.76000    2.040
