36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:16:24 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20241030
Launch Time (UT)                  : 07:46:08
Burst Pressure (hPa)              : 7.32
Integrated O3 to end of data (DU) : 224.30
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4251202
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z43012
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.50    1.790   25.00   41.0    3.4211    0.0415    0.00   37.00    3.30   36.24    0.9100   -1.30000   36.76000    1.780
     1  823.27    1.803   23.67   48.0    3.4606    0.0420    0.04   58.62    2.64   36.25    0.9200   -1.30000   36.76000    1.790
     2  822.98    1.806   23.58   48.0    3.4606    0.0420    0.05   69.17    2.60   36.25    0.9200   -1.30000   36.76000    1.790
     3  822.60    1.810   23.42   49.0    3.4607    0.0421    0.06   72.68    2.69   36.26    0.9200   -1.30000   36.76000    1.800
     4  822.30    1.813   23.30   49.0    3.4607    0.0421    0.07   72.72    2.81   36.26    0.9200   -1.30000   36.76000    1.800
     5  821.97    1.817   23.19   49.0    3.5001    0.0426    0.08   71.95    2.92   36.27    0.9300   -1.30000   36.76000    1.810
     6  821.70    1.819   23.08   49.0    3.5001    0.0426    0.09   71.34    3.03   36.27    0.9300   -1.30000   36.76000    1.810
     7  821.41    1.822   22.99   49.0    3.5002    0.0426    0.10   71.00    3.12   36.28    0.9300   -1.30000   36.76000    1.810
     8  821.26    1.824   22.92   49.0    3.5002    0.0426    0.11   70.79    3.19   36.28    0.9300   -1.30000   36.76000    1.810
     9  821.13    1.826   22.84   49.0    3.5004    0.0426    0.11   70.51    3.26   36.29    0.9300   -1.30000   36.76000    1.820
    10  820.70    1.830   22.72   49.0    3.5398    0.0431    0.13   70.17    3.31   36.30    0.9400   -1.30000   36.76000    1.820
    11  820.02    1.837   22.62   50.0    3.5398    0.0432    0.15   69.78    3.36   36.30    0.9400   -1.30000   36.76000    1.830
    12  819.33    1.845   22.55   50.0    3.5398    0.0432    0.17   69.33    3.40   36.30    0.9400   -1.30000   36.76000    1.830
    13  818.69    1.851   22.49   50.0    3.5399    0.0432    0.20   68.84    3.43   36.31    0.9400   -1.30000   36.76000    1.840
    14  818.14    1.857   22.45   50.0    3.5793    0.0437    0.21   68.30    3.45   36.31    0.9500   -1.30000   36.76000    1.850
    15  817.71    1.862   22.41   50.0    3.6187    0.0443    0.23   67.71    3.47   36.32    0.9600   -1.30000   36.76000    1.850
    16  817.24    1.867   22.38   50.0    3.6187    0.0443    0.25   67.09    3.48   36.32    0.9600   -1.30000   36.76000    1.860
    17  816.83    1.871   22.35   49.0    3.6188    0.0443    0.26   66.45    3.50   36.33    0.9600   -1.30000   36.76000    1.860
    18  816.65    1.873   22.31   50.0    3.6188    0.0443    0.27   65.78    3.50   36.33    0.9600   -1.30000   36.76000    1.860
    19  816.43    1.875   22.27   50.0    3.6190    0.0443    0.27   65.10    3.51   36.34    0.9600   -1.30000   36.76000    1.860
    20  816.13    1.879   22.25   50.0    3.6190    0.0443    0.28   64.43    3.51   36.34    0.9600   -1.30000   36.76000    1.870
    21  815.82    1.882   22.22   50.0    3.6584    0.0448    0.30   63.78    3.51   36.35    0.9700   -1.30000   36.76000    1.870
    22  815.45    1.886   22.19   50.0    3.6978    0.0453    0.31   63.15    3.51   36.35    0.9800   -1.30000   36.76000    1.880
    23  814.95    1.891   22.14   50.0    3.6978    0.0454    0.33   62.58    3.50   36.35    0.9800   -1.30000   36.76000    1.880
    24  814.54    1.896   22.09   50.0    3.6978    0.0454    0.34   62.06    3.49   36.35    0.9800   -1.30000   36.76000    1.880
    25  814.11    1.900   22.04   50.0    3.7372    0.0459    0.36   61.62    3.48   36.36    0.9900   -1.30000   36.76000    1.890
    26  813.68    1.905   21.99   51.0    3.7372    0.0459    0.37   61.26    3.47   36.36    0.9900   -1.30000   36.76000    1.890
    27  813.28    1.909   21.95   51.0    3.7372    0.0460    0.39   60.98    3.46   36.36    0.9900   -1.30000   36.76000    1.900
