36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:16:19 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20241023
Launch Time (UT)                  : 08:03:25
Burst Pressure (hPa)              : 8.58
Integrated O3 to end of data (DU) : 207.34
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4251053
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z43015
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.95    1.790   23.00   46.0    4.0123    0.0486    0.00   85.00    4.50   36.24    1.0400   -1.30000   36.76000    1.780
     1  825.34    1.796   22.45   41.0    4.0524    0.0491    0.02   40.36    2.59   36.24    1.0500   -1.30000   36.76000    1.780
     2  825.15    1.798   22.30   41.0    4.0526    0.0491    0.03   13.19    2.73   36.25    1.0500   -1.30000   36.76000    1.790
     3  824.99    1.800   22.16   41.0    4.0526    0.0491    0.04    5.27    2.99   36.25    1.0500   -1.30000   36.76000    1.790
     4  824.89    1.801   22.04   42.0    4.0526    0.0491    0.04    4.87    3.12   36.25    1.0500   -1.30000   36.76000    1.790
     5  824.69    1.803   21.88   42.0    4.0526    0.0491    0.05    6.07    3.21   36.25    1.0500   -1.30000   36.76000    1.790
     6  824.49    1.805   21.70   42.0    3.9724    0.0482    0.06    6.88    3.29   36.26    1.0300   -1.30000   36.76000    1.790
     7  824.22    1.808   21.45   43.0    3.9724    0.0482    0.07    7.00    3.36   36.26    1.0300   -1.30000   36.76000    1.800
     8  823.81    1.812   21.17   43.0    3.9724    0.0482    0.08    6.78    3.43   36.26    1.0300   -1.30000   36.76000    1.800
     9  823.38    1.817   20.97   44.0    3.9726    0.0482    0.10    6.64    3.48   36.27    1.0300   -1.30000   36.76000    1.810
    10  823.00    1.821   20.89   45.0    3.9726    0.0483    0.11    6.59    3.50   36.27    1.0300   -1.30000   36.76000    1.810
    11  822.51    1.826   20.85   45.0    3.9726    0.0483    0.13    6.64    3.50   36.27    1.0300   -1.30000   36.76000    1.810
    12  822.08    1.830   20.80   45.0    3.9726    0.0483    0.15    6.79    3.49   36.27    1.0300   -1.30000   36.76000    1.820
