36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:14:57 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240612
Launch Time (UT)                  : 07:22:06
Burst Pressure (hPa)              : 5.95
Integrated O3 to end of data (DU) : 229.58
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4310333
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43031
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.45    1.790   18.70   67.0    2.3971    0.0290    0.00  220.00    2.00   33.90    0.6400   -1.30000   36.76000    1.780
     1  826.21    1.803   18.63   65.0    2.4371    0.0295    0.03  187.01    1.44   33.90    0.6500   -1.30000   36.76000    1.790
     2  825.95    1.805   18.47   66.0    2.4771    0.0300    0.03  168.98    1.46   33.91    0.6600   -1.30000   36.76000    1.790
     3  825.59    1.809   18.29   66.0    2.4771    0.0300    0.04  162.47    1.57   33.91    0.6600   -1.30000   36.76000    1.800
     4  825.20    1.813   18.08   65.0    2.4771    0.0300    0.05  161.09    1.67   33.91    0.6600   -1.30000   36.76000    1.800
     5  824.81    1.817   17.88   65.0    2.4771    0.0300    0.06  160.79    1.76   33.91    0.6600   -1.30000   36.76000    1.810
     6  824.41    1.821   17.72   66.0    2.4771    0.0300    0.07  160.22    1.85   33.91    0.6600   -1.30000   36.76000    1.810
     7  823.99    1.826   17.65   66.0    2.4371    0.0296    0.08  159.25    1.94   33.91    0.6500   -1.30000   36.76000    1.810
     8  823.59    1.830   17.60   67.0    2.4372    0.0296    0.09  158.11    2.04   33.92    0.6500   -1.30000   36.76000    1.820
     9  823.26    1.833   17.55   67.0    2.4372    0.0296    0.10  157.10    2.13   33.92    0.6500   -1.30000   36.76000    1.820
    10  822.97    1.836   17.51   68.0    2.4372    0.0296    0.10  156.21    2.22   33.92    0.6500   -1.30000   36.76000    1.830
    11  822.56    1.840   17.49   69.0    2.4772    0.0301    0.11  155.47    2.30   33.92    0.6600   -1.30000   36.76000    1.830
    12  822.11    1.845   17.47   69.0    2.4772    0.0301    0.13  154.86    2.39   33.92    0.6600   -1.30000   36.76000    1.830
    13  821.70    1.849   17.46   70.0    2.4773    0.0301    0.14  154.40    2.47   33.93    0.6600   -1.30000   36.76000    1.840
    14  821.31    1.854   17.43   70.0    2.4773    0.0302    0.14  154.09    2.56   33.93    0.6600   -1.30000   36.76000    1.840
    15  821.02    1.857   17.39   70.0    2.5172    0.0307    0.15  153.89    2.64   33.93    0.6700   -1.30000   36.76000    1.850
    16  820.74    1.860   17.35   71.0    2.5172    0.0307    0.16  153.80    2.72   33.93    0.6700   -1.30000   36.76000    1.850
    17  820.40    1.863   17.32   70.0    2.5172    0.0307    0.17  153.79    2.79   33.93    0.6700   -1.30000   36.76000    1.850
    18  819.98    1.867   17.29   70.0    2.5172    0.0307    0.18  153.84    2.84   33.93    0.6700   -1.30000   36.76000    1.860
    19  819.56    1.872   17.25   70.0    2.5172    0.0307    0.19  153.97    2.90   33.93    0.6700   -1.30000   36.76000    1.860
    20  819.02    1.878   17.20   70.0    2.5572    0.0312    0.20  154.18    2.97   33.93    0.6800   -1.30000   36.76000    1.870
    21  818.48    1.883   17.13   69.0    2.5572    0.0312    0.21  154.48    3.05   33.93    0.6800   -1.30000   36.76000    1.870
    22  818.05    1.888   17.05   69.0    2.5572    0.0313    0.22  154.85    3.14   33.93    0.6800   -1.30000   36.76000    1.880
    23  817.62    1.892   17.00   70.0    2.5572    0.0313    0.23  155.29    3.23   33.93    0.6800   -1.30000   36.76000    1.880
    24  817.10    1.898   16.96   70.0    2.5572    0.0313    0.25  155.79    3.32   33.93    0.6800   -1.30000   36.76000    1.890
    25  816.60    1.903   16.92   71.0    2.5572    0.0313    0.26  156.32    3.41   33.93    0.6800   -1.30000   36.76000    1.890
    26  816.12    1.908   16.87   72.0    2.5572    0.0313    0.27  156.86    3.51   33.93    0.6800   -1.30000   36.76000    1.900
    27  815.60    1.913   16.83   72.0    2.5972    0.0318    0.28  157.39    3.61   33.93    0.6900   -1.30000   36.76000    1.900
    28  815.06    1.919   16.79   73.0    2.5972    0.0319    0.30  157.90    3.72   33.93    0.6900   -1.30000   36.76000    1.910
    29  814.63    1.923   16.76   73.0    2.5972    0.0319    0.31  158.38    3.82   33.93    0.6900   -1.30000   36.76000    1.910
    30  814.27    1.927   16.71   73.0    2.5972    0.0319    0.32  158.81    3.93   33.93    0.6900   -1.30000   36.76000    1.920
    31  813.93    1.931   16.67   73.0    2.5972    0.0319    0.33  159.19    4.05   33.93    0.6900   -1.30000   36.76000    1.920
    32  813.58    1.934   16.62   73.0    2.5972    0.0319    0.34  159.51    4.16   33.93    0.6900   -1.30000   36.76000    1.920
    33  813.16    1.939   16.56   74.0    2.6371    0.0324    0.35  159.78    4.27   33.93    0.7000   -1.30000   36.76000    1.930
