36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:14:31 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240411
Launch Time (UT)                  : 09:11:07
Burst Pressure (hPa)              : 6.44
Integrated O3 to end of data (DU) : 212.18
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4250888
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37014
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.45    1.790   25.90   61.0    3.4558    0.0420    0.00  115.00    0.60   35.23    0.8900   -1.30000   36.76000    1.780
     1  822.19    1.803   26.00   51.0    3.4558    0.0420    0.04   76.39    1.73   35.23    0.8900   -1.30000   36.76000    1.790
     2  822.13    1.804   25.93   50.0    3.4154    0.0415    0.04   67.30    2.99   35.25    0.8800   -1.30000   36.76000    1.790
     3  821.85    1.807   25.56   51.0    3.4154    0.0416    0.05   66.12    3.13   35.25    0.8800   -1.30000   36.76000    1.800
     4  821.47    1.811   25.16   52.0    3.4155    0.0416    0.07   64.88    3.27   35.26    0.8800   -1.30000   36.76000    1.800
     5  821.17    1.814   24.75   52.0    3.4155    0.0416    0.08   63.62    3.40   35.26    0.8800   -1.30000   36.76000    1.800
     6  820.79    1.818   24.30   52.0    3.4562    0.0421    0.09   62.33    3.54   35.26    0.8900   -1.30000   36.76000    1.810
     7  820.31    1.823   23.91   53.0    3.4563    0.0421    0.10   61.04    3.67   35.27    0.8900   -1.30000   36.76000    1.810
     8  819.82    1.829   23.78   54.0    3.4563    0.0422    0.12   59.76    3.79   35.27    0.8900   -1.30000   36.76000    1.820
     9  819.20    1.835   23.77   54.0    3.4563    0.0422    0.14   58.51    3.92   35.27    0.8900   -1.30000   36.76000    1.820
    10  818.65    1.841   23.74   55.0    3.4969    0.0427    0.16   57.30    4.05   35.27    0.9000   -1.30000   36.76000    1.830
    11  818.32    1.845   23.70   55.0    3.4969    0.0427    0.17   56.14    4.17   35.27    0.9000   -1.30000   36.76000    1.830
    12  818.05    1.847   23.67   55.0    3.5376    0.0432    0.18   55.06    4.30   35.27    0.9100   -1.30000   36.76000    1.840
    13  817.78    1.850   23.64   54.0    3.4969    0.0428    0.19   54.07    4.42   35.27    0.9000   -1.30000   36.76000    1.840
    14  817.46    1.854   23.60   54.0    3.4969    0.0428    0.20   53.17    4.55   35.27    0.9000   -1.30000   36.76000    1.840
    15  817.04    1.858   23.54   54.0    3.4968    0.0428    0.21   52.39    4.67   35.26    0.9000   -1.30000   36.76000    1.850
    16  816.68    1.862   23.44   54.0    3.5375    0.0433    0.23   51.72    4.79   35.26    0.9100   -1.30000   36.76000    1.850
    17  816.39    1.865   23.37   54.0    3.5375    0.0433    0.24   51.17    4.91   35.26    0.9100   -1.30000   36.76000    1.850
    18  816.14    1.868   23.32   54.0    3.5375    0.0433    0.24   50.74    5.03   35.26    0.9100   -1.30000   36.76000    1.860
    19  815.87    1.871   23.29   54.0    3.5375    0.0434    0.25   50.43    5.15   35.26    0.9100   -1.30000   36.76000    1.860
    20  815.56    1.874   23.27   54.0    3.5782    0.0439    0.26   50.24    5.26   35.26    0.9200   -1.30000   36.76000    1.860
    21  815.14    1.879   23.26   54.0    3.5782    0.0439    0.28   50.16    5.38   35.26    0.9200   -1.30000   36.76000    1.870
    22  814.73    1.883   23.23   54.0    3.5782    0.0439    0.29   50.20    5.48   35.26    0.9200   -1.30000   36.76000    1.870
    23  814.39    1.887   23.20   54.0    3.5782    0.0439    0.30   50.34    5.59   35.26    0.9200   -1.30000   36.76000    1.880
    24  814.09    1.890   23.17   55.0    3.5782    0.0440    0.32   50.57    5.69   35.26    0.9200   -1.30000   36.76000    1.880
    25  813.88    1.892   23.13   55.0    3.6188    0.0445    0.32   50.90    5.78   35.26    0.9300   -1.30000   36.76000    1.880
    26  813.62    1.895   23.09   55.0    3.6188    0.0445    0.33   51.30    5.87   35.26    0.9300   -1.30000   36.76000    1.880
    27  813.24    1.899   23.07   55.0    3.6188    0.0445    0.35   51.76    5.95   35.26    0.9300   -1.30000   36.76000    1.890
    28  812.88    1.903   23.05   55.0    3.6188    0.0445    0.36   52.29    6.02   35.26    0.9300   -1.30000   36.76000    1.890
    29  812.53    1.907   23.04   55.0    3.6188    0.0445    0.37   52.86    6.08   35.26    0.9300   -1.30000   36.76000    1.900
    30  812.19    1.910   23.01   55.0    3.6188    0.0446    0.38   53.47    6.13   35.26    0.9300   -1.30000   36.76000    1.900
