36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:15:53 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240911
Launch Time (UT)                  : 08:47:31
Burst Pressure (hPa)              : 6.71
Integrated O3 to end of data (DU) : 209.41
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4251055
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43011
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.55    1.790   24.00   37.0    4.0752    0.0494    0.00  135.00    9.00   30.93    1.0700   -1.30000   36.76000    1.780
     1  824.80    1.798   24.12   36.0    4.0754    0.0494    0.03  130.23    4.30   30.94    1.0700   -1.30000   36.76000    1.790
     2  824.41    1.802   23.85   37.0    4.0755    0.0494    0.04  123.96    2.67   30.95    1.0700   -1.30000   36.76000    1.790
     3  823.97    1.806   23.57   37.0    4.0757    0.0495    0.06  120.06    2.26   30.96    1.0700   -1.30000   36.76000    1.800
     4  823.52    1.811   23.25   38.0    4.0758    0.0495    0.08  120.29    2.42   30.97    1.0700   -1.30000   36.76000    1.800
     5  822.94    1.817   22.88   39.0    4.0759    0.0495    0.10  121.48    2.71   30.98    1.0700   -1.30000   36.76000    1.810
     6  822.28    1.824   22.45   39.0    4.1155    0.0500    0.13  122.26    2.96   30.98    1.0800   -1.30000   36.76000    1.810
     7  821.59    1.832   22.01   39.0    4.1156    0.0501    0.16  122.59    3.14   30.99    1.0800   -1.30000   36.76000    1.820
     8  820.91    1.839   21.66   39.0    4.1158    0.0501    0.18  122.70    3.28   31.00    1.0800   -1.30000   36.76000    1.830
     9  820.32    1.845   21.51   40.0    4.1159    0.0502    0.21  122.80    3.41   31.01    1.0800   -1.30000   36.76000    1.830
    10  819.81    1.850   21.45   41.0    4.1159    0.0502    0.23  122.89    3.53   31.01    1.0800   -1.30000   36.76000    1.840
    11  819.10    1.858   21.40   41.0    4.1161    0.0503    0.25  122.96    3.64   31.02    1.0800   -1.30000   36.76000    1.850
    12  818.21    1.867   21.34   41.0    4.1162    0.0503    0.29  123.02    3.74   31.03    1.0800   -1.30000   36.76000    1.860
