36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:15:45 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240828
Launch Time (UT)                  : 08:02:07
Burst Pressure (hPa)              : 5.58
Integrated O3 to end of data (DU) : 217.45
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V3251086
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43017
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.45    1.790   21.00   64.0    2.0603    0.0249    0.00   90.00    3.00   34.37    0.5400   -1.30000   36.76000    1.780
     1  826.20    1.803   20.85   65.0    2.1015    0.0254    0.02   98.78    1.55   34.37    0.5500   -1.30000   36.76000    1.790
     2  825.79    1.807   20.69   66.0    2.1015    0.0254    0.03  108.13    1.09   34.38    0.5500   -1.30000   36.76000    1.800
     3  825.34    1.812   20.52   67.0    2.1428    0.0260    0.04  112.40    1.03   34.38    0.5600   -1.30000   36.76000    1.800
     4  824.80    1.817   20.32   67.0    2.1428    0.0260    0.05  111.54    1.14   34.38    0.5600   -1.30000   36.76000    1.810
     5  824.20    1.824   20.12   67.0    2.1428    0.0260    0.07  109.71    1.29   34.39    0.5600   -1.30000   36.76000    1.810
     6  823.75    1.829   19.95   68.0    2.1428    0.0260    0.07  108.38    1.44   34.39    0.5600   -1.30000   36.76000    1.820
     7  823.43    1.832   19.81   68.0    2.1428    0.0260    0.08  107.55    1.57   34.39    0.5600   -1.30000   36.76000    1.820
     8  823.04    1.836   19.66   69.0    2.1429    0.0260    0.09  106.96    1.69   34.40    0.5600   -1.30000   36.76000    1.830
     9  822.56    1.841   19.50   69.0    2.1429    0.0261    0.10  106.39    1.82   34.40    0.5600   -1.30000   36.76000    1.830
    10  822.14    1.845   19.37   69.0    2.1429    0.0261    0.11  105.82    1.94   34.40    0.5600   -1.30000   36.76000    1.830
    11  821.63    1.851   19.31   70.0    2.1429    0.0261    0.12  105.26    2.05   34.40    0.5600   -1.30000   36.76000    1.840
    12  821.08    1.857   19.36   69.0    2.1429    0.0261    0.13  104.70    2.17   34.40    0.5600   -1.30000   36.76000    1.850
    13  820.43    1.863   19.41   69.0    2.1429    0.0261    0.14  104.14    2.28   34.40    0.5600   -1.30000   36.76000    1.850
    14  819.71    1.871   19.39   69.0    2.1430    0.0261    0.16  103.58    2.38   34.41    0.5600   -1.30000   36.76000    1.860
    15  819.02    1.878   19.28   69.0    2.1430    0.0262    0.17  103.03    2.47   34.41    0.5600   -1.30000   36.76000    1.870
    16  818.36    1.885   19.12   70.0    2.1430    0.0262    0.19  102.49    2.55   34.41    0.5600   -1.30000   36.76000    1.870
    17  817.78    1.891   19.00   70.0    2.1842    0.0267    0.20  101.95    2.63   34.41    0.5700   -1.30000   36.76000    1.880
    18  817.30    1.896   18.95   70.0    2.1842    0.0267    0.21  101.43    2.69   34.41    0.5700   -1.30000   36.76000    1.890
    19  816.85    1.901   18.95   70.0    2.1842    0.0267    0.22  100.92    2.74   34.41    0.5700   -1.30000   36.76000    1.890
    20  816.37    1.906   18.90   70.0    2.1842    0.0268    0.23  100.44    2.77   34.41    0.5700   -1.30000   36.76000    1.900
    21  815.88    1.911   18.81   70.0    2.1842    0.0268    0.24   99.98    2.80   34.41    0.5700   -1.30000   36.76000    1.900
    22  815.31    1.917   18.71   71.0    2.1842    0.0268    0.25   99.57    2.81   34.41    0.5700   -1.30000   36.76000    1.910
    23  814.67    1.924   18.62   71.0    2.1842    0.0268    0.26   99.20    2.80   34.41    0.5700   -1.30000   36.76000    1.910
    24  814.14    1.930   18.55   72.0    2.1842    0.0268    0.27   98.89    2.79   34.41    0.5700   -1.30000   36.76000    1.920
